step,train_loss,train_accuracy,top1_accuracy,top5_accuracy,learning_rate,grad_norm,step_time_sec,wall_clock_time_sec,examples_per_sec,peak_memory_mb
1,1.5977815389633179,0.125,0.125,1.0,0.001,14.673041343688965,0.01763010025024414,0.019364118576049805,453.7693992913748,0.0
2,1.6858720779418945,0.0,0.0,1.0,0.001,8.315665245056152,0.015781879425048828,0.037405967712402344,506.9104752696619,0.0
3,1.5530210733413696,0.25,0.25,1.0,0.001,2.837900400161743,0.015623092651367188,0.05495595932006836,512.062507630326,0.0
4,1.7483947277069092,0.0,0.0,1.0,0.001,7.041747093200684,0.01628589630126953,0.0734257698059082,491.2225800784681,0.0
