step,next_token_loss,train_loss,token_accuracy,char_accuracy,perplexity,bits_per_char,learning_rate,grad_norm,step_time_sec,wall_clock_time_sec,tokens_per_sec,peak_memory_mb,corruption_resistance_corr,warmup_eta,responsibility_temperature,ambiguity_weight,null_threshold,attractor_entropy_weight,precision_update_threshold
1,4.424596786499023,4.424596786499023,0.020270269364118576,0.020270269364118576,83.47914051855565,6.3833438418153845,0.001,4.450411796569824,0.01697683334350586,0.018949031829833984,8717.762435749797,0.0,0.10872609913349152,0.02,nan,nan,nan,nan,nan
2,4.40136194229126,4.40136194229126,0.043062202632427216,0.043062202632427216,81.56187562303941,6.349823047301016,0.001,1.55788254737854,0.009936809539794922,0.03131604194641113,21032.90791304765,0.0,0.052246324717998505,0.04,nan,nan,nan,nan,nan
3,4.375428199768066,4.375428199768066,0.06763284653425217,0.06763284653425217,79.47386295701999,6.312408565571114,0.001,0.873526394367218,0.009257078170776367,0.04302215576171875,22361.267365493084,0.0,-0.03198220580816269,0.06,nan,nan,nan,nan,nan
4,4.385173797607422,4.385173797607422,0.04926108196377754,0.04926108196377754,80.25216963601163,6.326468491244451,0.001,0.9499021172523499,0.009413003921508789,0.054731130599975586,21565.91048858945,0.0,0.06884726881980896,0.08,nan,nan,nan,nan,nan
5,4.378082275390625,4.378082275390625,0.06329113990068436,0.06329113990068436,79.68507275873557,6.3162375873099235,0.001,0.8176389932632446,0.009359121322631836,0.06657910346984863,25322.890026748184,0.0,0.13840104639530182,0.1,nan,nan,nan,nan,nan
6,4.352639675140381,4.352639675140381,0.11274509876966476,0.11274509876966476,77.68325106592991,6.279531674101577,0.001,0.6855839490890503,0.008946895599365234,0.0778961181640625,22801.20492458562,0.0,0.0696721076965332,0.12,nan,nan,nan,nan,nan
7,4.346451759338379,4.346451759338379,0.13953489065170288,0.13953489065170288,77.2040378437438,6.2706043986605895,0.001,0.8468764424324036,0.009313821792602539,0.08970189094543457,18467.1774734417,0.0,0.05860336124897003,0.14,nan,nan,nan,nan,nan
8,4.338711738586426,4.338711738586426,0.1428571492433548,0.1428571492433548,76.60878360049709,6.259437909105369,0.001,0.5305330157279968,0.008769989013671875,0.1010739803314209,27138.00434971727,0.0,0.08347215503454208,0.16,nan,nan,nan,nan,nan
9,4.345659255981445,4.345659255981445,0.11229946464300156,0.11229946464300156,77.14287762262512,6.2694610579976535,0.001,0.7648488283157349,0.00908517837524414,0.11256098747253418,20582.975069542856,0.0,-0.0667324960231781,0.18,nan,nan,nan,nan,nan
10,4.324772834777832,4.324772834777832,0.16393442451953888,0.16393442451953888,75.54834895280476,6.239328321705282,0.001,0.922092854976654,0.008643865585327148,0.12411022186279297,21171.083491932146,0.0,0.07058443129062653,0.2,nan,nan,nan,nan,nan
11,4.317762851715088,4.317762851715088,0.138364776968956,0.138364776968956,75.02060819420755,6.229215053903946,0.001,0.8231839537620544,0.00909423828125,0.13574886322021484,17483.59731543624,0.0,0.10308393836021423,0.22,nan,nan,nan,nan,nan
12,4.321489334106445,4.321489334106445,0.19161677360534668,0.19161677360534668,75.3006927105212,6.234591231569918,0.001,0.6699297428131104,0.008485078811645508,0.14691901206970215,19681.608586922925,0.0,0.020823553204536438,0.24,nan,nan,nan,nan,nan
13,4.318332672119141,4.318332672119141,0.18220339715480804,0.18220339715480804,75.06336864921393,6.23003713097507,0.001,0.6915745735168457,0.008336782455444336,0.1584150791168213,28308.28335287557,0.0,-0.1013643816113472,0.26,nan,nan,nan,nan,nan
14,4.315169334411621,4.315169334411621,0.18238992989063263,0.18238992989063263,74.82629303751888,6.225473399351775,0.001,0.6428661942481995,0.009133100509643555,0.17028212547302246,17409.202913305664,0.0,-0.0008939466206356883,0.28,nan,nan,nan,nan,nan
15,4.293813705444336,4.293813705444336,0.2786885201931,0.2786885201931,73.24527241789593,6.194663739345608,0.001,1.0092886686325073,0.008964061737060547,0.1822512149810791,27219.803606574817,0.0,-0.053747814148664474,0.3,nan,nan,nan,nan,nan
