step,train_mse,val_mse,best_val_mse,warmup_eta
1,1.0079190731048584,0.9750895500183105,0.9750895500183105,0.005
50,0.18300826847553253,0.1996796429157257,0.1996796429157257,0.25
100,0.0827130526304245,0.08163269609212875,0.08163269609212875,0.5
150,0.020792264491319656,0.039919834583997726,0.039919834583997726,0.75
200,0.009076055139303207,0.024486662819981575,0.024486662819981575,1.0
250,0.005689157638698816,0.01933276280760765,0.01933276280760765,1.0
300,0.002425340237095952,0.017414119094610214,0.017414119094610214,1.0
350,0.002656473545357585,0.016647066920995712,0.016647066920995712,1.0
400,0.0003983725910075009,0.016322912648320198,0.016322912648320198,1.0
450,0.00044185869046486914,0.016035601496696472,0.016035601496696472,1.0
500,0.0009972734842449427,0.016069896519184113,0.016035601496696472,1.0
550,0.000584505673032254,0.015765342861413956,0.015765342861413956,1.0
600,0.0005424758419394493,0.0156722292304039,0.015765342861413956,1.0
650,0.0008749599219299853,0.015525756403803825,0.015525756403803825,1.0
700,0.00047404615906998515,0.01543654315173626,0.015525756403803825,1.0
750,0.0006108747911639512,0.015266620554029942,0.015266620554029942,1.0
800,0.0008510242914780974,0.014909354969859123,0.014909354969859123,1.0
850,0.0009414357482455671,0.014759670943021774,0.014759670943021774,1.0
900,0.0005110236816108227,0.014484509825706482,0.014484509825706482,1.0
950,0.0005447311559692025,0.014198807999491692,0.014198807999491692,1.0
1000,0.0005085663287900388,0.013941271230578423,0.013941271230578423,1.0
1050,0.0005053492495790124,0.013992365449666977,0.013941271230578423,1.0
1100,0.0005239028250798583,0.013625895604491234,0.013625895604491234,1.0
1150,0.0004557512002065778,0.013551123440265656,0.013625895604491234,1.0
1200,0.0009151411941275001,0.013643499463796616,0.013625895604491234,1.0
1250,0.0004255848762113601,0.013518499210476875,0.013518499210476875,1.0
1300,0.0004773566033691168,0.013425376266241074,0.013518499210476875,1.0
1350,0.0004041639622300863,0.013026039116084576,0.013026039116084576,1.0
1400,0.00044742421596311033,0.012920532375574112,0.012920532375574112,1.0
1450,0.00044405111111700535,0.012561745941638947,0.012561745941638947,1.0
1500,0.0003178943006787449,0.012745728716254234,0.012561745941638947,1.0
1550,0.00033836057991720736,0.012517238035798073,0.012561745941638947,1.0
1600,0.000256808620179072,0.01239330880343914,0.01239330880343914,1.0
1650,0.00023881663219071925,0.0123064536601305,0.01239330880343914,1.0
1700,0.00027499598218128085,0.012081664986908436,0.012081664986908436,1.0
1750,0.0002817710628733039,0.012037849053740501,0.012081664986908436,1.0
1800,0.0002619052247609943,0.012150222435593605,0.012081664986908436,1.0
1850,0.00035455962643027306,0.012011363171041012,0.012081664986908436,1.0
1900,0.0003556345764081925,0.011928781867027283,0.011928781867027283,1.0
1950,0.00037663665716536343,0.01175652164965868,0.01175652164965868,1.0
2000,0.00027269928250461817,0.01150524988770485,0.01150524988770485,1.0
2050,0.0002993650268763304,0.01148076169192791,0.01150524988770485,1.0
2100,0.00029833021108061075,0.01138340961188078,0.01138340961188078,1.0
2150,0.0002691639820113778,0.01127667911350727,0.01127667911350727,1.0
2200,0.0002411950845271349,0.011289902031421661,0.01127667911350727,1.0
2250,0.0002813429164234549,0.01119464822113514,0.01127667911350727,1.0
2300,0.0003529801615513861,0.010745489969849586,0.010745489969849586,1.0
2350,0.00042746399412862957,0.011057798750698566,0.010745489969849586,1.0
2400,0.0003903944743797183,0.01088257972151041,0.010745489969849586,1.0
2450,0.0003079878515563905,0.010741405189037323,0.010745489969849586,1.0
2500,0.0002883280685637146,0.010538101196289062,0.010538101196289062,1.0
2550,0.0002700071781873703,0.010476434603333473,0.010538101196289062,1.0
2600,0.0002502291463315487,0.010292556136846542,0.010292556136846542,1.0
2650,0.00023244976182468235,0.010191458277404308,0.010191458277404308,1.0
2700,0.00019263022113591433,0.010270429775118828,0.010191458277404308,1.0
2750,0.00021918854326941073,0.010147971101105213,0.010191458277404308,1.0
2800,0.00019458841416053474,0.009936898946762085,0.009936898946762085,1.0
2850,0.00017432330059818923,0.009906066581606865,0.009936898946762085,1.0
2900,0.00021156649745535105,0.009909549728035927,0.009936898946762085,1.0
2950,0.00015009097114671022,0.009750284254550934,0.009750284254550934,1.0
3000,0.00015116724534891546,0.00978632178157568,0.009750284254550934,1.0
3050,0.0001933812745846808,0.00966602098196745,0.009750284254550934,1.0
3100,0.00015576917212456465,0.009623230434954166,0.009623230434954166,1.0
3150,0.00019463224452920258,0.009568271227180958,0.009623230434954166,1.0
3200,0.00023307139053940773,0.009422739036381245,0.009422739036381245,1.0
3250,0.00019826980133075267,0.009428809396922588,0.009422739036381245,1.0
3300,0.0002947686007246375,0.009375165216624737,0.009422739036381245,1.0
3350,0.0004080795915797353,0.00926835834980011,0.00926835834980011,1.0
3400,0.0003938036970794201,0.009096961468458176,0.009096961468458176,1.0
3450,0.0003888216451741755,0.008969573304057121,0.008969573304057121,1.0
3500,0.0003502742911223322,0.008874114602804184,0.008969573304057121,1.0
3550,0.00029542899574153125,0.008624181151390076,0.008624181151390076,1.0
3600,0.00030242069624364376,0.008710922673344612,0.008624181151390076,1.0
3650,0.0002816712949424982,0.00850763265043497,0.00850763265043497,1.0
3700,0.00021074140386190265,0.008583328686654568,0.00850763265043497,1.0
3750,0.00014578459376934916,0.008400212973356247,0.008400212973356247,1.0
3800,0.0002093417278956622,0.008296485990285873,0.008296485990285873,1.0
3850,0.0001838435127865523,0.008349955081939697,0.008296485990285873,1.0
3900,0.0001583860139362514,0.008279170840978622,0.008296485990285873,1.0
3950,0.00013962600496597588,0.008249749429523945,0.008296485990285873,1.0
4000,0.00011356432514730841,0.00813872367143631,0.00813872367143631,1.0
4050,0.00012128563685109839,0.00808257982134819,0.00813872367143631,1.0
4100,9.339233656646684e-05,0.008031781762838364,0.008031781762838364,1.0
4150,0.00010761150042526424,0.007946260273456573,0.008031781762838364,1.0
4200,0.00011986053141299635,0.007972357794642448,0.008031781762838364,1.0
4250,9.279270307160914e-05,0.007998369634151459,0.008031781762838364,1.0
4300,0.00011827029084088281,0.008035728707909584,0.008031781762838364,1.0
4350,0.00013242410204838961,0.00796792097389698,0.008031781762838364,1.0
4400,0.0001549303560750559,0.007913833484053612,0.007913833484053612,1.0
4450,0.00011306080705253407,0.007848797366023064,0.007913833484053612,1.0
4500,0.00014142089639790356,0.007827339693903923,0.007913833484053612,1.0
4550,0.00015017311670817435,0.00787291768938303,0.007913833484053612,1.0
4600,0.00011484293645480648,0.007817091420292854,0.007913833484053612,1.0
4650,0.00014060630928725004,0.007997194305062294,0.007913833484053612,1.0
4700,0.0001707733463263139,0.007692568004131317,0.007692568004131317,1.0
4750,0.00019976576732005924,0.007533978670835495,0.007533978670835495,1.0
4800,0.0002936769451480359,0.007790965493768454,0.007533978670835495,1.0
4850,0.0003232046728953719,0.007515212520956993,0.007533978670835495,1.0
4900,0.0005903634591959417,0.0075906068086624146,0.007533978670835495,1.0
4950,0.0005761432694271207,0.00731165986508131,0.00731165986508131,1.0
5000,0.0005946812452748418,0.007239641156047583,0.00731165986508131,1.0
