spline_edge_output_mean,spline_edge_output_std,spline_basis_mean,spline_basis_std,edge_output_mean,edge_output_std
0.008237396366894245,0.0856136754155159,0.02996833063662052,0.13802722096443176,0.008237396366894245,0.0856136754155159
0.00019848928786814213,0.1942562758922577,0.029723091050982475,0.1376992017030716,0.00019848928786814213,0.1942562758922577
-0.0038154502399265766,0.22766833007335663,0.02969067543745041,0.13756176829338074,-0.0038154502399265766,0.22766833007335663
-0.002803495153784752,0.23710288107395172,0.02969083935022354,0.1375093013048172,-0.002803495153784752,0.23710288107395172
-0.0033291373401880264,0.24061891436576843,0.029694678261876106,0.1375158131122589,-0.0033291373401880264,0.24061891436576843
-0.004068398382514715,0.24235083162784576,0.029697921127080917,0.1374581754207611,-0.004068398382514715,0.24235083162784576
-0.00488975690677762,0.2431601732969284,0.029690511524677277,0.13765619695186615,-0.00488975690677762,0.2431601732969284
-0.003939763177186251,0.24368271231651306,0.02969488501548767,0.13753819465637207,-0.003939763177186251,0.24368271231651306
-0.0043387096375226974,0.24422569572925568,0.02969476766884327,0.13757702708244324,-0.0043387096375226974,0.24422569572925568
-0.0040904320776462555,0.2444983422756195,0.029703505337238312,0.1374446302652359,-0.0040904320776462555,0.2444983422756195
-0.004406001418828964,0.24459156394004822,0.02970924973487854,0.13748465478420258,-0.004406001418828964,0.24459156394004822
-0.004472673870623112,0.2448001354932785,0.029710866510868073,0.1375727504491806,-0.004472673870623112,0.2448001354932785
-0.0045969062484800816,0.24546058475971222,0.029709121212363243,0.13752824068069458,-0.0045969062484800816,0.24546058475971222
-0.0044506508857011795,0.2459092140197754,0.029711339622735977,0.13747985661029816,-0.0044506508857011795,0.2459092140197754
-0.003921137191355228,0.24634072184562683,0.029714640229940414,0.13759072124958038,-0.003921137191355228,0.24634072184562683
-0.004917396232485771,0.24552138149738312,0.029717005789279938,0.1374647617340088,-0.004917396232485771,0.24552138149738312
-0.005478420294821262,0.24675020575523376,0.029709145426750183,0.1375720053911209,-0.005478420294821262,0.24675020575523376
-0.0041076792404055595,0.2467484027147293,0.029703084379434586,0.1374782770872116,-0.0041076792404055595,0.2467484027147293
-0.004835010040551424,0.24719999730587006,0.029692599549889565,0.13755938410758972,-0.004835010040551424,0.24719999730587006
-0.005437137093394995,0.24779409170150757,0.029702957719564438,0.13759584724903107,-0.005437137093394995,0.24779409170150757
-0.00459858076646924,0.247554212808609,0.029703885316848755,0.13752374053001404,-0.00459858076646924,0.247554212808609
-0.005199424456804991,0.24790696799755096,0.029695559293031693,0.1375131458044052,-0.005199424456804991,0.24790696799755096
-0.005103723611682653,0.2477351725101471,0.02970624528825283,0.13747739791870117,-0.005103723611682653,0.2477351725101471
-0.00458596833050251,0.24786263704299927,0.02971022017300129,0.1375296711921692,-0.00458596833050251,0.24786263704299927
-0.0046822973527014256,0.24781952798366547,0.029709627851843834,0.13748987019062042,-0.0046822973527014256,0.24781952798366547
-0.004123416729271412,0.2479419708251953,0.029706086963415146,0.1375397890806198,-0.004123416729271412,0.2479419708251953
-0.004365568049252033,0.24771368503570557,0.0297157634049654,0.13766764104366302,-0.004365568049252033,0.24771368503570557
-0.004713912960141897,0.24786190688610077,0.029709575697779655,0.1375301331281662,-0.004713912960141897,0.24786190688610077
-0.005501850508153439,0.2483876347541809,0.029712537303566933,0.13754233717918396,-0.005501850508153439,0.2483876347541809
-0.004949045367538929,0.24841921031475067,0.02970835380256176,0.13763123750686646,-0.004949045367538929,0.24841921031475067
-0.005035685375332832,0.2485858052968979,0.029710544273257256,0.13753733038902283,-0.005035685375332832,0.2485858052968979
-0.005017477553337812,0.24878785014152527,0.029713938012719154,0.13762205839157104,-0.005017477553337812,0.24878785014152527
-0.004749184474349022,0.2484060823917389,0.029716916382312775,0.13755549490451813,-0.004749184474349022,0.2484060823917389
-0.004914962686598301,0.2486155480146408,0.02971847541630268,0.13751980662345886,-0.004914962686598301,0.2486155480146408
-0.004700569435954094,0.2486751228570938,0.029716651886701584,0.13759498298168182,-0.004700569435954094,0.2486751228570938
-0.005094330757856369,0.2483845055103302,0.029719669371843338,0.1375613808631897,-0.005094330757856369,0.2483845055103302
-0.004252060782164335,0.248367041349411,0.029721705242991447,0.13755780458450317,-0.004252060782164335,0.248367041349411
-0.004757131915539503,0.24858392775058746,0.02971706911921501,0.13756629824638367,-0.004757131915539503,0.24858392775058746
-0.004853741731494665,0.2490975260734558,0.02971901185810566,0.13759198784828186,-0.004853741731494665,0.2490975260734558
-0.0046976832672953606,0.24905753135681152,0.02971876785159111,0.1375301629304886,-0.0046976832672953606,0.24905753135681152
-0.004694272764027119,0.249480202794075,0.029715487733483315,0.13763439655303955,-0.004694272764027119,0.249480202794075
-0.004674199502915144,0.2496892660856247,0.02971580997109413,0.13767865300178528,-0.004674199502915144,0.2496892660856247
-0.004422744736075401,0.24939855933189392,0.02971380576491356,0.13764476776123047,-0.004422744736075401,0.24939855933189392
-0.004351162817329168,0.24960976839065552,0.0297157671302557,0.1375429779291153,-0.004351162817329168,0.24960976839065552
-0.00439382204785943,0.2493053823709488,0.029711073264479637,0.13749246299266815,-0.00439382204785943,0.2493053823709488
-0.0038598731625825167,0.249564528465271,0.029716387391090393,0.13752830028533936,-0.0038598731625825167,0.249564528465271
-0.005150980781763792,0.2494301199913025,0.029726985841989517,0.13759936392307281,-0.005150980781763792,0.2494301199913025
-0.004368757363408804,0.2490393966436386,0.029719237238168716,0.13758495450019836,-0.004368757363408804,0.2490393966436386
-0.004661160986870527,0.24929176270961761,0.029737379401922226,0.1376630812883377,-0.004661160986870527,0.24929176270961761
-0.0041160546243190765,0.2496243566274643,0.02972615510225296,0.13773706555366516,-0.0041160546243190765,0.2496243566274643
