step,train_loss,val_score,best_val_score,warmup_eta
1,1.0157930850982666,-1.0611823797225952,-1.0611823797225952,0.01
50,0.8660938739776611,-0.8121551871299744,-0.8121551871299744,0.5
100,0.5668664574623108,-0.729530930519104,-0.729530930519104,1.0
150,0.48401421308517456,-0.6743137240409851,-0.6743137240409851,1.0
200,0.4883885085582733,-0.6232194304466248,-0.6232194304466248,1.0
250,0.5405929088592529,-0.5725919008255005,-0.5725919008255005,1.0
300,0.4156917929649353,-0.527302622795105,-0.527302622795105,1.0
350,0.4311444163322449,-0.5052619576454163,-0.5052619576454163,1.0
400,0.554673433303833,-0.4827807545661926,-0.4827807545661926,1.0
450,0.39195501804351807,-0.45827150344848633,-0.45827150344848633,1.0
500,0.37920886278152466,-0.44013282656669617,-0.44013282656669617,1.0
550,0.3519155979156494,-0.4309917986392975,-0.4309917986392975,1.0
600,0.2520350217819214,-0.4189756214618683,-0.4189756214618683,1.0
650,0.3521817922592163,-0.4014660716056824,-0.4014660716056824,1.0
700,0.3428683578968048,-0.388193815946579,-0.388193815946579,1.0
750,0.32789209485054016,-0.36857205629348755,-0.36857205629348755,1.0
800,0.260155588388443,-0.35928529500961304,-0.35928529500961304,1.0
850,0.16865074634552002,-0.35010120272636414,-0.35010120272636414,1.0
900,0.26765942573547363,-0.33460813760757446,-0.33460813760757446,1.0
950,0.2865687310695648,-0.32393622398376465,-0.32393622398376465,1.0
1000,0.3818204998970032,-0.31252050399780273,-0.31252050399780273,1.0
1050,0.3097541928291321,-0.2999827265739441,-0.2999827265739441,1.0
1100,0.2009684145450592,-0.27916574478149414,-0.27916574478149414,1.0
1150,0.19178447127342224,-0.2646988034248352,-0.2646988034248352,1.0
1200,0.14741232991218567,-0.2535415291786194,-0.2535415291786194,1.0
1250,0.34027576446533203,-0.2206726372241974,-0.2206726372241974,1.0
1300,0.12444356083869934,-0.2107071578502655,-0.2107071578502655,1.0
1350,0.16981548070907593,-0.2062743902206421,-0.2062743902206421,1.0
1400,0.16128244996070862,-0.18190214037895203,-0.18190214037895203,1.0
1450,0.12316648662090302,-0.1764863133430481,-0.1764863133430481,1.0
1500,0.17340141534805298,-0.16738568246364594,-0.16738568246364594,1.0
1550,0.15195932984352112,-0.16268867254257202,-0.16268867254257202,1.0
1600,0.11348021030426025,-0.15770485997200012,-0.15770485997200012,1.0
1650,0.1183493435382843,-0.15193970501422882,-0.15193970501422882,1.0
1700,0.14600883424282074,-0.14584071934223175,-0.14584071934223175,1.0
1750,0.08502769470214844,-0.14432063698768616,-0.14432063698768616,1.0
1800,0.12130424380302429,-0.1439475268125534,-0.14432063698768616,1.0
1850,0.10244670510292053,-0.1340063065290451,-0.1340063065290451,1.0
1900,0.14864876866340637,-0.13169783353805542,-0.13169783353805542,1.0
1950,0.12985005974769592,-0.12941983342170715,-0.12941983342170715,1.0
2000,0.08975716680288315,-0.1297827661037445,-0.12941983342170715,1.0
2050,0.09541922807693481,-0.12607623636722565,-0.12607623636722565,1.0
2100,0.04361427202820778,-0.12232425063848495,-0.12232425063848495,1.0
2150,0.08721474558115005,-0.12515461444854736,-0.12232425063848495,1.0
2200,0.08109448105096817,-0.1197279691696167,-0.1197279691696167,1.0
2250,0.07393556833267212,-0.11924324929714203,-0.1197279691696167,1.0
2300,0.08695094287395477,-0.11679123342037201,-0.11679123342037201,1.0
2350,0.12140772491693497,-0.11482740193605423,-0.11482740193605423,1.0
2400,0.11479171365499496,-0.11450011283159256,-0.11482740193605423,1.0
2450,0.059479329735040665,-0.11118978261947632,-0.11118978261947632,1.0
2500,0.11668501794338226,-0.11119082570075989,-0.11118978261947632,1.0
2550,0.08447843790054321,-0.1143389493227005,-0.11118978261947632,1.0
2600,0.08188003301620483,-0.10566066950559616,-0.10566066950559616,1.0
2650,0.08098893612623215,-0.10721629858016968,-0.10566066950559616,1.0
2700,0.066208615899086,-0.10823998600244522,-0.10566066950559616,1.0
2750,0.1292874813079834,-0.10570228844881058,-0.10566066950559616,1.0
2800,0.10840024799108505,-0.113581083714962,-0.10566066950559616,1.0
2850,0.07259375602006912,-0.10507650673389435,-0.10566066950559616,1.0
2900,0.06306278705596924,-0.11247489601373672,-0.10566066950559616,1.0
2950,0.06407478451728821,-0.1015234962105751,-0.1015234962105751,1.0
3000,0.036733537912368774,-0.10559584200382233,-0.1015234962105751,1.0
3050,0.09211431443691254,-0.10703346133232117,-0.1015234962105751,1.0
3100,0.12478989362716675,-0.1032940000295639,-0.1015234962105751,1.0
3150,0.033848799765110016,-0.1012086495757103,-0.1015234962105751,1.0
3200,0.07585790008306503,-0.10414011031389236,-0.1015234962105751,1.0
3250,0.08650928735733032,-0.10466974973678589,-0.1015234962105751,1.0
3300,0.04463176056742668,-0.10025070607662201,-0.10025070607662201,1.0
3350,0.04828048124909401,-0.09862938523292542,-0.09862938523292542,1.0
3400,0.0507262647151947,-0.10017945617437363,-0.09862938523292542,1.0
3450,0.0471346378326416,-0.09811682999134064,-0.09862938523292542,1.0
3500,0.06475905328989029,-0.09873482584953308,-0.09862938523292542,1.0
3550,0.04798506945371628,-0.098591148853302,-0.09862938523292542,1.0
3600,0.070179283618927,-0.1004030779004097,-0.09862938523292542,1.0
3650,0.07468412816524506,-0.09747511148452759,-0.09747511148452759,1.0
3700,0.049276042729616165,-0.10369040071964264,-0.09747511148452759,1.0
3750,0.08374276757240295,-0.09358467161655426,-0.09358467161655426,1.0
3800,0.048017002642154694,-0.09488700330257416,-0.09358467161655426,1.0
3850,0.045663051307201385,-0.09426771849393845,-0.09358467161655426,1.0
3900,0.07213205099105835,-0.09652961790561676,-0.09358467161655426,1.0
3950,0.02740474045276642,-0.09485474228858948,-0.09358467161655426,1.0
4000,0.05559398606419563,-0.09400683641433716,-0.09358467161655426,1.0
4050,0.08944207429885864,-0.08878453075885773,-0.08878453075885773,1.0
4100,0.047077931463718414,-0.09069190919399261,-0.08878453075885773,1.0
4150,0.05004270374774933,-0.08817604184150696,-0.08878453075885773,1.0
4200,0.09721775352954865,-0.08477486670017242,-0.08477486670017242,1.0
4250,0.04613136500120163,-0.08209417760372162,-0.08209417760372162,1.0
4300,0.04790099337697029,-0.08150872588157654,-0.08209417760372162,1.0
4350,0.05302193760871887,-0.0846683531999588,-0.08209417760372162,1.0
4400,0.05571182444691658,-0.07548245787620544,-0.07548245787620544,1.0
4450,0.0458698533475399,-0.07424807548522949,-0.07424807548522949,1.0
4500,0.05861789733171463,-0.07088612765073776,-0.07088612765073776,1.0
4550,0.06720495223999023,-0.06908831000328064,-0.06908831000328064,1.0
4600,0.02731337770819664,-0.06378065049648285,-0.06378065049648285,1.0
4650,0.03556998074054718,-0.06346409022808075,-0.06378065049648285,1.0
4700,0.02791774645447731,-0.05637981742620468,-0.05637981742620468,1.0
4750,0.03706866502761841,-0.05468771234154701,-0.05468771234154701,1.0
4800,0.02670905739068985,-0.052878689020872116,-0.052878689020872116,1.0
4850,0.042398933321237564,-0.052890531718730927,-0.052878689020872116,1.0
4900,0.03992340713739395,-0.05040369927883148,-0.05040369927883148,1.0
4950,0.03755402937531471,-0.04681859910488129,-0.04681859910488129,1.0
5000,0.01873033121228218,-0.0432131327688694,-0.0432131327688694,1.0
5050,0.032934993505477905,-0.04255536198616028,-0.0432131327688694,1.0
5100,0.023371540009975433,-0.04411853104829788,-0.0432131327688694,1.0
5150,0.02765623852610588,-0.04020724818110466,-0.04020724818110466,1.0
5200,0.033472444862127304,-0.03714948892593384,-0.03714948892593384,1.0
5250,0.027438025921583176,-0.037117864936590195,-0.03714948892593384,1.0
5300,0.01748647913336754,-0.03505560755729675,-0.03505560755729675,1.0
5350,0.02653956040740013,-0.03289863467216492,-0.03289863467216492,1.0
5400,0.021628856658935547,-0.03206336125731468,-0.03289863467216492,1.0
5450,0.019504018127918243,-0.03196221962571144,-0.03289863467216492,1.0
5500,0.015376780182123184,-0.03219107165932655,-0.03289863467216492,1.0
5550,0.01126242708414793,-0.03163618594408035,-0.03163618594408035,1.0
5600,0.018783412873744965,-0.029035229235887527,-0.029035229235887527,1.0
5650,0.0183531753718853,-0.027223197743296623,-0.027223197743296623,1.0
5700,0.020204221829771996,-0.026426438242197037,-0.027223197743296623,1.0
5750,0.020178096368908882,-0.026578102260828018,-0.027223197743296623,1.0
5800,0.017080578953027725,-0.02435234934091568,-0.02435234934091568,1.0
5850,0.01138824038207531,-0.02403879351913929,-0.02435234934091568,1.0
5900,0.017242301255464554,-0.025881174951791763,-0.02435234934091568,1.0
5950,0.013122464530169964,-0.025006461888551712,-0.02435234934091568,1.0
6000,0.015418472699820995,-0.025969725102186203,-0.02435234934091568,1.0
6050,0.014287378638982773,-0.02166493609547615,-0.02166493609547615,1.0
6100,0.011739639565348625,-0.022303706035017967,-0.02166493609547615,1.0
6150,0.011322010308504105,-0.020523978397250175,-0.020523978397250175,1.0
6200,0.014801491983234882,-0.023238085210323334,-0.020523978397250175,1.0
6250,0.013443415984511375,-0.019600871950387955,-0.020523978397250175,1.0
6300,0.013188330456614494,-0.01909695565700531,-0.01909695565700531,1.0
6350,0.012767783366143703,-0.019122745841741562,-0.01909695565700531,1.0
6400,0.009811941534280777,-0.017751898616552353,-0.017751898616552353,1.0
6450,0.011967238038778305,-0.016964435577392578,-0.017751898616552353,1.0
6500,0.009430158883333206,-0.016743073239922523,-0.016743073239922523,1.0
6550,0.008392052724957466,-0.01568206585943699,-0.01568206585943699,1.0
6600,0.00819153431802988,-0.017899028956890106,-0.01568206585943699,1.0
6650,0.011337550356984138,-0.015384642407298088,-0.01568206585943699,1.0
6700,0.012915018945932388,-0.015185803174972534,-0.01568206585943699,1.0
6750,0.008009292185306549,-0.014685492031276226,-0.01568206585943699,1.0
6800,0.007430775091052055,-0.01376414205878973,-0.01376414205878973,1.0
6850,0.009395692497491837,-0.015171744860708714,-0.01376414205878973,1.0
6900,0.007704622577875853,-0.013300962746143341,-0.01376414205878973,1.0
6950,0.006441088393330574,-0.014052454382181168,-0.01376414205878973,1.0
7000,0.0059697749093174934,-0.012491190806031227,-0.012491190806031227,1.0
7050,0.006635465659201145,-0.012211231514811516,-0.012491190806031227,1.0
7100,0.008108146488666534,-0.012089214287698269,-0.012491190806031227,1.0
7150,0.010253146290779114,-0.011724703945219517,-0.012491190806031227,1.0
7200,0.005110388156026602,-0.013695577159523964,-0.012491190806031227,1.0
7250,0.008011149242520332,-0.010759307071566582,-0.010759307071566582,1.0
7300,0.006196319591253996,-0.010828652419149876,-0.010759307071566582,1.0
7350,0.006868344731628895,-0.011353062465786934,-0.010759307071566582,1.0
7400,0.005334679502993822,-0.011008341796696186,-0.010759307071566582,1.0
7450,0.006778163835406303,-0.010875431820750237,-0.010759307071566582,1.0
7500,0.008023984730243683,-0.00989571399986744,-0.010759307071566582,1.0
7550,0.00891171395778656,-0.010062012821435928,-0.010759307071566582,1.0
7600,0.006408687215298414,-0.0112473014742136,-0.010759307071566582,1.0
7650,0.008194786496460438,-0.00923898071050644,-0.00923898071050644,1.0
7700,0.004921494051814079,-0.00883257482200861,-0.00923898071050644,1.0
7750,0.00729422876611352,-0.008971327915787697,-0.00923898071050644,1.0
7800,0.006664704531431198,-0.009007152169942856,-0.00923898071050644,1.0
7850,0.0043287454172968864,-0.010393884964287281,-0.00923898071050644,1.0
7900,0.005472294986248016,-0.009114746004343033,-0.00923898071050644,1.0
7950,0.007125258445739746,-0.009031848981976509,-0.00923898071050644,1.0
8000,0.006261368282139301,-0.008944056928157806,-0.00923898071050644,1.0
8050,0.010094277560710907,-0.008877306245267391,-0.00923898071050644,1.0
8100,0.004372724331915379,-0.008528679609298706,-0.00923898071050644,1.0
8150,0.005466343369334936,-0.00785115547478199,-0.00785115547478199,1.0
8200,0.0044780271127820015,-0.008485410362482071,-0.00785115547478199,1.0
8250,0.0052285632118582726,-0.008715230971574783,-0.00785115547478199,1.0
8300,0.005266627296805382,-0.007918015122413635,-0.00785115547478199,1.0
8350,0.005418351851403713,-0.007789374329149723,-0.00785115547478199,1.0
8400,0.0048650531098246574,-0.00814677495509386,-0.00785115547478199,1.0
8450,0.005056903697550297,-0.008033592253923416,-0.00785115547478199,1.0
8500,0.0041922107338905334,-0.007579789962619543,-0.00785115547478199,1.0
8550,0.004252888727933168,-0.007087547332048416,-0.00785115547478199,1.0
8600,0.005111256148666143,-0.006800379138439894,-0.006800379138439894,1.0
8650,0.004383708816021681,-0.006833940744400024,-0.006800379138439894,1.0
8700,0.003787095658481121,-0.006604476366192102,-0.006800379138439894,1.0
8750,0.004102522972971201,-0.006871515419334173,-0.006800379138439894,1.0
8800,0.003191778901964426,-0.00694007333368063,-0.006800379138439894,1.0
8850,0.004682975821197033,-0.006858515553176403,-0.006800379138439894,1.0
8900,0.0059842392802238464,-0.0070383790880441666,-0.006800379138439894,1.0
8950,0.0033219538163393736,-0.0067471228539943695,-0.006800379138439894,1.0
9000,0.004758145660161972,-0.00611665565520525,-0.006800379138439894,1.0
9050,0.0033654612489044666,-0.006551340222358704,-0.006800379138439894,1.0
9100,0.0028094251174479723,-0.006624685600399971,-0.006800379138439894,1.0
9150,0.0037906449288129807,-0.007826310582458973,-0.006800379138439894,1.0
9200,0.0033673103898763657,-0.005742467939853668,-0.005742467939853668,1.0
9250,0.005479979328811169,-0.005752417258918285,-0.005742467939853668,1.0
9300,0.003297334536910057,-0.006068838760256767,-0.005742467939853668,1.0
9350,0.003829582594335079,-0.006912847049534321,-0.005742467939853668,1.0
9400,0.003800434758886695,-0.007195441983640194,-0.005742467939853668,1.0
9450,0.0023974350187927485,-0.0054057007655501366,-0.005742467939853668,1.0
9500,0.004281502217054367,-0.005925126373767853,-0.005742467939853668,1.0
9550,0.002729006577283144,-0.005482467822730541,-0.005742467939853668,1.0
9600,0.004717834293842316,-0.005853487178683281,-0.005742467939853668,1.0
9650,0.0023108627647161484,-0.005621656775474548,-0.005742467939853668,1.0
9700,0.004278196953237057,-0.006384188309311867,-0.005742467939853668,1.0
9750,0.002503151074051857,-0.005535987671464682,-0.005742467939853668,1.0
9800,0.0025537051260471344,-0.005769385956227779,-0.005742467939853668,1.0
