step,train_loss,train_accuracy,learning_rate,wall_clock_time_sec,ce_loss,pairwise_loss,resistance_supervision_loss,val_accuracy,val_ece
1,2.3026156425476074,0.046875,0.001,0.011059999465942383,2.3026156425476074,0.0,0.0,,
2,2.302525758743286,0.046875,0.001,0.01971292495727539,2.302525758743286,0.0,0.0,,
3,2.3017799854278564,0.15625,0.001,0.032500505447387695,2.3017799854278564,0.0,0.0,,
4,2.3032965660095215,0.078125,0.001,0.04624533653259277,2.3032965660095215,0.0,0.0,,
5,2.300809383392334,0.09375,0.001,0.06012439727783203,2.300809383392334,0.0,0.0,,
6,2.3022475242614746,0.09375,0.001,0.07656288146972656,2.3022475242614746,0.0,0.0,,
7,2.3012235164642334,0.078125,0.001,0.08859801292419434,2.3012235164642334,0.0,0.0,,
8,2.3004677295684814,0.140625,0.001,0.0999147891998291,2.3004677295684814,0.0,0.0,,
9,2.2996883392333984,0.09375,0.001,0.11438322067260742,2.2996883392333984,0.0,0.0,,
10,2.3003251552581787,0.234375,0.001,0.12955665588378906,2.3003251552581787,0.0,0.0,,
11,2.2976624965667725,0.203125,0.001,0.1480879783630371,2.2976624965667725,0.0,0.0,,
12,2.2938342094421387,0.21875,0.001,0.16328024864196777,2.2938342094421387,0.0,0.0,,
13,2.297579526901245,0.109375,0.001,0.17800593376159668,2.297579526901245,0.0,0.0,,
14,2.2934212684631348,0.21875,0.001,0.19178009033203125,2.2934212684631348,0.0,0.0,,
15,2.2921125888824463,0.21875,0.001,0.20801115036010742,2.2921125888824463,0.0,0.0,,
16,2.2858786582946777,0.21875,0.001,0.24036526679992676,2.2858786582946777,0.0,0.0,,
17,2.2880048751831055,0.171875,0.001,0.25548386573791504,2.2880048751831055,0.0,0.0,,
18,2.28655743598938,0.171875,0.001,0.27156519889831543,2.28655743598938,0.0,0.0,,
19,2.2762598991394043,0.171875,0.001,0.2944371700286865,2.2762598991394043,0.0,0.0,,
20,2.2681827545166016,0.234375,0.001,0.31519198417663574,2.2681827545166016,0.0,0.0,,
21,2.2652151584625244,0.15625,0.001,0.3384380340576172,2.2652151584625244,0.0,0.0,,
22,2.2526447772979736,0.203125,0.001,0.3616673946380615,2.2526447772979736,0.0,0.0,,
23,2.233266592025757,0.171875,0.001,0.38379931449890137,2.233266592025757,0.0,0.0,,
24,2.2112503051757812,0.203125,0.001,0.39980006217956543,2.2112503051757812,0.0,0.0,,
25,2.2135140895843506,0.078125,0.001,0.4144425392150879,2.2135140895843506,0.0,0.0,0.17578125,0.045249417424201965
26,2.1717982292175293,0.125,0.001,0.527501106262207,2.1717982292175293,0.0,0.0,,
27,2.1628267765045166,0.1875,0.001,1.963989496231079,2.1628267765045166,0.0,0.0,,
28,2.1198174953460693,0.25,0.001,1.982762336730957,2.1198174953460693,0.0,0.0,,
29,2.1201469898223877,0.234375,0.001,2.001779317855835,2.1201469898223877,0.0,0.0,,
30,2.1258909702301025,0.078125,0.001,2.0241947174072266,2.1258909702301025,0.0,0.0,,
31,2.110133409500122,0.25,0.001,2.0538442134857178,2.110133409500122,0.0,0.0,,
32,1.9818965196609497,0.125,0.001,2.0789546966552734,1.9818965196609497,0.0,0.0,,
33,2.023014545440674,0.140625,0.001,2.0951521396636963,2.023014545440674,0.0,0.0,,
34,1.8725993633270264,0.234375,0.001,2.1129322052001953,1.8725993633270264,0.0,0.0,,
35,1.9346184730529785,0.171875,0.001,2.6244747638702393,1.9346184730529785,0.0,0.0,,
36,1.8871647119522095,0.203125,0.001,2.639899492263794,1.8871647119522095,0.0,0.0,,
37,1.800887942314148,0.171875,0.001,2.6570756435394287,1.800887942314148,0.0,0.0,,
38,2.039433479309082,0.234375,0.001,2.671708822250366,2.039433479309082,0.0,0.0,,
39,1.8740562200546265,0.1875,0.001,2.6879801750183105,1.8740562200546265,0.0,0.0,,
40,1.883905053138733,0.234375,0.001,2.7029056549072266,1.883905053138733,0.0,0.0,,
41,1.8816676139831543,0.28125,0.001,2.718829870223999,1.8816676139831543,0.0,0.0,,
42,1.880812644958496,0.140625,0.001,2.7363975048065186,1.880812644958496,0.0,0.0,,
