step,train_loss,train_accuracy,top1_accuracy,top5_accuracy,learning_rate,grad_norm,step_time_sec,wall_clock_time_sec,examples_per_sec,peak_memory_mb
1,1.5923607349395752,0.25,0.25,1.0,0.001,0.9443425536155701,0.018548011779785156,0.020364999771118164,431.3130752223765,0.0
2,1.6290571689605713,0.25,0.25,1.0,0.001,0.8642882108688354,0.008527278900146484,0.030501842498779297,938.1656321646257,0.0
3,1.5851128101348877,0.25,0.25,1.0,0.001,0.9331663250923157,0.009951114654541016,0.042111873626708984,803.9300397719105,0.0
4,1.6345659494400024,0.0,0.0,1.0,0.001,0.9860002398490906,0.008126020431518555,0.05194997787475586,984.4917407505208,0.0
