drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std,null_weight_mean,null_weight_std,update_strength_mean,update_strength_std,update_gate_mean,update_gate_std,ambiguity_mean,ambiguity_std,sample_uncertainty_mean,sample_uncertainty_std,prototype_diversity_penalty_mean,prototype_diversity_penalty_std,attractor_activation_mean,attractor_activation_std,attractor_diversity
-0.0011816162150353193,0.04349207505583763,1.372194766998291,0.16092395782470703,-0.23870410025119781,0.025132514536380768,0.1602221429347992,0.04572373256087303,0.8543126583099365,0.038382019847631454,0.3953985273838043,0.019054686650633812,2.1500861644744873,0.10260582715272903,0.693210244178772,1.836999763327185e-05,0.01794787123799324,0.0,0.9340722560882568,2.58030959230382e-05,0.6881264448165894
0.008447120897471905,0.04515010863542557,1.3696340322494507,0.16464877128601074,-0.23659886419773102,0.02529136836528778,0.15983521938323975,0.04552381858229637,0.8545804023742676,0.038327354937791824,0.3959878385066986,0.01919400505721569,2.226534128189087,0.07139787822961807,0.6938773393630981,2.0433612007764168e-05,0.017685294151306152,0.0,0.9342423677444458,4.6570556150982156e-05,0.7774936556816101
-0.0040376619435846806,0.05486572906374931,1.3754991292953491,0.17059478163719177,-0.23848074674606323,0.02579563483595848,0.16015586256980896,0.045677971094846725,0.854337215423584,0.038399964570999146,0.3948693871498108,0.019476162269711494,2.3448970317840576,0.11470966786146164,0.6946112513542175,6.055662743165158e-05,0.017586752772331238,0.0,0.9342750310897827,5.702929774997756e-05,0.7957896590232849
-0.011368567124009132,0.05833622068166733,1.3788485527038574,0.17865318059921265,-0.23971368372440338,0.02602718584239483,0.16030649840831757,0.04568645730614662,0.8541731834411621,0.03843708708882332,0.3943069577217102,0.01957404799759388,2.521036148071289,0.1862286776304245,0.6944908499717712,0.00013742808368988335,0.01746748387813568,0.0,0.9342070817947388,7.510063733207062e-05,0.7825183272361755
-0.020600777119398117,0.0705166906118393,1.3822102546691895,0.184722900390625,-0.24139097332954407,0.02676466852426529,0.16045168042182922,0.04563985392451286,0.8539552092552185,0.03850790485739708,0.3934883177280426,0.019840281456708908,2.6407783031463623,0.18971727788448334,0.6940532922744751,0.00026408626581542194,0.01748267188668251,0.0,0.9342528581619263,0.00014208430366124958,0.7320897579193115
-0.026976745575666428,0.08513433486223221,1.38478422164917,0.1975383460521698,-0.2427150011062622,0.027591809630393982,0.16046394407749176,0.04549359902739525,0.8537830710411072,0.038601841777563095,0.39283287525177,0.02031753957271576,2.8771960735321045,0.1651199758052826,0.6932908296585083,0.00034730465267784894,0.017610274255275726,0.0,0.934449315071106,0.00023744083591736853,0.7387713193893433
-0.030682610347867012,0.09034252166748047,1.3863577842712402,0.20100641250610352,-0.2436685860157013,0.027938328683376312,0.16050541400909424,0.0454113706946373,0.8536642789840698,0.03863182291388512,0.39266884326934814,0.020454859361052513,2.9487404823303223,0.1542302668094635,0.692909300327301,0.0005110534839332104,0.01782023347914219,0.0,0.9344580769538879,0.00026033580070361495,0.7483128905296326
-0.03151296079158783,0.0926392525434494,1.3872735500335693,0.2020276039838791,-0.24426771700382233,0.028121432289481163,0.16056860983371735,0.04539787396788597,0.8535950779914856,0.03862404450774193,0.3928782641887665,0.020401280373334885,2.981698751449585,0.1581382006406784,0.6928151249885559,0.000676866271533072,0.018086299300193787,0.0,0.9343849420547485,0.00023400330974254757,0.7441902160644531
-0.03625069931149483,0.09678469598293304,1.3895267248153687,0.20509718358516693,-0.2454451322555542,0.02855290099978447,0.16066542267799377,0.04535994678735733,0.8534445762634277,0.03867146745324135,0.3927883505821228,0.020576976239681244,3.0432822704315186,0.1397232860326767,0.6924712061882019,0.0009359624236822128,0.01846367120742798,0.0,0.9343976378440857,0.0002642055624164641,0.7605735659599304
-0.04602155089378357,0.09946934133768082,1.3930362462997437,0.20760174095630646,-0.24727965891361237,0.029043296352028847,0.1608538031578064,0.045354291796684265,0.8532083034515381,0.038753531873226166,0.3921269178390503,0.02083275467157364,3.08950138092041,0.12943662703037262,0.6918855309486389,0.0012778841191902757,0.018882010132074356,0.0,0.9344263672828674,0.0003465841291472316,0.765586256980896
