step,train_loss,train_accuracy,top1_accuracy,learning_rate,grad_norm,step_time_sec,wall_clock_time_sec,examples_per_sec,peak_memory_mb,early_stop_triggered,early_stop_step,completed_steps,val_loss,val_accuracy,test_loss,test_accuracy,best_eval_accuracy
80,2.154348611831665,0.18359375,0.18359375,0.001,1.7259565591812134,0.0348358154296875,5.782204866409302,7348.205443359361,4817.4462890625,False,,80,2.040769749879837,0.22109375,2.040769749879837,0.22109375,0.22109375
81,2.144818067550659,0.21484375,0.21484375,0.001,1.8924756050109863,0.0438542366027832,6.267886400222778,5837.0443754654725,4817.4462890625,False,,81,,,,,
82,2.1450083255767822,0.2109375,0.2109375,0.001,0.6950887441635132,0.03667855262756348,6.31574559211731,6978.965928737634,4817.4462890625,False,,82,,,,,
83,2.1168065071105957,0.20703125,0.20703125,0.001,1.4747014045715332,0.04368114471435547,6.370878219604492,5860.332405497156,4817.4462890625,False,,83,,,,,
84,2.1003222465515137,0.20703125,0.20703125,0.001,2.1173503398895264,0.03384709358215332,6.4185755252838135,7562.680565435733,4817.4462890625,False,,84,,,,,
85,2.1225838661193848,0.23828125,0.23828125,0.001,1.381481409072876,0.045137643814086914,6.478908061981201,5671.241497694514,4817.4462890625,False,,85,,,,,
86,2.1132407188415527,0.1875,0.1875,0.001,1.8184897899627686,0.034485816955566406,6.525711297988892,7422.623180190519,4817.4462890625,False,,86,,,,,
87,2.136045217514038,0.203125,0.203125,0.001,1.5814276933670044,0.044733524322509766,6.5860595703125,5722.472361380545,4817.4462890625,False,,87,,,,,
88,2.1305007934570312,0.18359375,0.18359375,0.001,2.570405960083008,0.03271937370300293,6.632537126541138,7823.369550011657,4817.4462890625,False,,88,,,,,
89,2.145599842071533,0.18359375,0.18359375,0.001,2.4856462478637695,0.048226356506347656,6.697216510772705,5308.143206019319,4817.4462890625,False,,89,,,,,
90,2.119445562362671,0.19921875,0.19921875,0.001,2.27166748046875,0.03564953804016113,6.74351692199707,7180.53849600428,4817.4462890625,False,,90,,,,,
91,2.119584798812866,0.2109375,0.2109375,0.001,1.8055896759033203,0.04188084602355957,6.797816514968872,6111.987978005214,4817.4462890625,False,,91,,,,,
92,2.115016460418701,0.23828125,0.23828125,0.001,2.570239782333374,0.045012712478637695,6.8570637702941895,5686.860532490162,4817.4462890625,False,,92,,,,,
93,2.1436617374420166,0.1875,0.1875,0.001,4.403212070465088,0.03818774223327637,6.909550189971924,6703.052207732213,4817.4462890625,False,,93,,,,,
94,2.110496997833252,0.16796875,0.16796875,0.001,1.5866211652755737,0.043711185455322266,6.965363502502441,5856.337022149258,4817.4462890625,False,,94,,,,,
95,2.144948720932007,0.2109375,0.2109375,0.001,1.5194272994995117,0.04978322982788086,7.029219388961792,5142.096909211068,4817.4462890625,False,,95,,,,,
96,2.161247491836548,0.21875,0.21875,0.001,1.8326802253723145,0.03528547286987305,7.075725793838501,7254.669198078469,4817.4462890625,False,,96,,,,,
97,2.095623731613159,0.22265625,0.22265625,0.001,1.863803505897522,0.04351544380187988,7.1330246925354,5882.678763573409,4817.4462890625,False,,97,,,,,
98,2.121049404144287,0.265625,0.265625,0.001,1.3492348194122314,0.03337597846984863,7.180400371551514,7669.584457142857,4817.4462890625,False,,98,,,,,
99,2.1278934478759766,0.21875,0.21875,0.001,1.9116662740707397,0.04265117645263672,7.239845275878906,6001.675865114277,4817.4462890625,False,,99,,,,,
100,2.1389334201812744,0.21875,0.21875,0.001,1.9428977966308594,0.03812360763549805,7.294071197509766,6714.453453397117,4817.4462890625,False,,100,2.023129606246948,0.2275390625,2.023129606246948,0.2275390625,0.2275390625
101,2.089136838912964,0.2265625,0.2265625,0.001,4.160090923309326,0.050459861755371094,7.769949913024902,5072.883895626538,4817.4462890625,False,,101,,,,,
102,2.0904347896575928,0.28125,0.28125,0.001,1.6019108295440674,0.04543876647949219,7.8287928104400635,5633.482812172088,4817.4462890625,False,,102,,,,,
103,2.0800840854644775,0.29296875,0.29296875,0.001,2.553370714187622,0.052593231201171875,7.897210359573364,4867.392073400151,4817.4462890625,False,,103,,,,,
104,2.1064109802246094,0.19140625,0.19140625,0.001,2.2572295665740967,0.03644514083862305,7.945516347885132,7023.888428076143,4817.4462890625,False,,104,,,,,
105,2.098255157470703,0.25,0.25,0.001,1.2134655714035034,0.03458070755004883,7.9925549030303955,7402.563419510514,4817.4462890625,False,,105,,,,,
106,2.1356923580169678,0.2265625,0.2265625,0.001,2.049227714538574,0.040952205657958984,8.045780181884766,6250.8984130310755,4817.4462890625,False,,106,,,,,
107,2.1054913997650146,0.26171875,0.26171875,0.001,0.8562173843383789,0.045703887939453125,8.103976488113403,5601.011053441485,4817.4462890625,False,,107,,,,,
108,2.09916353225708,0.2578125,0.2578125,0.001,1.6245089769363403,0.03426527976989746,8.150802612304688,7470.755632244688,4817.4462890625,False,,108,,,,,
109,2.1146202087402344,0.22265625,0.22265625,0.001,2.3722105026245117,0.04596710205078125,8.209267854690552,5568.853722797337,4817.4462890625,False,,109,,,,,
110,2.1037001609802246,0.2578125,0.2578125,0.001,1.704908013343811,0.040155887603759766,8.272713661193848,6374.814165701903,4817.4462890625,False,,110,,,,,
111,2.1425411701202393,0.17578125,0.17578125,0.001,7.868663311004639,0.0340883731842041,8.31956171989441,7509.524310412354,4817.4462890625,False,,111,,,,,
112,2.1915550231933594,0.15625,0.15625,0.001,9.269062995910645,0.033997535705566406,8.366310358047485,7529.5879048827865,4817.4462890625,False,,112,,,,,
113,2.1739044189453125,0.1875,0.1875,0.001,7.931944370269775,0.03954029083251953,8.418886184692383,6474.174398552909,4817.4462890625,False,,113,,,,,
114,2.130247116088867,0.25390625,0.25390625,0.001,4.914644718170166,0.03548884391784668,8.467607259750366,7213.195286783377,4817.4462890625,False,,114,,,,,
115,2.129232168197632,0.23046875,0.23046875,0.001,3.3624820709228516,0.05493903160095215,8.535950899124146,4659.549052026784,4817.4462890625,False,,115,,,,,
116,2.109184741973877,0.2265625,0.2265625,0.001,2.5860910415649414,0.036144256591796875,8.585459232330322,7082.2158286667855,4817.4462890625,False,,116,,,,,
117,2.109556198120117,0.234375,0.234375,0.001,1.8487757444381714,0.05356717109680176,8.65462589263916,4778.855042147708,4817.4462890625,False,,117,,,,,
118,2.0862784385681152,0.24609375,0.24609375,0.001,1.5364034175872803,0.04096484184265137,8.711056232452393,6248.315772934912,4817.4462890625,False,,118,,,,,
119,2.087419271469116,0.21875,0.21875,0.001,1.2827779054641724,0.05069112777709961,8.776920795440674,5049.908402547196,4817.4462890625,False,,119,,,,,
120,2.1246817111968994,0.23828125,0.23828125,0.001,2.07488751411438,0.03522658348083496,8.826118469238281,7266.64878217145,4817.4462890625,False,,120,2.0263151288032533,0.2306640625,2.0263151288032533,0.2306640625,0.2306640625
121,2.119058847427368,0.19921875,0.19921875,0.001,3.083621025085449,0.0516209602355957,9.348351240158081,4959.088416774432,4817.4462890625,False,,121,,,,,
122,2.0867512226104736,0.2265625,0.2265625,0.001,0.9799414873123169,0.042882680892944336,9.405704259872437,5969.543692666926,4817.4462890625,False,,122,,,,,
123,2.08408522605896,0.25,0.25,0.001,1.5065350532531738,0.04139399528503418,9.46120548248291,6184.222547314343,4817.4462890625,False,,123,,,,,
124,2.073723793029785,0.2421875,0.2421875,0.001,1.2207471132278442,0.042664527893066406,9.51776123046875,6000.066072476321,4817.4462890625,False,,124,,,,,
125,2.0724008083343506,0.265625,0.265625,0.001,1.6488243341445923,0.043248891830444336,9.575437545776367,5918.9984013759195,4817.4462890625,False,,125,,,,,
126,2.087803840637207,0.20703125,0.20703125,0.001,1.3222837448120117,0.03460574150085449,9.624543905258179,7397.157706191959,4817.4462890625,False,,126,,,,,
127,2.06978178024292,0.27734375,0.27734375,0.001,0.8053609132766724,0.04439067840576172,9.683341026306152,5766.728737459452,4817.4462890625,False,,127,,,,,
128,2.1300606727600098,0.2421875,0.2421875,0.001,2.825831651687622,0.043267011642456055,9.741767883300781,5916.487075924467,4817.4462890625,False,,128,,,,,
129,2.0811522006988525,0.20703125,0.20703125,0.001,1.3957960605621338,0.04358339309692383,9.800159215927124,5873.572001378488,4817.4462890625,False,,129,,,,,
130,2.0859105587005615,0.21875,0.21875,0.001,1.8956036567687988,0.044953346252441406,9.859981060028076,5694.581549150115,4817.4462890625,False,,130,,,,,
131,2.1008565425872803,0.25390625,0.25390625,0.001,1.889104962348938,0.05542135238647461,9.930355548858643,4618.999337526133,4817.4462890625,False,,131,,,,,
132,2.1064188480377197,0.26171875,0.26171875,0.001,3.1012284755706787,0.04100918769836426,9.987825632095337,6241.922928014603,4817.4462890625,False,,132,,,,,
133,2.0684924125671387,0.21484375,0.21484375,0.001,2.3444111347198486,0.05121040344238281,10.054238319396973,4998.77479155125,4817.4462890625,False,,133,,,,,
134,2.059053659439087,0.234375,0.234375,0.001,1.5821337699890137,0.053496360778808594,10.12467098236084,4785.222958549292,4817.4462890625,False,,134,,,,,
135,2.0634560585021973,0.2734375,0.2734375,0.001,2.253096103668213,0.04407477378845215,10.184311866760254,5808.0283872084465,4817.4462890625,False,,135,,,,,
136,2.1086456775665283,0.25,0.25,0.001,1.399763584136963,0.04110574722290039,10.240961790084839,6227.225573721053,4817.4462890625,False,,136,,,,,
137,2.0455715656280518,0.25390625,0.25390625,0.001,1.892626404762268,0.05047035217285156,10.309350490570068,5072.093114654977,4817.4462890625,False,,137,,,,,
138,2.084683895111084,0.25,0.25,0.001,3.055966377258301,0.03840327262878418,10.363497018814087,6665.436455171301,4817.4462890625,False,,138,,,,,
139,2.0842509269714355,0.2265625,0.2265625,0.001,4.7913126945495605,0.04843783378601074,10.43042254447937,5284.864740885846,4817.4462890625,False,,139,,,,,
140,2.0900521278381348,0.2109375,0.2109375,0.001,1.5581613779067993,0.046800851821899414,10.494591236114502,5469.51223040639,4817.4462890625,False,,140,2.015566921234131,0.226171875,2.015566921234131,0.226171875,0.2306640625
141,2.118396520614624,0.19921875,0.19921875,0.001,3.149770498275757,0.060013771057128906,10.973659753799438,4265.535103783891,4817.4462890625,False,,141,,,,,
142,2.1152126789093018,0.23046875,0.23046875,0.001,4.72321891784668,0.04601001739501953,11.036475896835327,5563.717415410125,4817.4462890625,False,,142,,,,,
143,2.0619304180145264,0.30078125,0.30078125,0.001,2.43354868888855,0.04740786552429199,11.103450298309326,5399.540496233493,4817.4462890625,False,,143,,,,,
144,2.0549681186676025,0.27734375,0.27734375,0.001,1.7235479354858398,0.04790067672729492,11.170747518539429,5344.152738168117,4817.4462890625,False,,144,,,,,
145,2.080429792404175,0.2421875,0.2421875,0.001,1.501080870628357,0.044968605041503906,11.23379635810852,5692.4380732242635,4817.4462890625,False,,145,,,,,
146,2.0604772567749023,0.26171875,0.26171875,0.001,2.0986697673797607,0.04769492149353027,11.301712036132812,5367.233130889005,4817.4462890625,False,,146,,,,,
147,2.0914876461029053,0.2734375,0.2734375,0.001,1.5076649188995361,0.039345741271972656,11.358617544174194,6505.751910085129,4817.4462890625,False,,147,,,,,
148,2.046290874481201,0.2421875,0.2421875,0.001,1.182051420211792,0.04143166542053223,11.417532920837402,6178.600009206832,4817.4462890625,False,,148,,,,,
149,2.059645891189575,0.30078125,0.30078125,0.001,1.1788983345031738,0.04086709022521973,11.475249290466309,6263.624465509698,4817.4462890625,False,,149,,,,,
150,2.0840306282043457,0.2578125,0.2578125,0.001,0.9906776547431946,0.040569305419921875,11.53308892250061,6309.892717784777,4817.4462890625,False,,150,,,,,
151,2.0638387203216553,0.2421875,0.2421875,0.001,1.1510624885559082,0.042328596115112305,11.592166900634766,6047.682425962849,4817.4462890625,False,,151,,,,,
152,2.0552895069122314,0.25390625,0.25390625,0.001,1.8523566722869873,0.04053163528442383,11.649483919143677,6315.794010905305,4817.4462890625,False,,152,,,,,
153,2.0311193466186523,0.3125,0.3125,0.001,0.9628434777259827,0.04415130615234375,11.710585117340088,5797.804641518807,4817.4462890625,False,,153,,,,,
154,2.0536320209503174,0.25,0.25,0.001,2.635042428970337,0.046423912048339844,11.77686333656311,5514.059734604166,4817.4462890625,False,,154,,,,,
155,2.0389010906219482,0.2890625,0.2890625,0.001,1.7494325637817383,0.03544259071350098,11.832718133926392,7222.365281262401,4817.4462890625,False,,155,,,,,
156,2.0494325160980225,0.1953125,0.1953125,0.001,2.7060060501098633,0.04457283020019531,11.899699211120605,5741.842772575841,4817.4462890625,False,,156,,,,,
157,2.0410842895507812,0.24609375,0.24609375,0.001,1.133535623550415,0.03630185127258301,11.95723032951355,7051.472522853841,4817.4462890625,False,,157,,,,,
158,2.0349490642547607,0.25,0.25,0.001,1.4257125854492188,0.04827237129211426,12.025789499282837,5302.873940034472,4817.4462890625,False,,158,,,,,
159,2.0755534172058105,0.22265625,0.22265625,0.001,1.6355565786361694,0.03698396682739258,12.083816289901733,6921.427575048507,4817.4462890625,False,,159,,,,,
160,2.055710792541504,0.2734375,0.2734375,0.001,1.695191502571106,0.04578447341918945,12.151204586029053,5591.09492046135,4817.4462890625,False,,160,2.019093710184097,0.233203125,2.019093710184097,0.233203125,0.233203125
161,2.0653059482574463,0.1953125,0.1953125,0.001,4.363948345184326,0.04353737831115723,12.644789934158325,5879.554185398334,4817.4462890625,False,,161,,,,,
162,2.0592541694641113,0.25390625,0.25390625,0.001,1.3614147901535034,0.04775285720825195,12.712891340255737,5360.5610671778895,4817.4462890625,False,,162,,,,,
163,2.0628914833068848,0.25390625,0.25390625,0.001,3.692595958709717,0.038741111755371094,12.771201133728027,6607.357369221018,4817.4462890625,False,,163,,,,,
164,2.0189931392669678,0.27734375,0.27734375,0.001,3.252725601196289,0.03489971160888672,12.826884269714355,7334.7028799387945,4817.4462890625,False,,164,,,,,
165,2.0409605503082275,0.21484375,0.21484375,0.001,5.874215602874756,0.04525470733642578,12.895380020141602,5656.572072783976,4817.4462890625,False,,165,,,,,
166,2.058527946472168,0.2578125,0.2578125,0.001,2.6279401779174805,0.0475010871887207,12.972411632537842,5389.133937623594,4817.4462890625,False,,166,,,,,
167,2.031118869781494,0.29296875,0.29296875,0.001,5.151291370391846,0.03382229804992676,13.025207042694092,7568.544389542465,4817.4462890625,False,,167,,,,,
168,2.08536958694458,0.19140625,0.19140625,0.001,2.269558906555176,0.03566598892211914,13.079521179199219,7177.178730657398,4817.4462890625,False,,168,,,,,
169,2.027432680130005,0.234375,0.234375,0.001,2.484649896621704,0.043222665786743164,13.14552092552185,5922.589709646104,4817.4462890625,False,,169,,,,,
170,2.0230002403259277,0.2578125,0.2578125,0.001,1.5580530166625977,0.03791379928588867,13.202356100082397,6751.607029899079,4817.4462890625,False,,170,,,,,
171,2.1007144451141357,0.24609375,0.24609375,0.001,2.8685967922210693,0.03893470764160156,13.262476444244385,6574.54673704062,4817.4462890625,False,,171,,,,,
172,2.0511584281921387,0.2734375,0.2734375,0.001,5.5310750007629395,0.03832268714904785,13.322089910507202,6679.6589942021055,4817.4462890625,False,,172,,,,,
173,2.0629241466522217,0.21875,0.21875,0.001,3.0138490200042725,0.048632144927978516,13.405673027038574,5263.8015550086775,4817.4462890625,False,,173,,,,,
