step,next_token_loss,train_loss,token_accuracy,char_accuracy,perplexity,bits_per_char,learning_rate,grad_norm,step_time_sec,wall_clock_time_sec,tokens_per_sec,peak_memory_mb,corruption_resistance_corr
28,4.135499477386475,4.135499477386475,0.31552162766456604,0.31552162766456604,62.52081100427168,5.966264587624367,0.001,0.6553643345832825,0.01618194580078125,0.6055419445037842,24286.32531824611,0.0,-0.06597492843866348
29,4.140717506408691,4.140717506408691,0.30394431948661804,0.30394431948661804,62.84789904587374,5.973792612217934,0.001,0.5927994251251221,0.017647981643676758,0.6281259059906006,24422.056227286852,0.0,-0.017655765637755394
30,4.103211879730225,4.103211879730225,0.39944133162498474,0.39944133162498474,60.53440491787645,5.919683430603477,0.001,0.6829113364219666,0.01676201820373535,0.6493880748748779,21357.809999288813,0.0,0.025843815878033638
31,4.0686163902282715,4.0686163902282715,0.41843971610069275,0.41843971610069275,58.475998630427895,5.869772689461883,0.001,0.5967278480529785,0.019311189651489258,0.6741540431976318,21904.39882958628,0.0,0.044426918029785156
32,4.105444431304932,4.105444431304932,0.2977667450904846,0.2977667450904846,60.66970207164001,5.9229043216888355,0.001,0.6255395412445068,0.017296791076660156,0.6966478824615479,23299.11936924519,0.0,-0.02487858012318611
33,4.128089904785156,4.128089904785156,0.2783251106739044,0.2783251106739044,62.059270536458214,5.955574833977338,0.001,0.6169312596321106,0.015604972839355469,0.7174890041351318,26017.34743017784,0.0,-0.08140081912279129
34,4.047573089599609,4.047573089599609,0.3671232759952545,0.3671232759952545,57.25832745579889,5.839413624000977,0.001,0.7690284848213196,0.016685962677001953,0.7386839389801025,21874.67436344412,0.0,-0.04732450097799301
35,4.02986478805542,4.02986478805542,0.36602452397346497,0.36602452397346497,56.25330461417967,5.813865945180608,0.001,0.6988120675086975,0.0170743465423584,0.7612249851226807,33441.98260141032,0.0,0.014536247588694096
36,4.0254225730896,4.0254225730896,0.34210526943206787,0.34210526943206787,56.00396955253317,5.807457183678856,0.001,0.6396487355232239,0.01764822006225586,0.7838919162750244,21531.91645726946,0.0,0.002076436299830675
37,3.984318733215332,3.984318733215332,0.3638888895511627,0.3638888895511627,53.74865982536423,5.748156877730756,0.001,0.7102774381637573,0.017613887786865234,0.806372880935669,20438.41793226671,0.0,-0.11349698901176453
38,3.9868364334106445,3.9868364334106445,0.36288660764694214,0.36288660764694214,53.88415333114498,5.751789151316979,0.001,0.7124799489974976,0.01739215850830078,0.8291521072387695,27886.13039425344,0.0,0.03199860826134682
39,3.9650301933288574,3.9650301933288574,0.37291666865348816,0.37291666865348816,52.72186121410956,5.72032939689055,0.001,0.7561002969741821,0.0162200927734375,0.8507380485534668,29592.925682031986,0.0,-0.027107395231723785
40,3.9336447715759277,3.9336447715759277,0.36279070377349854,0.36279070377349854,51.09286051891222,5.67504980457139,0.001,0.7880759835243225,0.015930891036987305,0.8716559410095215,26991.58502821054,0.0,-0.007948548533022404
41,3.937075614929199,3.937075614929199,0.33838382363319397,0.33838382363319397,51.26845316301398,5.679999465263222,0.001,0.9612882137298584,0.01562786102294922,0.8926019668579102,25339.360224568256,0.0,0.016487201675772667
42,3.942579507827759,3.942579507827759,0.32549020648002625,0.32549020648002625,51.55140719836123,5.687939904253557,0.001,0.7171328663825989,0.016553163528442383,0.9143569469451904,30809.820680119257,0.0,-0.03919525817036629
43,3.8710849285125732,3.8710849285125732,0.3829268217086792,0.3829268217086792,47.99442836841518,5.584795029225097,0.001,0.9336540102958679,0.017225027084350586,0.9369738101959229,23802.575055019584,0.0,-0.0033899564296007156
44,3.8134572505950928,3.8134572505950928,0.44665011763572693,0.44665011763572693,45.306805391340234,5.501655864075602,0.001,0.8415210247039795,0.015856027603149414,0.9582958221435547,25416.20196977671,0.0,-0.05139137804508209
45,3.893580675125122,3.893580675125122,0.2912205457687378,0.2912205457687378,49.08633444199856,5.6172495313041155,0.001,0.8099679350852966,0.01697516441345215,0.9808669090270996,27510.779196337025,0.0,-0.0570911206305027
46,3.7920949459075928,3.7920949459075928,0.3990384638309479,0.3990384638309479,44.349212224687975,5.4708365730409865,0.001,0.9140598773956299,0.016546964645385742,1.0030980110168457,25140.562569341382,0.0,0.03284973278641701
47,3.801633834838867,3.801633834838867,0.37264150381088257,0.37264150381088257,44.77427854140589,5.4845982807977265,0.001,0.8691596984863281,0.01564168930053711,1.0239949226379395,27107.04655062037,0.0,-0.00865867082029581
48,3.8046798706054688,3.8046798706054688,0.34773218631744385,0.34773218631744385,44.91087052168332,5.4889927814925725,0.001,0.8869587779045105,0.016408205032348633,1.0460240840911865,28217.58986355909,0.0,0.011166674084961414
49,3.788996696472168,3.788996696472168,0.3542509973049164,0.3542509973049164,44.21201994065367,5.466366743945062,0.001,0.855517566204071,0.015424013137817383,1.0676958560943604,32027.981018039045,0.0,-0.0331164225935936
50,3.7430613040924072,3.7430613040924072,0.35607674717903137,0.35607674717903137,42.22706237841781,5.4000959811574925,0.001,0.9834735989570618,0.016552209854125977,1.0897560119628906,28334.58517824991,0.0,-0.06322911381721497
