step,next_token_loss,train_loss,token_accuracy,char_accuracy,perplexity,bits_per_char,learning_rate,grad_norm,step_time_sec,wall_clock_time_sec,tokens_per_sec,peak_memory_mb,corruption_resistance_corr,warmup_eta,responsibility_temperature,ambiguity_weight,null_threshold,attractor_entropy_weight,precision_update_threshold
1,4.464155197143555,4.464155197143555,0.004878048785030842,0.004878048785030842,86.84762941439524,6.440414564677699,0.001,0.23047234117984772,0.0014011859893798828,0.002997875213623047,146304.63161476943,0.0,nan,0.005,nan,nan,nan,nan,nan
2,4.443376541137695,4.443376541137695,0.008888889104127884,0.008888889104127884,85.06167155704048,6.410437300701708,0.001,0.2116542011499405,0.0008499622344970703,0.005570888519287109,264717.6437587658,0.0,nan,0.01,nan,nan,nan,nan,nan
3,4.43481969833374,4.43481969833374,0.014084506779909134,0.014084506779909134,84.33691743062691,6.398092386022776,0.001,0.2643972635269165,0.0007460117340087891,0.008252859115600586,285518.29721955897,0.0,nan,0.015,nan,nan,nan,nan,nan
4,4.444156169891357,4.444156169891357,0.00561797758564353,0.00561797758564353,85.12801393987519,6.411562067238351,0.001,0.2295904904603958,0.0007889270782470703,0.010568857192993164,225622.8806285887,0.0,nan,0.02,nan,nan,nan,nan,nan
5,4.409108638763428,4.409108638763428,0.0036496350076049566,0.0036496350076049566,82.19616436633868,6.360999167884685,0.001,0.23810647428035736,0.0012958049774169922,0.01385498046875,211451.57240110394,0.0,nan,0.025,nan,nan,nan,nan,nan
6,4.417588710784912,4.417588710784912,0.009900989942252636,0.009900989942252636,82.89615756161145,6.373233325736462,0.001,0.23704273998737335,0.0007410049438476562,0.0164339542388916,272602.76962676964,0.0,nan,0.03,nan,nan,nan,nan,nan
7,4.403512954711914,4.403512954711914,0.003496503457427025,0.003496503457427025,81.73750505338184,6.352926302253185,0.001,0.23754681646823883,0.0007660388946533203,0.018991708755493164,373349.18892001244,0.0,nan,0.035,nan,nan,nan,nan,nan
8,4.3918986320495605,4.3918986320495605,0.021551724523305893,0.021551724523305893,80.79367090291221,6.336170376544923,0.001,0.22557085752487183,0.0008471012115478516,0.021509885787963867,273875.1837883479,0.0,nan,0.04,nan,nan,nan,nan,nan
9,4.3839545249938965,4.3839545249938965,0.03664921596646309,0.03664921596646309,80.1543799916308,6.324709452691426,0.001,0.21451915800571442,0.0007359981536865234,0.023839950561523438,259511.52057013282,0.0,nan,0.045,nan,nan,nan,nan,nan
10,4.371243000030518,4.371243000030518,0.04782608523964882,0.04782608523964882,79.14194402463265,6.306370598664623,0.001,0.2269047349691391,0.0007457733154296875,0.02638387680053711,308404.70588235295,0.0,nan,0.05,nan,nan,nan,nan,nan
11,4.390898704528809,4.390898704528809,0.032894738018512726,0.032894738018512726,80.71292346539428,6.334727786069486,0.001,0.2806483805179596,0.0006930828094482422,0.028802871704101562,219310.01307189543,0.0,nan,0.055,nan,nan,nan,nan,nan
12,4.376241683959961,4.376241683959961,0.04724409431219101,0.04724409431219101,79.53853999151019,6.313582175180602,0.001,0.237015962600708,0.0008168220520019531,0.03185081481933594,310961.2422650321,0.0,nan,0.06,nan,nan,nan,nan,nan
13,4.355112552642822,4.355112552642822,0.09905660152435303,0.09905660152435303,77.87558994703868,6.283099282211074,0.001,0.25849398970603943,0.0008361339569091797,0.034542083740234375,253547.88936412887,0.0,nan,0.065,nan,nan,nan,nan,nan
14,4.339866638183594,4.339866638183594,0.0520833320915699,0.0520833320915699,76.6973101636232,6.261104077026928,0.001,0.2649659514427185,0.0007398128509521484,0.03729677200317383,389287.64163712534,0.0,nan,0.07,nan,nan,nan,nan,nan
15,4.352513313293457,4.352513313293457,0.07236842066049576,0.07236842066049576,77.67343548702057,6.279349372491661,0.001,0.28023961186408997,0.0007181167602539062,0.03963065147399902,211664.74369189906,0.0,nan,0.075,nan,nan,nan,nan,nan
16,4.330875873565674,4.330875873565674,0.07657657563686371,0.07657657563686371,76.01083330126468,6.248133145498855,0.001,0.28451815247535706,0.0006961822509765625,0.04234600067138672,318882.0164383562,0.0,nan,0.08,nan,nan,nan,nan,nan
17,4.31562614440918,4.31562614440918,0.10729613900184631,0.10729613900184631,74.86048224464994,6.226132436869881,0.001,0.3029169738292694,0.0010380744934082031,0.04546189308166504,224454.02664216812,0.0,nan,0.085,nan,nan,nan,nan,nan
18,4.32442045211792,4.32442045211792,0.08536585420370102,0.08536585420370102,75.52173171465083,6.238819940989332,0.001,0.2842084765434265,0.0009729862213134766,0.04894590377807617,252829.89071306054,0.0,nan,0.09,nan,nan,nan,nan,nan
19,4.326145172119141,4.326145172119141,0.08994708955287933,0.08994708955287933,75.65209794617314,6.241308185982016,0.001,0.2949305474758148,0.0008237361907958984,0.051654815673828125,229442.38958031838,0.0,nan,0.095,nan,nan,nan,nan,nan
20,4.2839460372924805,4.2839460372924805,0.1376146823167801,0.1376146823167801,72.52606665368933,6.180427703437788,0.001,0.321911484003067,0.0008299350738525391,0.05447196960449219,262671.14966963517,0.0,nan,0.1,nan,nan,nan,nan,nan
21,4.294801712036133,4.294801712036133,0.1041666641831398,0.1041666641831398,73.31767499108287,6.196089131555959,0.001,0.33001890778541565,0.0007452964782714844,0.057205915451049805,257615.6007677543,0.0,nan,0.105,nan,nan,nan,nan,nan
22,4.271546363830566,4.271546363830566,0.11255411058664322,0.11255411058664322,71.6323196464759,6.162538756025643,0.001,0.33215606212615967,0.000701904296875,0.06001567840576172,329104.6956521739,0.0,nan,0.11,nan,nan,nan,nan,nan
23,4.245984077453613,4.245984077453613,0.12970711290836334,0.12970711290836334,69.82443900183583,6.125660172235828,0.001,0.41837817430496216,0.0012078285217285156,0.06336188316345215,197875.77102250297,0.0,nan,0.115,nan,nan,nan,nan,nan
24,4.241296768188477,4.241296768188477,0.0902777761220932,0.0902777761220932,69.49791611667438,6.118897814403903,0.001,0.4421861469745636,0.0008540153503417969,0.06618070602416992,168615.23618090453,0.0,nan,0.12,nan,nan,nan,nan,nan
25,4.226700305938721,4.226700305938721,0.1493055522441864,0.1493055522441864,68.49086001576231,6.097839570701657,0.001,0.37880975008010864,0.0007839202880859375,0.06930685043334961,367384.29197080294,0.0,nan,0.125,nan,nan,nan,nan,nan
26,4.219756126403809,4.219756126403809,0.15311004221439362,0.15311004221439362,68.0168947419031,6.087821237323596,0.001,0.3584035038948059,0.0007541179656982422,0.07220768928527832,277144.9687006007,0.0,nan,0.13,nan,nan,nan,nan,nan
27,4.187959671020508,4.187959671020508,0.17499999701976776,0.17499999701976776,65.88822007782645,6.0419486488242615,0.001,0.4439183473587036,0.0006957054138183594,0.07490396499633789,229982.39890335847,0.0,nan,0.135,nan,nan,nan,nan,nan
28,4.191143035888672,4.191143035888672,0.14457830786705017,0.14457830786705017,66.09830052679881,6.046541273532902,0.001,0.37707996368408203,0.0007529258728027344,0.07767486572265625,220473.23115896137,0.0,nan,0.14,nan,nan,nan,nan,nan
29,4.127498149871826,4.127498149871826,0.15139442682266235,0.15139442682266235,62.02255752182531,5.954721112098455,0.001,0.5117952823638916,0.001111745834350586,0.0814208984375,225771.02809350204,0.0,nan,0.145,nan,nan,nan,nan,nan
30,4.107777118682861,4.107777118682861,0.151162788271904,0.151162788271904,60.81139071328919,5.926269678200919,0.001,0.4629988968372345,0.0007488727569580078,0.08457088470458984,344517.80706781277,0.0,nan,0.15,nan,nan,nan,nan,nan
31,4.126915454864502,4.126915454864502,0.15463916957378387,0.15463916957378387,61.98642781453816,5.953880460901038,0.001,0.45423686504364014,0.0007700920104980469,0.08748388290405273,251917.9492260062,0.0,nan,0.155,nan,nan,nan,nan,nan
32,4.094090938568115,4.094090938568115,0.1284916251897812,0.1284916251897812,59.98478451034648,5.9065246940206615,0.001,0.5225998759269714,0.0006971359252929688,0.09027504920959473,256764.84815321479,0.0,nan,0.16,nan,nan,nan,nan,nan
33,4.001070976257324,4.001070976257324,0.18939393758773804,0.18939393758773804,54.65665467847459,5.7723252556912055,0.001,0.5500508546829224,0.0007009506225585938,0.09330987930297852,376631.3795918367,0.0,nan,0.165,nan,nan,nan,nan,nan
34,4.0579729080200195,4.0579729080200195,0.13173653185367584,0.13173653185367584,57.85691084865967,5.854417390462248,0.001,0.6256294846534729,0.0010440349578857422,0.09648680686950684,159956.32975565197,0.0,nan,0.17,nan,nan,nan,nan,nan
35,3.965656042098999,3.965656042098999,0.1769547313451767,0.1769547313451767,52.75486745348981,5.721232305807581,0.001,0.5921712517738342,0.0009121894836425781,0.09996485710144043,266392.02090956614,0.0,nan,0.175,nan,nan,nan,nan,nan
36,4.038858890533447,4.038858890533447,0.11675126850605011,0.11675126850605011,56.761534711341376,5.826841692222906,0.001,0.5129557847976685,0.0006990432739257812,0.10301375389099121,281813.74079126876,0.0,nan,0.18,nan,nan,nan,nan,nan
37,3.8645317554473877,3.8645317554473877,0.21875,0.21875,47.680940863956046,5.575340798941867,0.001,0.6946578025817871,0.0007150173187255859,0.10636782646179199,313279.1250416806,0.0,nan,0.185,nan,nan,nan,nan,nan
38,3.877121925354004,3.877121925354004,0.1541353315114975,0.1541353315114975,48.28504692991021,5.593504574630091,0.001,0.705909252166748,0.0007090568542480469,0.1096198558807373,375146.2219233356,0.0,nan,0.19,nan,nan,nan,nan,nan
39,3.788562059402466,3.788562059402466,0.15231788158416748,0.15231788158416748,44.19280793328878,5.465739695200016,0.001,0.8533363938331604,0.0009720325469970703,0.11308693885803223,155344.59259259258,0.0,nan,0.195,nan,nan,nan,nan,nan
40,3.906689167022705,3.906689167022705,0.12643678486347198,0.12643678486347198,49.73401806265905,5.636161087558292,0.001,0.570759117603302,0.0007071495056152344,0.11650300025939941,369087.4389750506,0.0,nan,0.2,nan,nan,nan,nan,nan
41,3.6305367946624756,3.6305367946624756,0.1473214328289032,0.1473214328289032,37.73306609026707,5.237757429424467,0.001,0.981492817401886,0.0007460117340087891,0.11973977088928223,300263.3736017897,0.0,nan,0.205,nan,nan,nan,nan,nan
42,3.7331337928771973,3.7331337928771973,0.15062761306762695,0.15062761306762695,41.80992672840394,5.38577360995894,0.001,0.6915638446807861,0.0007672309875488281,0.12299180030822754,311509.8371659416,0.0,nan,0.21,nan,nan,nan,nan,nan
43,3.8451731204986572,3.8451731204986572,0.15508021414279938,0.15508021414279938,46.766779938399424,5.547412192302954,0.001,0.681463897228241,0.0006988048553466797,0.12613606452941895,267599.74343227566,0.0,nan,0.215,nan,nan,nan,nan,nan
44,3.799973964691162,3.799973964691162,0.1603773534297943,0.1603773534297943,44.70002069930705,5.482203594367113,0.001,0.6939542293548584,0.0010688304901123047,0.12978100776672363,198347.63506580415,0.0,nan,0.22,nan,nan,nan,nan,nan
45,3.6407723426818848,3.6407723426818848,0.1871345043182373,0.1871345043182373,38.12126804080095,5.2525242037928495,0.001,0.7875218391418457,0.0007832050323486328,0.1334528923034668,218333.63287671233,0.0,nan,0.225,nan,nan,nan,nan,nan
46,3.582512855529785,3.582512855529785,0.18691588938236237,0.18691588938236237,35.963799228195064,5.168473530593781,0.001,0.8570969104766846,0.0007481575012207031,0.13675785064697266,286036.0280433397,0.0,nan,0.23,nan,nan,nan,nan,nan
47,3.6459734439849854,3.6459734439849854,0.16363635659217834,0.16363635659217834,38.3200571306533,5.260027806849993,0.001,0.7004069685935974,0.0008790493011474609,0.14030098915100098,250270.37700027123,0.0,nan,0.235,nan,nan,nan,nan,nan
48,3.5947322845458984,3.5947322845458984,0.22857142984867096,0.22857142984867096,36.40595224708902,5.186102440237822,0.001,0.8666183352470398,0.0007851123809814453,0.14380478858947754,267477.6313392044,0.0,nan,0.24,nan,nan,nan,nan,nan
49,3.4497897624969482,3.4497897624969482,0.23036649823188782,0.23036649823188782,31.493770441030648,4.976994582463862,0.001,0.8351388573646545,0.0010209083557128906,0.14771199226379395,187088.29145259224,0.0,nan,0.245,nan,nan,nan,nan,nan
50,3.5056889057159424,3.5056889057159424,0.18907563388347626,0.18907563388347626,33.30437952866064,5.057639999175847,0.001,0.7736321687698364,0.0007138252258300781,0.15128278732299805,333414.9472277889,0.0,nan,0.25,nan,nan,nan,nan,nan
51,3.2108712196350098,3.2108712196350098,0.23188406229019165,0.23188406229019165,24.800683657731987,4.6323079855005265,0.001,1.0289729833602905,0.0008218288421630859,0.1547529697418213,251877.2637075718,0.0,nan,0.255,nan,nan,nan,nan,nan
52,3.4998345375061035,3.4998345375061035,0.18125000596046448,0.18125000596046448,33.10997304671444,5.049193931191975,0.001,0.9673566818237305,0.0007476806640625,0.15806984901428223,213995.10204081633,0.0,nan,0.26,nan,nan,nan,nan,nan
53,3.2229866981506348,3.2229866981506348,0.25806450843811035,0.25806450843811035,25.10298336280953,4.649786926273015,0.001,0.9196658134460449,0.0007090568542480469,0.16165590286254883,349760.38735709485,0.0,nan,0.265,nan,nan,nan,nan,nan
