drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std,update_gate_mean,update_gate_std,new_precision_mean,new_precision_std,old_precision_mean,old_precision_std
-0.0001531882880954072,0.0012575028231367469,0.6931535601615906,0.0005844837869517505,0.0005329797859303653,0.0008942258427850902,0.057429730892181396,0.0003349562466610223,0.24482183158397675,0.0015153763815760612,4.0181498527526855,0.0
-0.001187523826956749,0.0022885140497237444,0.6931339502334595,0.0008744559600017965,2.253218917758204e-05,0.004195784218609333,0.057436347007751465,0.0003909328079316765,0.2448519617319107,0.001768208108842373,4.0181498527526855,0.0
-0.0021856208331882954,0.002867384348064661,0.6930570006370544,0.0013127329293638468,-0.0005365409888327122,0.00809877272695303,0.057285673916339874,0.0003834676172118634,0.24417057633399963,0.0017338801408186555,4.0181498527526855,0.0
-0.002766562392935157,0.0030890577472746372,0.6932673454284668,0.0016700176056474447,-0.0011962457792833447,0.010669894516468048,0.05738202854990959,0.00037229881854727864,0.24460619688034058,0.0016837910516187549,4.0181498527526855,0.0
-0.0033163626212626696,0.003589864820241928,0.6932482123374939,0.0020118544343858957,-0.0014747617533430457,0.013226061128079891,0.05741843581199646,0.000424909929279238,0.2447710782289505,0.001921916613355279,4.0181498527526855,0.0
-0.0036024905275553465,0.004014698788523674,0.6931945085525513,0.0023795831948518753,-0.0014103541616350412,0.01570640690624714,0.05760066211223602,0.000506382726598531,0.24559573829174042,0.0022910714615136385,4.0181498527526855,0.0
-0.0038360997568815947,0.00450397003442049,0.6931163668632507,0.002656635595485568,-0.0014323679497465491,0.018314925953745842,0.05771037936210632,0.0006165324593894184,0.2460927665233612,0.0027899884153157473,4.0181498527526855,0.0
-0.0037184616085141897,0.004755939356982708,0.6931179761886597,0.00271746888756752,-0.0013940229546278715,0.019457649439573288,0.057805515825748444,0.0006792900967411697,0.24652373790740967,0.0030747996643185616,4.0181498527526855,0.0
-0.0038316354621201754,0.005254298448562622,0.6930148005485535,0.0029076780192553997,-0.0013955371687188745,0.021736882627010345,0.05798840522766113,0.0008213887922465801,0.247352734208107,0.0037195926997810602,4.0181498527526855,0.0
-0.004104566760361195,0.0056895483285188675,0.6929529309272766,0.003090105950832367,-0.0015201217029243708,0.0242963507771492,0.05824635177850723,0.0008928906172513962,0.24852165579795837,0.004045459441840649,4.0181498527526855,0.0
