step,next_token_loss,train_loss,token_accuracy,char_accuracy,perplexity,bits_per_char,learning_rate,grad_norm,step_time_sec,wall_clock_time_sec,tokens_per_sec,peak_memory_mb,corruption_resistance_corr
1,4.431502342224121,4.431502342224121,0.0024937656708061695,0.0024937656708061695,84.05760538722772,6.393306452814565,0.001,2.820014715194702,0.016632795333862305,0.019938945770263672,24108.996230093315,0.0,0.06986665725708008
2,4.405273914337158,4.405273914337158,0.027568921446800232,0.027568921446800232,81.88156830720767,6.35546682997173,0.001,1.7962759733200073,0.014627218246459961,0.03866314888000488,27277.913905233818,0.0,-0.028906147927045822
3,4.385921001434326,4.385921001434326,0.10628019273281097,0.10628019273281097,80.31215677279914,6.327546478500059,0.001,1.0823605060577393,0.015460014343261719,0.05784273147583008,26778.75911418173,0.0,0.027792250737547874
4,4.3760600090026855,4.3760600090026855,0.11879049986600876,0.11879049986600876,79.52409114319217,6.313320073620687,0.001,0.8575679063796997,0.014279842376708984,0.0760507583618164,32423.32707783751,0.0,-0.07771001756191254
5,4.367538928985596,4.367538928985596,0.14253394305706024,0.14253394305706024,78.84933889098235,6.3010267537370135,0.001,0.6284542083740234,0.013851165771484375,0.09447789192199707,31910.671440374554,0.0,-0.07471200823783875
6,4.3738017082214355,4.3738017082214355,0.14596949517726898,0.14596949517726898,79.34470445682047,6.310062034282742,0.001,0.6051889657974243,0.014872074127197266,0.11374616622924805,30863.213568886466,0.0,0.024482591077685356
7,4.35221004486084,4.35221004486084,0.1744185984134674,0.1744185984134674,77.64988315750398,6.2789118486278666,0.001,0.6892903447151184,0.015368938446044922,0.13332486152648926,33574.21215599888,0.0,-0.012726861983537674
8,4.359516620635986,4.359516620635986,0.14669926464557648,0.14669926464557648,78.21931568035357,6.28945300926455,0.001,0.7420487403869629,0.015085935592651367,0.15230393409729004,27111.344701698934,0.0,-0.07390246540307999
9,4.3324971199035645,4.3324971199035645,0.20342612266540527,0.20342612266540527,76.13416553534653,6.250472109550589,0.001,0.7003973722457886,0.013962030410766602,0.17058086395263672,33447.857242874954,0.0,0.02836390770971775
10,4.334188461303711,4.334188461303711,0.18390804529190063,0.18390804529190063,76.26304335895867,6.252912199401031,0.001,0.6417711973190308,0.0145111083984375,0.18928790092468262,29977.034700315457,0.0,-0.08791158348321915
11,4.3268818855285645,4.3268818855285645,0.23444975912570953,0.23444975912570953,75.7078523961849,6.242371038764348,0.001,0.6680328845977783,0.014407157897949219,0.20771384239196777,29013.355927715627,0.0,0.02860286273062229
12,4.316504955291748,4.316504955291748,0.23515981435775757,0.23515981435775757,74.92629936728675,6.227400292972042,0.001,0.5462053418159485,0.015074968338012695,0.22685575485229492,29054.78739186133,0.0,-0.05027193948626518
13,4.314358234405518,4.314358234405518,0.21153846383094788,0.21153846383094788,74.76562603760743,6.2243032293953044,0.001,0.6251147985458374,0.01548910140991211,0.24659395217895508,23500.394914262844,0.0,-0.07583525776863098
