step,train_mse,val_mse,best_val_mse,warmup_eta
1,0.9911750555038452,1.0090622901916504,1.0090622901916504,0.02
25,0.607637882232666,0.6594191789627075,0.6594191789627075,0.5
50,0.4246909022331238,0.41100960969924927,0.41100960969924927,1.0
75,0.208657369017601,0.20572085678577423,0.20572085678577423,1.0
100,0.1321823000907898,0.12568576633930206,0.12568576633930206,1.0
125,0.1211656779050827,0.0909288227558136,0.0909288227558136,1.0
150,0.07468557357788086,0.06715700030326843,0.06715700030326843,1.0
175,0.044344011694192886,0.051124878227710724,0.051124878227710724,1.0
200,0.013020893558859825,0.04224194958806038,0.04224194958806038,1.0
225,0.02087414637207985,0.03577279672026634,0.03577279672026634,1.0
250,0.016142139211297035,0.031326718628406525,0.031326718628406525,1.0
275,0.014003191143274307,0.02880246751010418,0.02880246751010418,1.0
300,0.005060674622654915,0.026865454390645027,0.026865454390645027,1.0
325,0.008019495755434036,0.025137990713119507,0.025137990713119507,1.0
350,0.008643204346299171,0.02431332692503929,0.02431332692503929,1.0
375,0.001651424914598465,0.0236126147210598,0.0236126147210598,1.0
400,0.0018045902252197266,0.02374938316643238,0.0236126147210598,1.0
425,0.002291456563398242,0.022569024935364723,0.022569024935364723,1.0
450,0.005952009465545416,0.02192685566842556,0.02192685566842556,1.0
475,0.000926490465644747,0.022144941613078117,0.02192685566842556,1.0
500,0.000794375198893249,0.021778786554932594,0.021778786554932594,1.0
