step,train_loss,val_score,best_val_score,warmup_eta
1,1.0628960132598877,-0.999602198600769,-0.999602198600769,0.01
50,0.7735550999641418,-0.7780194282531738,-0.7780194282531738,0.5
100,0.7098565101623535,-0.7390040755271912,-0.7390040755271912,1.0
150,0.8622534871101379,-0.6881259679794312,-0.6881259679794312,1.0
200,0.6747119426727295,-0.6702640056610107,-0.6702640056610107,1.0
250,0.754297137260437,-0.6635257005691528,-0.6635257005691528,1.0
300,0.7784621715545654,-0.6583757400512695,-0.6583757400512695,1.0
350,0.5171321034431458,-0.6553637385368347,-0.6553637385368347,1.0
400,0.7366209030151367,-0.6487720012664795,-0.6487720012664795,1.0
450,0.70654296875,-0.6492966413497925,-0.6487720012664795,1.0
500,0.4779583811759949,-0.6404074430465698,-0.6404074430465698,1.0
550,0.6030900478363037,-0.6261977553367615,-0.6261977553367615,1.0
600,0.6067732572555542,-0.6167075634002686,-0.6167075634002686,1.0
650,0.6823382377624512,-0.592375636100769,-0.592375636100769,1.0
700,0.607607364654541,-0.5610161423683167,-0.5610161423683167,1.0
750,0.37484174966812134,-0.5294719934463501,-0.5294719934463501,1.0
800,0.4609539806842804,-0.4902510643005371,-0.4902510643005371,1.0
850,0.4925362765789032,-0.46904128789901733,-0.46904128789901733,1.0
900,0.3785916566848755,-0.44694995880126953,-0.44694995880126953,1.0
950,0.3831368088722229,-0.42867517471313477,-0.42867517471313477,1.0
1000,0.3505145013332367,-0.4101991057395935,-0.4101991057395935,1.0
1050,0.29807722568511963,-0.392117977142334,-0.392117977142334,1.0
1100,0.2795628309249878,-0.37513700127601624,-0.37513700127601624,1.0
1150,0.3710899353027344,-0.36324095726013184,-0.36324095726013184,1.0
1200,0.37994250655174255,-0.35159119963645935,-0.35159119963645935,1.0
1250,0.2318863719701767,-0.3381648659706116,-0.3381648659706116,1.0
1300,0.2371729463338852,-0.3317919075489044,-0.3317919075489044,1.0
1350,0.35645434260368347,-0.3170661926269531,-0.3170661926269531,1.0
1400,0.2411862164735794,-0.31151485443115234,-0.31151485443115234,1.0
1450,0.2929084300994873,-0.3019661605358124,-0.3019661605358124,1.0
1500,0.21872250735759735,-0.29380184412002563,-0.29380184412002563,1.0
1550,0.2964116632938385,-0.2869105935096741,-0.2869105935096741,1.0
1600,0.343010276556015,-0.28120559453964233,-0.28120559453964233,1.0
1650,0.2301790863275528,-0.27623969316482544,-0.27623969316482544,1.0
1700,0.30603763461112976,-0.27046769857406616,-0.27046769857406616,1.0
1750,0.23555625975131989,-0.2605367600917816,-0.2605367600917816,1.0
1800,0.24190212786197662,-0.25403690338134766,-0.25403690338134766,1.0
