step,train_mse,val_mse,best_val_mse,warmup_eta
1,0.9667775630950928,0.8725050687789917,0.8725050687789917,0.005
50,0.16826887428760529,0.1612430214881897,0.1612430214881897,0.25
100,0.02268734946846962,0.026509856805205345,0.026509856805205345,0.5
150,0.005200000945478678,0.010446089319884777,0.010446089319884777,0.75
200,0.0032173541840165854,0.006590952631086111,0.006590952631086111,1.0
250,0.0012677113991230726,0.0052961367182433605,0.0052961367182433605,1.0
300,0.00024309495347552001,0.0047486708499491215,0.0047486708499491215,1.0
350,0.0005941885756328702,0.004451127722859383,0.004451127722859383,1.0
400,0.00033625905052758753,0.0042926594614982605,0.0042926594614982605,1.0
450,7.54234497435391e-05,0.004176643677055836,0.004176643677055836,1.0
500,9.264720574719831e-05,0.004139569588005543,0.004176643677055836,1.0
550,1.4138932783680502e-05,0.004096942488104105,0.004176643677055836,1.0
600,4.0452250686939806e-05,0.004058385733515024,0.004058385733515024,1.0
650,0.00034771772334352136,0.004051666706800461,0.004058385733515024,1.0
700,0.0001824371429393068,0.004029258619993925,0.004058385733515024,1.0
750,0.0003310912870801985,0.004024976398795843,0.004058385733515024,1.0
800,1.1498498679429758e-05,0.004004426300525665,0.004058385733515024,1.0
850,2.3652879463043064e-05,0.004000404849648476,0.004058385733515024,1.0
900,5.714913640986197e-05,0.003990104887634516,0.004058385733515024,1.0
950,1.7825126633397304e-05,0.003984094597399235,0.004058385733515024,1.0
1000,3.0056038667680696e-05,0.003957739099860191,0.003957739099860191,1.0
1050,6.230914732441306e-05,0.003938947804272175,0.003957739099860191,1.0
1100,2.7232908905716613e-05,0.003935499116778374,0.003957739099860191,1.0
1150,3.10756586259231e-05,0.003929261118173599,0.003957739099860191,1.0
1200,5.229585076449439e-05,0.003914292901754379,0.003957739099860191,1.0
1250,3.2010033464757726e-05,0.003886941820383072,0.003957739099860191,1.0
1300,4.659276964957826e-05,0.0038760416209697723,0.003957739099860191,1.0
1350,7.003892096690834e-05,0.0038896161131560802,0.003957739099860191,1.0
1400,8.022018300835043e-05,0.003864767961204052,0.003957739099860191,1.0
1450,0.00010586583812255412,0.0038399717304855585,0.0038399717304855585,1.0
1500,0.00016729041817598045,0.0037396769039332867,0.0037396769039332867,1.0
1550,0.00016481062630191445,0.003741153981536627,0.0037396769039332867,1.0
1600,0.00015964866906870157,0.0037109351251274347,0.0037396769039332867,1.0
1650,0.0001899836934171617,0.0036226981319487095,0.0036226981319487095,1.0
1700,0.0001393814163748175,0.00350633030757308,0.00350633030757308,1.0
1750,0.0001296052651014179,0.003472643904387951,0.00350633030757308,1.0
1800,0.0001356477296212688,0.0034159282222390175,0.00350633030757308,1.0
1850,0.00010312185622751713,0.003347561461851001,0.003347561461851001,1.0
1900,8.803801028989255e-05,0.0033669814001768827,0.003347561461851001,1.0
1950,0.00015685679682064801,0.0033083753660321236,0.003347561461851001,1.0
2000,0.00014067009033169597,0.0032471679151058197,0.0032471679151058197,1.0
2050,8.684273052494973e-05,0.0031836298294365406,0.0032471679151058197,1.0
2100,8.595791587140411e-05,0.003144466318190098,0.003144466318190098,1.0
2150,9.661279182182625e-05,0.003095954190939665,0.003144466318190098,1.0
2200,7.767787610646337e-05,0.003128024283796549,0.003144466318190098,1.0
2250,7.941701915115118e-05,0.003048304934054613,0.003144466318190098,1.0
2300,9.688183490652591e-05,0.003078924724832177,0.003144466318190098,1.0
2350,7.698225817875937e-05,0.0030411467887461185,0.0030411467887461185,1.0
2400,9.686558041721582e-05,0.0030008817557245493,0.0030411467887461185,1.0
2450,0.00010127515270141885,0.002962101949378848,0.0030411467887461185,1.0
2500,0.00012576053268276155,0.002905378583818674,0.002905378583818674,1.0
2550,0.00013630071771331131,0.0029152361676096916,0.002905378583818674,1.0
2600,0.0001426120288670063,0.002865808317437768,0.002905378583818674,1.0
2650,0.00013953828602097929,0.0027813860215246677,0.0027813860215246677,1.0
2700,0.00013881729682907462,0.0027497210539877415,0.0027813860215246677,1.0
2750,0.0001276167167816311,0.0027241003699600697,0.0027813860215246677,1.0
2800,0.0001009754923870787,0.0026334188878536224,0.0026334188878536224,1.0
2850,8.679754682816565e-05,0.002568312920629978,0.0026334188878536224,1.0
2900,8.37371771922335e-05,0.0025453544221818447,0.0026334188878536224,1.0
2950,6.856603431515396e-05,0.002469075843691826,0.002469075843691826,1.0
3000,7.139175431802869e-05,0.0024796375073492527,0.002469075843691826,1.0
3050,6.807300087530166e-05,0.002497411333024502,0.002469075843691826,1.0
3100,0.00014728853420820087,0.0024420786648988724,0.002469075843691826,1.0
3150,0.00010716982069425285,0.002419122029095888,0.002469075843691826,1.0
3200,0.00010988068243023008,0.0023466949351131916,0.0023466949351131916,1.0
3250,9.059742296813056e-05,0.002374478615820408,0.0023466949351131916,1.0
3300,8.887633157428354e-05,0.002306687645614147,0.0023466949351131916,1.0
3350,8.222783071687445e-05,0.0022914994042366743,0.0023466949351131916,1.0
3400,7.995516352821141e-05,0.002317414153367281,0.0023466949351131916,1.0
3450,8.905021968530491e-05,0.0022652572952210903,0.0023466949351131916,1.0
3500,0.00013328937347978354,0.0022600130178034306,0.0023466949351131916,1.0
3550,0.00016766958287917078,0.0022363997995853424,0.0022363997995853424,1.0
3600,0.0001183824278996326,0.002163037657737732,0.0022363997995853424,1.0
3650,0.00011416674533393234,0.0021091634407639503,0.0021091634407639503,1.0
3700,6.595814920729026e-05,0.0020183338783681393,0.0021091634407639503,1.0
3750,7.172827463364229e-05,0.0020201299339532852,0.0021091634407639503,1.0
3800,5.261242768028751e-05,0.0020233856048434973,0.0021091634407639503,1.0
3850,8.892346522770822e-05,0.0019881147891283035,0.0019881147891283035,1.0
3900,7.287249900400639e-05,0.002006834838539362,0.0019881147891283035,1.0
3950,6.118352757766843e-05,0.0019761675503104925,0.0019881147891283035,1.0
4000,5.918229726376012e-05,0.0019215261563658714,0.0019881147891283035,1.0
4050,5.093842264614068e-05,0.0019246571464464068,0.0019881147891283035,1.0
4100,3.933662082999945e-05,0.0018936198903247714,0.0019881147891283035,1.0
4150,4.232777428114787e-05,0.0019009045790880919,0.0019881147891283035,1.0
4200,5.016887735109776e-05,0.0019033756107091904,0.0019881147891283035,1.0
4250,5.512956704478711e-05,0.0018692495068535209,0.0018692495068535209,1.0
4300,6.413826486095786e-05,0.0018550565000623465,0.0018692495068535209,1.0
4350,5.178975698072463e-05,0.0018714606994763017,0.0018692495068535209,1.0
4400,0.00013743578165303916,0.0018403680296614766,0.0018692495068535209,1.0
4450,0.00016828635125420988,0.001831480534747243,0.0018692495068535209,1.0
4500,0.00012773205526173115,0.0018006130121648312,0.0018692495068535209,1.0
