step,train_loss,train_accuracy,learning_rate,wall_clock_time_sec,ce_loss,pairwise_loss,resistance_supervision_loss,val_accuracy,val_ece
1,2.307117462158203,0.0625,0.001,0.015996932983398438,2.3067948818206787,0.006450628861784935,0.0,,
2,2.316516399383545,0.078125,0.001,0.046514034271240234,2.3161964416503906,0.006400941405445337,0.0,,
3,2.303615093231201,0.09375,0.001,0.07509493827819824,2.30329966545105,0.0063064140267670155,0.0,,
4,2.3018484115600586,0.140625,0.001,0.10868287086486816,2.3015384674072266,0.006197946611791849,0.0,,
5,2.3024959564208984,0.078125,0.001,0.14163899421691895,2.302189826965332,0.006120679434388876,0.0,,
6,2.2942349910736084,0.09375,0.001,0.19398736953735352,2.2939319610595703,0.006059334613382816,0.0,,
7,2.2949230670928955,0.109375,0.001,0.22980690002441406,2.294623613357544,0.005988928955048323,0.0,,
8,2.29640531539917,0.09375,0.001,0.27643251419067383,2.2961082458496094,0.005939753260463476,0.0,,
9,2.289024829864502,0.140625,0.001,0.3255040645599365,2.2887306213378906,0.005885316990315914,0.0,,
10,2.2848706245422363,0.09375,0.001,0.38185930252075195,2.284579277038574,0.0058258334174752235,0.0,,
11,2.2869174480438232,0.1875,0.001,0.4093015193939209,2.286628484725952,0.005777507554739714,0.0,,
12,2.27547025680542,0.109375,0.001,0.4555351734161377,2.2751827239990234,0.00575161911547184,0.0,,
13,2.2718653678894043,0.234375,0.001,0.5119025707244873,2.2715790271759033,0.005727637559175491,0.0,,
14,2.2607643604278564,0.21875,0.001,0.5424957275390625,2.2604787349700928,0.005711869336664677,0.0,,
15,2.265995502471924,0.25,0.001,0.5888543128967285,2.2657103538513184,0.005703516770154238,0.0,,
16,2.266038656234741,0.203125,0.001,0.6119990348815918,2.265753984451294,0.005693982355296612,0.0,,
17,2.255262851715088,0.25,0.001,0.6344151496887207,2.254978656768799,0.005682243965566158,0.0,,
18,2.2554337978363037,0.203125,0.001,0.6602222919464111,2.255150318145752,0.005670768674463034,0.0,,
19,2.2505245208740234,0.21875,0.001,0.6897251605987549,2.250241994857788,0.005650835111737251,0.0,,
20,2.2350502014160156,0.3125,0.001,0.7268502712249756,2.2347683906555176,0.0056350575760006905,0.0,,
21,2.2387516498565674,0.234375,0.001,0.7562954425811768,2.2384703159332275,0.005625368095934391,0.0,,
22,2.2199454307556152,0.296875,0.001,0.7732875347137451,2.2196638584136963,0.005630602594465017,0.0,,
23,2.2120609283447266,0.40625,0.001,0.7928423881530762,2.2117791175842285,0.005636853631585836,0.0,,
24,2.203178644180298,0.328125,0.001,0.8183944225311279,2.2028963565826416,0.005644750781357288,0.0,,
25,2.2088966369628906,0.21875,0.001,0.8496754169464111,2.208613872528076,0.005657357629388571,0.0,0.3046875,0.1666523516178131
26,2.171966314315796,0.3125,0.001,0.9860265254974365,2.171682596206665,0.005673015024513006,0.0,,
27,2.184358835220337,0.3125,0.001,1.0219380855560303,2.1840741634368896,0.005692670121788979,0.0,,
28,2.158909559249878,0.390625,0.001,1.05055832862854,2.158623456954956,0.005723676644265652,0.0,,
29,2.185098171234131,0.203125,0.001,1.1013078689575195,2.1848104000091553,0.005757253151386976,0.0,,
30,2.17045259475708,0.25,0.001,1.1567065715789795,2.1701629161834717,0.005793244577944279,0.0,,
31,2.1712114810943604,0.328125,0.001,1.2081868648529053,2.170919895172119,0.005833716597408056,0.0,,
32,2.1167421340942383,0.359375,0.001,1.2489733695983887,2.116448402404785,0.005876109004020691,0.0,,
33,2.1099536418914795,0.3125,0.001,1.2985239028930664,2.1096572875976562,0.00592847028747201,0.0,,
34,2.031752109527588,0.53125,0.001,1.3541700839996338,2.0314533710479736,0.0059767961502075195,0.0,,
35,2.0982162952423096,0.296875,0.001,1.402761459350586,2.097914695739746,0.0060334703885018826,0.0,,
36,2.0833160877227783,0.296875,0.001,1.448608160018921,2.0830109119415283,0.006103407125920057,0.0,,
37,2.0179781913757324,0.359375,0.001,1.496124029159546,2.0176687240600586,0.006187225691974163,0.0,,
38,2.0604348182678223,0.453125,0.001,1.5538866519927979,2.0601210594177246,0.00627461401745677,0.0,,
39,2.025343179702759,0.359375,0.001,1.5914747714996338,2.0250253677368164,0.006356577854603529,0.0,,
40,1.996652603149414,0.4375,0.001,1.6465270519256592,1.996330738067627,0.006437609903514385,0.0,,
41,1.9809879064559937,0.375,0.001,1.6973505020141602,1.9806619882583618,0.006519136484712362,0.0,,
42,2.0238492488861084,0.4375,0.001,1.7591526508331299,2.023519277572632,0.006597284693270922,0.0,,
43,1.9592416286468506,0.421875,0.001,1.8180088996887207,1.9589076042175293,0.00668032793328166,0.0,,
44,1.9524390697479248,0.3125,0.001,1.857140302658081,1.9521006345748901,0.006768633611500263,0.0,,
45,1.9729965925216675,0.375,0.001,1.91748046875,1.9726537466049194,0.0068559362553060055,0.0,,
46,1.892845869064331,0.46875,0.001,1.9633448123931885,1.8924986124038696,0.006945579778403044,0.0,,
47,1.9218025207519531,0.375,0.001,1.9901461601257324,1.9214510917663574,0.00702816154807806,0.0,,
48,1.993699312210083,0.40625,0.001,2.01147723197937,1.9933435916900635,0.007113335654139519,0.0,,
49,1.8717776536941528,0.375,0.001,2.0349254608154297,1.8714185953140259,0.0071821981109678745,0.0,,
50,1.8408141136169434,0.4375,0.001,2.0578763484954834,1.8404518365859985,0.007245411165058613,0.0,0.3984375,0.1548776775598526
51,1.9035855531692505,0.46875,0.001,2.1539316177368164,1.9032204151153564,0.007301585283130407,0.0,,
52,1.8432948589324951,0.46875,0.001,2.171508312225342,1.84292733669281,0.007349356077611446,0.0,,
53,1.8804477453231812,0.375,0.001,2.189256191253662,1.8800783157348633,0.0073884050361812115,0.0,,
54,1.8410499095916748,0.375,0.001,2.2041232585906982,1.8406790494918823,0.007417000830173492,0.0,,
55,1.8510205745697021,0.515625,0.001,2.2227694988250732,1.850648045539856,0.007449768017977476,0.0,,
56,1.8635008335113525,0.34375,0.001,2.242572546005249,1.8631277084350586,0.007463589310646057,0.0,,
57,1.8723931312561035,0.296875,0.001,2.2608375549316406,1.8720195293426514,0.007471493445336819,0.0,,
58,1.880903959274292,0.390625,0.001,2.2858614921569824,1.8805304765701294,0.007469776086509228,0.0,,
59,1.8221864700317383,0.453125,0.001,2.3058242797851562,1.8218129873275757,0.007469051517546177,0.0,,
60,1.866515874862671,0.390625,0.001,2.323939085006714,1.8661421537399292,0.007474866230040789,0.0,,
61,1.9152096509933472,0.3125,0.001,2.343287706375122,1.9148355722427368,0.007480438798666,0.0,,
62,1.8101680278778076,0.4375,0.001,2.363352060317993,1.8097935914993286,0.007487809751182795,0.0,,
63,1.8275004625320435,0.359375,0.001,2.386523485183716,1.8271260261535645,0.007487853989005089,0.0,,
64,1.815853476524353,0.296875,0.001,2.406275749206543,1.8154799938201904,0.00746851647272706,0.0,,
65,1.8528101444244385,0.3125,0.001,2.4256300926208496,1.8524377346038818,0.007448233664035797,0.0,,
66,1.8417885303497314,0.375,0.001,2.4455015659332275,1.8414171934127808,0.007426383905112743,0.0,,
67,1.7768723964691162,0.421875,0.001,2.463815212249756,1.7765029668807983,0.00738909374922514,0.0,,
68,1.7484618425369263,0.421875,0.001,2.4810948371887207,1.748094081878662,0.007355947047472,0.0,,
69,1.8308491706848145,0.359375,0.001,2.5078468322753906,1.830482840538025,0.007327493280172348,0.0,,
70,1.7872415781021118,0.359375,0.001,2.52718186378479,1.786876916885376,0.0072922310791909695,0.0,,
71,1.716145634651184,0.453125,0.001,2.5488336086273193,1.7157825231552124,0.007261650636792183,0.0,,
72,1.7375233173370361,0.359375,0.001,2.570542097091675,1.7371611595153809,0.007243834901601076,0.0,,
73,1.806976318359375,0.46875,0.001,2.593844413757324,1.8066145181655884,0.0072354343719780445,0.0,,
