drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std
0.00018550094682723284,0.10830223560333252,0.1588488221168518,0.22387655079364777,-0.004808143246918917,0.012770852074027061
0.0013398347655311227,0.12264250218868256,0.19056455790996552,0.2358531653881073,-0.005650768987834454,0.014172753319144249
0.0020863311365246773,0.10905594378709793,0.16011840105056763,0.1885136365890503,-0.004623825196176767,0.012390775606036186
0.002366152824833989,0.11282491683959961,0.16888535022735596,0.18629828095436096,-0.004866614006459713,0.012871173210442066
0.0023261087480932474,0.12368875741958618,0.1932646781206131,0.206491619348526,-0.005652351304888725,0.014280005358159542
0.0025460119359195232,0.12266247719526291,0.19173158705234528,0.19422797858715057,-0.005619605537503958,0.014284124597907066
0.001859439187683165,0.13646763563156128,0.2238691747188568,0.24137480556964874,-0.006750790402293205,0.016324365511536598
0.002666453132405877,0.12640133500099182,0.20100034773349762,0.19744214415550232,-0.006027637515217066,0.015179906971752644
0.0018500705482438207,0.13678152859210968,0.225055530667305,0.24002386629581451,-0.006951913237571716,0.016911933198571205
0.0018791861366480589,0.13551686704158783,0.22273404896259308,0.2352503389120102,-0.00697976304218173,0.01704489067196846
0.0021652751602232456,0.13410133123397827,0.21830523014068604,0.2190161794424057,-0.006927900016307831,0.017084866762161255
0.001422428758814931,0.13910284638404846,0.2305312156677246,0.24823008477687836,-0.007509365677833557,0.01823698915541172
0.0022118790075182915,0.1342732161283493,0.21894551813602448,0.2150425910949707,-0.00720976572483778,0.017845990136265755
0.001367974211461842,0.13995222747325897,0.23231887817382812,0.2543881833553314,-0.007865456864237785,0.019229693338274956
0.0005266490043140948,0.14530210196971893,0.2436915785074234,0.286192923784256,-0.008474485017359257,0.02055615372955799
0.0011819166829809546,0.14094559848308563,0.23325559496879578,0.2503253221511841,-0.008242728188633919,0.020212741568684578
0.0011074533686041832,0.1403844654560089,0.23293282091617584,0.24869342148303986,-0.008415209129452705,0.02067592181265354
0.0012439745478332043,0.13888196647167206,0.22949978709220886,0.23129048943519592,-0.008466027677059174,0.020915202796459198
0.0004960736841894686,0.14300698041915894,0.2374017834663391,0.26151958107948303,-0.008969046175479889,0.022160613909363747
0.00013937469338998199,0.14374883472919464,0.2398892194032669,0.27032220363616943,-0.009269393049180508,0.02291766181588173
0.00015868316404521465,0.14336277544498444,0.2375679761171341,0.2571019232273102,-0.00938765425235033,0.023349445313215256
-0.00026278538280166686,0.14476624131202698,0.23930855095386505,0.26156285405158997,-0.009678442031145096,0.02415292337536812
-0.00010431747796246782,0.14234551787376404,0.23511432111263275,0.23794101178646088,-0.00972718745470047,0.024292485788464546
-0.0008476638467982411,0.14656253159046173,0.2432912141084671,0.2723579704761505,-0.010252087377011776,0.025706440210342407
-0.0010199028765782714,0.14679016172885895,0.24291850626468658,0.26709598302841187,-0.010462136007845402,0.026379583403468132
-0.001118103158660233,0.1463446021080017,0.24303585290908813,0.2664400041103363,-0.010679024271667004,0.027002517133951187
-0.0012142504565417767,0.1456783562898636,0.24049879610538483,0.25190579891204834,-0.010811091400682926,0.027526304125785828
-0.0015844192821532488,0.14751110970973969,0.243333101272583,0.25797227025032043,-0.011144783347845078,0.028414428234100342
-0.002105953171849251,0.14945806562900543,0.2467067986726761,0.27542930841445923,-0.011511292308568954,0.02959395945072174
-0.0024873807560652494,0.15072591602802277,0.24811357259750366,0.2782483696937561,-0.011798695661127567,0.030408715829253197
-0.0030475244857370853,0.1533319056034088,0.2523237466812134,0.2934911847114563,-0.012195170857012272,0.03169546276330948
-0.0031051412224769592,0.15128086507320404,0.24853181838989258,0.28156787157058716,-0.01229022815823555,0.0320916585624218
-0.0033005622681230307,0.15154895186424255,0.248106449842453,0.2800977826118469,-0.012508729472756386,0.03299520164728165
-0.003482397645711899,0.1510104089975357,0.2464781552553177,0.27435582876205444,-0.012678304687142372,0.03360738977789879
-0.004119530785828829,0.15385906398296356,0.2503787577152252,0.2908383309841156,-0.013067295774817467,0.03489774465560913
-0.004323164001107216,0.1535748541355133,0.24976474046707153,0.28630322217941284,-0.013280953280627728,0.03566965088248253
-0.0047294218093156815,0.15505552291870117,0.2513608932495117,0.28724515438079834,-0.013581495732069016,0.036507874727249146
-0.005630054511129856,0.15906786918640137,0.25765666365623474,0.3094329535961151,-0.014081550762057304,0.03801221027970314
-0.005948597099632025,0.15962545573711395,0.25824376940727234,0.3116421699523926,-0.014346388168632984,0.03901604935526848
-0.0056852963753044605,0.15648840367794037,0.2521679401397705,0.2880155146121979,-0.014354230836033821,0.03931822627782822
-0.006579070817679167,0.1607033908367157,0.2582094669342041,0.3099653720855713,-0.014857592061161995,0.040792081505060196
-0.006976936012506485,0.16225676238536835,0.2598622441291809,0.3106871545314789,-0.015173686668276787,0.041938263922929764
-0.006794118322432041,0.16110727190971375,0.2568757236003876,0.29786625504493713,-0.015285778790712357,0.042566586285829544
-0.007309311535209417,0.16311228275299072,0.26036661863327026,0.31224504113197327,-0.015671469271183014,0.04369956627488136
-0.007788172457367182,0.16432346403598785,0.26277831196784973,0.33057907223701477,-0.0160174909979105,0.04494185745716095
-0.007559965830296278,0.16333934664726257,0.2588711082935333,0.3052862882614136,-0.016103453934192657,0.045510586351156235
-0.008076244033873081,0.16503256559371948,0.26134634017944336,0.31466126441955566,-0.01647244207561016,0.04687368869781494
-0.00815702136605978,0.16482599079608917,0.2586340010166168,0.29826152324676514,-0.016626624390482903,0.04764922708272934
-0.009206687100231647,0.1697043925523758,0.26565873622894287,0.32292455434799194,-0.01718072034418583,0.04943586885929108
-0.008847194723784924,0.16819235682487488,0.26169446110725403,0.30858269333839417,-0.017253180965781212,0.04992140084505081
-0.00899044331163168,0.1689787656068802,0.26299214363098145,0.3091850280761719,-0.017546720802783966,0.05079640448093414
-0.009775863029062748,0.17201785743236542,0.2652410566806793,0.31166893243789673,-0.017932964488863945,0.052303534001111984
-0.010067800059914589,0.1723356693983078,0.2650935649871826,0.31286484003067017,-0.018204206600785255,0.05332042649388313
