step,train_loss,val_score,best_val_score,warmup_eta
1,0.6862316131591797,0.4384765625,0.4384765625,0.01
50,0.3790270686149597,0.4951171875,0.4951171875,0.5
100,0.2292248010635376,0.44091796875,0.4951171875,1.0
150,0.15097777545452118,0.42919921875,0.4951171875,1.0
200,0.1488768309354782,0.4404296875,0.4951171875,1.0
250,0.10129477083683014,0.4267578125,0.4951171875,1.0
300,0.11455007642507553,0.43212890625,0.4951171875,1.0
350,0.10187558084726334,0.45849609375,0.4951171875,1.0
400,0.07533355802297592,0.46044921875,0.4951171875,1.0
450,0.07506512105464935,0.4609375,0.4951171875,1.0
500,0.0917583554983139,0.458984375,0.4951171875,1.0
550,0.12099932879209518,0.4658203125,0.4951171875,1.0
600,0.10587986558675766,0.4736328125,0.4951171875,1.0
650,0.12185569107532501,0.470703125,0.4951171875,1.0
