step,train_mse,val_mse,best_val_mse,warmup_eta
1,1.0392870903015137,0.9918057918548584,0.9918057918548584,0.005
50,0.48388874530792236,0.48614388704299927,0.48614388704299927,0.25
100,0.2381746917963028,0.2435072809457779,0.2435072809457779,0.5
150,0.1358930617570877,0.15850090980529785,0.15850090980529785,0.75
200,0.10949456691741943,0.12684966623783112,0.12684966623783112,1.0
250,0.11573593318462372,0.11018218100070953,0.11018218100070953,1.0
300,0.10209646821022034,0.1013377457857132,0.1013377457857132,1.0
350,0.10891875624656677,0.09308895468711853,0.09308895468711853,1.0
400,0.06887480616569519,0.08413343876600266,0.08413343876600266,1.0
450,0.060637712478637695,0.0778975635766983,0.0778975635766983,1.0
500,0.08483599126338959,0.06957946717739105,0.06957946717739105,1.0
550,0.050866298377513885,0.05932239815592766,0.05932239815592766,1.0
600,0.04650116339325905,0.0505228154361248,0.0505228154361248,1.0
650,0.0555775947868824,0.040256451815366745,0.040256451815366745,1.0
700,0.028088651597499847,0.03286488726735115,0.03286488726735115,1.0
750,0.028497207909822464,0.024434655904769897,0.024434655904769897,1.0
800,0.02613750658929348,0.017556864768266678,0.017556864768266678,1.0
850,0.014789245091378689,0.01428225077688694,0.01428225077688694,1.0
900,0.01022171601653099,0.011593958362936974,0.011593958362936974,1.0
950,0.009396474808454514,0.008360737934708595,0.008360737934708595,1.0
1000,0.008083343505859375,0.0073989140801131725,0.0073989140801131725,1.0
1050,0.005981446243822575,0.006409491412341595,0.006409491412341595,1.0
1100,0.006157341413199902,0.005665062926709652,0.005665062926709652,1.0
1150,0.004947568289935589,0.005046268459409475,0.005046268459409475,1.0
1200,0.006430379580706358,0.004326464142650366,0.004326464142650366,1.0
1250,0.003535265801474452,0.003962418995797634,0.003962418995797634,1.0
1300,0.0030019753612577915,0.0034677600488066673,0.0034677600488066673,1.0
1350,0.003175540827214718,0.0031713033095002174,0.0031713033095002174,1.0
1400,0.002833461621776223,0.0030521766748279333,0.0030521766748279333,1.0
1450,0.003021417185664177,0.0027165389619767666,0.0027165389619767666,1.0
