step,train_loss,train_accuracy,pairwise_loss,learning_rate,wall_clock_time_sec,val_loss,val_accuracy,val_nll,val_ece,val_brier,val_positive_logit_mean,val_hard_negative_logit_mean,val_margin_mean,val_positive_drive_mean,val_positive_resistance_mean,val_hard_negative_drive_mean,val_hard_negative_resistance_mean,val_sample_uncertainty_mean,val_ambiguity_mean,val_class_resistance_mean,val_resistance_noise_corr,val_resistance_occlusion_corr
1,2.2782318592071533,0.078125,0.0,0.001,0.0016341209411621094,,,,,,,,,,,,,,,,,
2,2.2809507846832275,0.125,0.0,0.001,0.0033788681030273438,,,,,,,,,,,,,,,,,
3,2.2218728065490723,0.234375,0.0,0.001,0.005076169967651367,,,,,,,,,,,,,,,,,
4,2.245260238647461,0.234375,0.0,0.001,0.006750822067260742,,,,,,,,,,,,,,,,,
5,2.218427896499634,0.234375,0.0,0.001,0.008417606353759766,,,,,,,,,,,,,,,,,
6,2.202971935272217,0.1875,0.0,0.001,0.010145425796508789,,,,,,,,,,,,,,,,,
7,2.197251319885254,0.3125,0.0,0.001,0.011858463287353516,,,,,,,,,,,,,,,,,
8,2.165513038635254,0.453125,0.0,0.001,0.01349639892578125,,,,,,,,,,,,,,,,,
9,2.2091193199157715,0.25,0.0,0.001,0.015141963958740234,,,,,,,,,,,,,,,,,
10,2.1844866275787354,0.359375,0.0,0.001,0.01921820640563965,,,,,,,,,,,,,,,,,
11,2.184173107147217,0.296875,0.0,0.001,0.022205352783203125,,,,,,,,,,,,,,,,,
12,2.166137933731079,0.328125,0.0,0.001,0.024129867553710938,,,,,,,,,,,,,,,,,
13,2.1737890243530273,0.296875,0.0,0.001,0.026034116744995117,,,,,,,,,,,,,,,,,
14,2.1388683319091797,0.375,0.0,0.001,0.027986764907836914,,,,,,,,,,,,,,,,,
15,2.114126682281494,0.328125,0.0,0.001,0.029911518096923828,,,,,,,,,,,,,,,,,
16,2.136568069458008,0.328125,0.0,0.001,0.031705379486083984,,,,,,,,,,,,,,,,,
17,2.074359178543091,0.40625,0.0,0.001,0.03355264663696289,,,,,,,,,,,,,,,,,
18,2.0471842288970947,0.34375,0.0,0.001,0.035393476486206055,,,,,,,,,,,,,,,,,
19,2.078131914138794,0.359375,0.0,0.001,0.03734874725341797,,,,,,,,,,,,,,,,,
20,2.1181371212005615,0.296875,0.0,0.001,0.03924965858459473,,,,,,,,,,,,,,,,,
21,2.0458545684814453,0.375,0.0,0.001,0.0412297248840332,,,,,,,,,,,,,,,,,
22,2.056410074234009,0.390625,0.0,0.001,0.043348073959350586,,,,,,,,,,,,,,,,,
23,2.0138204097747803,0.4375,0.0,0.001,0.04565882682800293,,,,,,,,,,,,,,,,,
24,2.0427777767181396,0.34375,0.0,0.001,0.04785799980163574,,,,,,,,,,,,,,,,,
25,2.042886972427368,0.34375,0.0,0.001,0.05006861686706543,,,,,,,,,,,,,,,,,
26,1.96204674243927,0.53125,0.0,0.001,0.05230593681335449,,,,,,,,,,,,,,,,,
27,1.994459867477417,0.484375,0.0,0.001,0.05432939529418945,,,,,,,,,,,,,,,,,
28,1.9616020917892456,0.421875,0.0,0.001,0.05637407302856445,,,,,,,,,,,,,,,,,
29,1.9260002374649048,0.53125,0.0,0.001,0.058443307876586914,,,,,,,,,,,,,,,,,
30,1.980901837348938,0.390625,0.0,0.001,0.06052374839782715,,,,,,,,,,,,,,,,,
31,2.001875638961792,0.390625,0.0,0.001,0.06264638900756836,,,,,,,,,,,,,,,,,
32,1.9249906539916992,0.515625,0.0,0.001,0.06477046012878418,,,,,,,,,,,,,,,,,
33,1.980082392692566,0.375,0.0,0.001,0.06693911552429199,,,,,,,,,,,,,,,,,
34,1.9730252027511597,0.421875,0.0,0.001,0.06909751892089844,,,,,,,,,,,,,,,,,
35,1.913975715637207,0.46875,0.0,0.001,0.07130742073059082,,,,,,,,,,,,,,,,,
36,1.8671813011169434,0.546875,0.0,0.001,0.07375073432922363,,,,,,,,,,,,,,,,,
37,1.9240134954452515,0.4375,0.0,0.001,0.07619857788085938,,,,,,,,,,,,,,,,,
38,1.9031858444213867,0.359375,0.0,0.001,0.07872223854064941,,,,,,,,,,,,,,,,,
39,1.9063048362731934,0.453125,0.0,0.001,0.08122634887695312,,,,,,,,,,,,,,,,,
40,1.9137605428695679,0.484375,0.0,0.001,0.0837552547454834,,,,,,,,,,,,,,,,,
41,1.8661134243011475,0.390625,0.0,0.001,0.0860753059387207,,,,,,,,,,,,,,,,,
42,1.8852577209472656,0.375,0.0,0.001,0.08855605125427246,,,,,,,,,,,,,,,,,
43,1.8376902341842651,0.46875,0.0,0.001,0.09089326858520508,,,,,,,,,,,,,,,,,
44,1.893831491470337,0.453125,0.0,0.001,0.0933237075805664,,,,,,,,,,,,,,,,,
45,1.8599483966827393,0.453125,0.0,0.001,0.09570527076721191,,,,,,,,,,,,,,,,,
46,1.8725411891937256,0.4375,0.0,0.001,0.09812116622924805,,,,,,,,,,,,,,,,,
47,1.9145742654800415,0.421875,0.0,0.001,0.1005401611328125,,,,,,,,,,,,,,,,,
48,1.8756979703903198,0.375,0.0,0.001,0.1030128002166748,,,,,,,,,,,,,,,,,
49,1.8606650829315186,0.40625,0.0,0.001,0.10555672645568848,,,,,,,,,,,,,,,,,
50,1.8294392824172974,0.375,0.0,0.001,0.108062744140625,,,,,,,,,,,,,,,,,
51,1.7558715343475342,0.53125,0.0,0.001,0.11057639122009277,,,,,,,,,,,,,,,,,
52,1.7817871570587158,0.5,0.0,0.001,0.1130974292755127,,,,,,,,,,,,,,,,,
53,1.878042221069336,0.359375,0.0,0.001,0.11563920974731445,,,,,,,,,,,,,,,,,
54,1.7552692890167236,0.578125,0.0,0.001,0.11822152137756348,,,,,,,,,,,,,,,,,
55,1.762563943862915,0.40625,0.0,0.001,0.1208040714263916,,,,,,,,,,,,,,,,,
56,1.7509486675262451,0.484375,0.0,0.001,0.1234288215637207,,,,,,,,,,,,,,,,,
57,1.7863409519195557,0.421875,0.0,0.001,0.12612509727478027,,,,,,,,,,,,,,,,,
58,1.7244479656219482,0.421875,0.0,0.001,0.12885284423828125,,,,,,,,,,,,,,,,,
59,1.7951714992523193,0.453125,0.0,0.001,0.13155269622802734,,,,,,,,,,,,,,,,,
60,1.7774139642715454,0.4375,0.0,0.001,0.1342935562133789,,,,,,,,,,,,,,,,,
61,1.7210631370544434,0.484375,0.0,0.001,0.1369771957397461,,,,,,,,,,,,,,,,,
62,1.838628888130188,0.421875,0.0,0.001,0.13982176780700684,,,,,,,,,,,,,,,,,
63,1.7280378341674805,0.46875,0.0,0.001,0.14257287979125977,,,,,,,,,,,,,,,,,
64,1.7437971830368042,0.421875,0.0,0.001,0.14536809921264648,,,,,,,,,,,,,,,,,
65,1.739280104637146,0.515625,0.0,0.001,0.14815950393676758,,,,,,,,,,,,,,,,,
66,1.7268468141555786,0.453125,0.0,0.001,0.15096235275268555,1.7360807657241821,0.43359375,1.7360807657241821,0.19964534044265747,0.762851357460022,0.5754332542419434,0.7112473249435425,-0.1358141154050827,nan,nan,nan,nan,nan,nan,nan,nan,nan
67,1.6586352586746216,0.46875,0.0,0.001,0.15689778327941895,,,,,,,,,,,,,,,,,
68,1.7091768980026245,0.46875,0.0,0.001,0.16013741493225098,,,,,,,,,,,,,,,,,
69,1.7468838691711426,0.421875,0.0,0.001,0.1634209156036377,,,,,,,,,,,,,,,,,
70,1.8085750341415405,0.40625,0.0,0.001,0.16668033599853516,,,,,,,,,,,,,,,,,
71,1.7810338735580444,0.421875,0.0,0.001,0.16998505592346191,,,,,,,,,,,,,,,,,
72,1.709937334060669,0.421875,0.0,0.001,0.17331171035766602,,,,,,,,,,,,,,,,,
73,1.6955194473266602,0.359375,0.0,0.001,0.17660975456237793,,,,,,,,,,,,,,,,,
74,1.7211101055145264,0.46875,0.0,0.001,0.18001532554626465,,,,,,,,,,,,,,,,,
75,1.7381714582443237,0.421875,0.0,0.001,0.1833484172821045,,,,,,,,,,,,,,,,,
76,1.6865872144699097,0.546875,0.0,0.001,0.1867673397064209,,,,,,,,,,,,,,,,,
77,1.6672977209091187,0.40625,0.0,0.001,0.1902923583984375,,,,,,,,,,,,,,,,,
78,1.6372437477111816,0.5,0.0,0.001,0.19375085830688477,,,,,,,,,,,,,,,,,
79,1.6225006580352783,0.484375,0.0,0.001,0.19719266891479492,,,,,,,,,,,,,,,,,
80,1.5894604921340942,0.53125,0.0,0.001,0.200653076171875,,,,,,,,,,,,,,,,,
