spline_edge_output_mean,spline_edge_output_std,spline_basis_mean,spline_basis_std,edge_output_mean,edge_output_std
-0.014581171795725822,0.11281095445156097,0.058430783450603485,0.18876586854457855,-0.014581171795725822,0.11281095445156097
-0.010560562834143639,0.1676998883485794,0.058348264545202255,0.18839770555496216,-0.010560562834143639,0.1676998883485794
-0.016065403819084167,0.2192266881465912,0.05824100598692894,0.1884266883134842,-0.016065403819084167,0.2192266881465912
-0.027697712182998657,0.2993481159210205,0.05782482400536537,0.18745672702789307,-0.027697712182998657,0.2993481159210205
-0.02991906739771366,0.3523101508617401,0.057493001222610474,0.18744133412837982,-0.02991906739771366,0.3523101508617401
-0.031230246648192406,0.37751299142837524,0.057627398520708084,0.1877523511648178,-0.031230246648192406,0.37751299142837524
-0.03068052977323532,0.4001205861568451,0.057603996247053146,0.18742646276950836,-0.03068052977323532,0.4001205861568451
-0.02867765724658966,0.41201722621917725,0.05757531896233559,0.18706077337265015,-0.02867765724658966,0.41201722621917725
-0.0275669377297163,0.41999509930610657,0.0576225183904171,0.18724305927753448,-0.0275669377297163,0.41999509930610657
-0.02833711728453636,0.4320251941680908,0.05756073817610741,0.18724073469638824,-0.02833711728453636,0.4320251941680908
-0.030513495206832886,0.438154935836792,0.057573460042476654,0.18734578788280487,-0.030513495206832886,0.438154935836792
-0.0317654125392437,0.4450492560863495,0.05754077434539795,0.18689310550689697,-0.0317654125392437,0.4450492560863495
-0.032395169138908386,0.450293630361557,0.057473644614219666,0.18704470992088318,-0.032395169138908386,0.450293630361557
-0.033652305603027344,0.4563159942626953,0.057479195296764374,0.18699237704277039,-0.033652305603027344,0.4563159942626953
-0.03307926282286644,0.4650729298591614,0.05744687095284462,0.18707329034805298,-0.03307926282286644,0.4650729298591614
-0.03245913237333298,0.472480446100235,0.057384829968214035,0.18684422969818115,-0.03245913237333298,0.472480446100235
-0.03374967351555824,0.47835320234298706,0.05737343430519104,0.187519371509552,-0.03374967351555824,0.47835320234298706
-0.032947637140750885,0.48153582215309143,0.057374391704797745,0.1870439201593399,-0.032947637140750885,0.48153582215309143
-0.03364598751068115,0.4870202839374542,0.057377129793167114,0.18736925721168518,-0.03364598751068115,0.4870202839374542
-0.03400786221027374,0.49123862385749817,0.057305723428726196,0.1867620050907135,-0.03400786221027374,0.49123862385749817
-0.03441686928272247,0.4953937232494354,0.05733761563897133,0.18650588393211365,-0.03441686928272247,0.4953937232494354
