step,train_mse,val_mse,best_val_mse,warmup_eta
1,0.8082154393196106,0.9005735516548157,0.9005735516548157,0.02
25,0.8226061463356018,0.6771724224090576,0.6771724224090576,0.5
50,0.5594872832298279,0.44560688734054565,0.44560688734054565,1.0
75,0.2855755090713501,0.20613661408424377,0.20613661408424377,1.0
100,0.17843925952911377,0.12432039529085159,0.12432039529085159,1.0
125,0.09199947118759155,0.0997580736875534,0.0997580736875534,1.0
150,0.03388623148202896,0.08180705457925797,0.08180705457925797,1.0
175,0.029394831508398056,0.07020405679941177,0.07020405679941177,1.0
200,0.04795375466346741,0.06068797409534454,0.06068797409534454,1.0
225,0.02774433046579361,0.05517936125397682,0.05517936125397682,1.0
250,0.014566520228981972,0.04891645163297653,0.04891645163297653,1.0
275,0.029076160863041878,0.04548301920294762,0.04548301920294762,1.0
300,0.019476884976029396,0.04417923092842102,0.04417923092842102,1.0
325,0.014786999672651291,0.0418381467461586,0.0418381467461586,1.0
350,0.010592593811452389,0.03999936580657959,0.03999936580657959,1.0
375,0.01204591989517212,0.037577979266643524,0.037577979266643524,1.0
400,0.0025038165040314198,0.03648434951901436,0.03648434951901436,1.0
425,0.0017987501341849566,0.03518030419945717,0.03518030419945717,1.0
450,0.002335940022021532,0.033545996993780136,0.033545996993780136,1.0
475,0.01222574058920145,0.03354039788246155,0.033545996993780136,1.0
500,0.004360924940556288,0.033025797456502914,0.033025797456502914,1.0
