step,train_loss,val_score,best_val_score,warmup_eta
1,1.0939176082611084,-0.9665172100067139,-0.9665172100067139,0.01
50,0.655693769454956,-0.6373851895332336,-0.6373851895332336,0.5
100,0.3738541007041931,-0.37102246284484863,-0.37102246284484863,1.0
150,0.19678553938865662,-0.22668680548667908,-0.22668680548667908,1.0
200,0.16614899039268494,-0.19025710225105286,-0.19025710225105286,1.0
250,0.18913239240646362,-0.1677848994731903,-0.1677848994731903,1.0
300,0.1116047352552414,-0.14893710613250732,-0.14893710613250732,1.0
350,0.11671196669340134,-0.13304056227207184,-0.13304056227207184,1.0
400,0.08787122368812561,-0.11902646720409393,-0.11902646720409393,1.0
450,0.10359903424978256,-0.10714849829673767,-0.10714849829673767,1.0
500,0.09737881273031235,-0.09738731384277344,-0.09738731384277344,1.0
550,0.09314818680286407,-0.08895234763622284,-0.08895234763622284,1.0
600,0.0669945776462555,-0.08176973462104797,-0.08176973462104797,1.0
650,0.075158029794693,-0.0778706967830658,-0.0778706967830658,1.0
700,0.0771082267165184,-0.07353886216878891,-0.07353886216878891,1.0
750,0.03841053694486618,-0.0720759779214859,-0.0720759779214859,1.0
800,0.044708020985126495,-0.06469005346298218,-0.06469005346298218,1.0
850,0.05689028277993202,-0.05978525057435036,-0.05978525057435036,1.0
900,0.051120150834321976,-0.0553850494325161,-0.0553850494325161,1.0
950,0.035885587334632874,-0.05423721671104431,-0.05423721671104431,1.0
1000,0.05050499737262726,-0.05055548995733261,-0.05055548995733261,1.0
1050,0.04262854903936386,-0.047160618007183075,-0.047160618007183075,1.0
1100,0.03795314207673073,-0.04829774796962738,-0.047160618007183075,1.0
1150,0.03744857758283615,-0.040486112236976624,-0.040486112236976624,1.0
1200,0.03759002685546875,-0.03910398483276367,-0.03910398483276367,1.0
1250,0.032454341650009155,-0.03652220219373703,-0.03652220219373703,1.0
1300,0.025768324732780457,-0.034740179777145386,-0.034740179777145386,1.0
1350,0.029321514070034027,-0.03558367118239403,-0.034740179777145386,1.0
1400,0.02783406525850296,-0.03354925662279129,-0.03354925662279129,1.0
1450,0.02509956620633602,-0.03165163844823837,-0.03165163844823837,1.0
1500,0.026564138010144234,-0.03134782612323761,-0.03165163844823837,1.0
1550,0.025056373327970505,-0.030011162161827087,-0.030011162161827087,1.0
1600,0.030330460518598557,-0.0317259281873703,-0.030011162161827087,1.0
1650,0.022927189245820045,-0.02983047068119049,-0.030011162161827087,1.0
1700,0.02583908475935459,-0.028596248477697372,-0.028596248477697372,1.0
1750,0.024631289765238762,-0.027868568897247314,-0.028596248477697372,1.0
1800,0.025059424340724945,-0.02671009674668312,-0.02671009674668312,1.0
1850,0.025067858397960663,-0.02711033821105957,-0.02671009674668312,1.0
1900,0.022771190851926804,-0.025629941374063492,-0.025629941374063492,1.0
1950,0.0229865200817585,-0.02511141262948513,-0.025629941374063492,1.0
2000,0.02113187685608864,-0.026799188926815987,-0.025629941374063492,1.0
2050,0.02711356058716774,-0.025194356217980385,-0.025629941374063492,1.0
2100,0.02174849808216095,-0.024351324886083603,-0.024351324886083603,1.0
2150,0.017879903316497803,-0.02277771756052971,-0.02277771756052971,1.0
2200,0.018235791474580765,-0.023021185770630836,-0.02277771756052971,1.0
2250,0.019061721861362457,-0.023562032729387283,-0.02277771756052971,1.0
2300,0.017306353896856308,-0.01966268941760063,-0.01966268941760063,1.0
2350,0.013796733692288399,-0.01809343323111534,-0.01809343323111534,1.0
2400,0.014313027262687683,-0.016537651419639587,-0.016537651419639587,1.0
2450,0.01523533184081316,-0.014999188482761383,-0.014999188482761383,1.0
2500,0.010931369848549366,-0.013481991365551949,-0.013481991365551949,1.0
2550,0.009234244003891945,-0.012517966330051422,-0.013481991365551949,1.0
2600,0.00845777615904808,-0.011079840362071991,-0.011079840362071991,1.0
2650,0.0080217644572258,-0.010135267861187458,-0.011079840362071991,1.0
2700,0.006829311139881611,-0.009154814295470715,-0.009154814295470715,1.0
2750,0.006780628114938736,-0.008571879006922245,-0.009154814295470715,1.0
2800,0.006177335046231747,-0.00850777979940176,-0.009154814295470715,1.0
