drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std,gate_mean,gate_std,sample_uncertainty_mean,sample_uncertainty_std,gate_activation_rate
0.05978968366980553,0.21992835402488708,0.3804393410682678,0.9643967151641846,-0.8702381253242493,0.32872262597084045,0.2689376771450043,4.483127122512087e-05,0.6932112574577332,9.524259803583845e-05,0.2689376771450043
0.043196141719818115,0.3075551390647888,0.38843780755996704,0.9897933602333069,-0.8721951842308044,0.32468467950820923,0.2689369022846222,0.00013786114868707955,0.6921658515930176,0.00011534175428096205,0.2689369022846222
0.04339028149843216,0.3516887128353119,0.40103214979171753,1.0261000394821167,-0.8724085092544556,0.32399994134902954,0.2689823508262634,0.00021265522809699178,0.6910884380340576,0.0002439057279843837,0.2689823508262634
0.039073385298252106,0.3815458416938782,0.4051055610179901,1.0397412776947021,-0.8726677894592285,0.32283300161361694,0.269050657749176,0.00027581496397033334,0.6900376081466675,0.0003243349783588201,0.269050657749176
0.03579607605934143,0.42219650745391846,0.4171184003353119,1.0723999738693237,-0.8731068968772888,0.32153767347335815,0.26910829544067383,0.00032911967718973756,0.6890248656272888,0.00039552737143822014,0.26910829544067383
0.035005442798137665,0.43999573588371277,0.42332595586776733,1.0880519151687622,-0.8733394145965576,0.32124653458595276,0.26910561323165894,0.00036362261744216084,0.6880940198898315,0.0005671633407473564,0.26910561323165894
0.03221558779478073,0.44972336292266846,0.42515721917152405,1.0937209129333496,-0.8736500144004822,0.3206826448440552,0.26910245418548584,0.00041629839688539505,0.6871294975280762,0.000535153376404196,0.26910245418548584
0.028364775702357292,0.48008108139038086,0.434913694858551,1.122443437576294,-0.8741149306297302,0.3194008469581604,0.26914793252944946,0.00048009309102781117,0.6861826777458191,0.0006752863409928977,0.26914793252944946
0.0340508408844471,0.4817391037940979,0.4369168281555176,1.1259360313415527,-0.8733294010162354,0.3207037150859833,0.2692003846168518,0.0005485375295393169,0.6852694749832153,0.0007750493823550642,0.2692003846168518
0.027853460982441902,0.47227421402931213,0.42410340905189514,1.0932672023773193,-0.873248279094696,0.32007187604904175,0.2692576050758362,0.0006076453137211502,0.6843403577804565,0.000773031497374177,0.2692576050758362
0.03243442624807358,0.48541712760925293,0.42939987778663635,1.107761025428772,-0.8726124167442322,0.32083866000175476,0.2693348526954651,0.000670758483465761,0.683594822883606,0.0008347228867933154,0.2693348526954651
0.032913267612457275,0.4929075837135315,0.43059614300727844,1.1105395555496216,-0.8722806572914124,0.32096362113952637,0.26939836144447327,0.0007349473889917135,0.6828310489654541,0.0008162437006831169,0.26939836144447327
0.02391413226723671,0.4661862850189209,0.41273918747901917,1.0683790445327759,-0.8723332285881042,0.3194792568683624,0.2694796323776245,0.0008050476317293942,0.681618332862854,0.0008974903612397611,0.2694796323776245
