step,train_loss,val_score,best_val_score,warmup_eta
1,0.6985964179039001,0.60107421875,0.60107421875,0.01
50,0.18460628390312195,0.5263671875,0.60107421875,0.5
100,0.13450749218463898,0.46728515625,0.60107421875,1.0
150,0.12673410773277283,0.4443359375,0.60107421875,1.0
200,0.07334139943122864,0.458984375,0.60107421875,1.0
250,0.07169919461011887,0.46142578125,0.60107421875,1.0
300,0.05149071663618088,0.4765625,0.60107421875,1.0
350,0.08387693762779236,0.4755859375,0.60107421875,1.0
400,0.105427086353302,0.47021484375,0.60107421875,1.0
450,0.13698159158229828,0.46826171875,0.60107421875,1.0
500,0.10107249766588211,0.4765625,0.60107421875,1.0
550,0.09583783894777298,0.4814453125,0.60107421875,1.0
600,0.04389059171080589,0.47314453125,0.60107421875,1.0
