step,train_loss,val_score,best_val_score,warmup_eta
1,1.0858216285705566,-0.9318079948425293,-0.9318079948425293,0.01
50,0.5144892334938049,-0.4679771661758423,-0.4679771661758423,0.5
100,0.21450717747211456,-0.2464599609375,-0.2464599609375,1.0
150,0.25451982021331787,-0.222426176071167,-0.222426176071167,1.0
200,0.2038465440273285,-0.2144303321838379,-0.2144303321838379,1.0
250,0.20246762037277222,-0.20205798745155334,-0.20205798745155334,1.0
300,0.171455517411232,-0.18265356123447418,-0.18265356123447418,1.0
350,0.21780574321746826,-0.16660629212856293,-0.16660629212856293,1.0
400,0.1369594782590866,-0.15286937355995178,-0.15286937355995178,1.0
450,0.16815292835235596,-0.14275921881198883,-0.14275921881198883,1.0
500,0.13436491787433624,-0.1298801749944687,-0.1298801749944687,1.0
550,0.10840962827205658,-0.11968860030174255,-0.11968860030174255,1.0
600,0.14235754311084747,-0.11096027493476868,-0.11096027493476868,1.0
650,0.10048821568489075,-0.10141262412071228,-0.10141262412071228,1.0
700,0.08580425381660461,-0.09142819046974182,-0.09142819046974182,1.0
750,0.08364062011241913,-0.08311981707811356,-0.08311981707811356,1.0
800,0.06943991035223007,-0.07594034820795059,-0.07594034820795059,1.0
850,0.07012464106082916,-0.06812696158885956,-0.06812696158885956,1.0
900,0.06346335262060165,-0.06318338215351105,-0.06318338215351105,1.0
950,0.05829063057899475,-0.06414951384067535,-0.06318338215351105,1.0
1000,0.06411309540271759,-0.05565392225980759,-0.05565392225980759,1.0
1050,0.06085796654224396,-0.05162547528743744,-0.05162547528743744,1.0
1100,0.047434985637664795,-0.051306191831827164,-0.05162547528743744,1.0
1150,0.04752001166343689,-0.04728371649980545,-0.04728371649980545,1.0
1200,0.03917596489191055,-0.04383300989866257,-0.04383300989866257,1.0
1250,0.03960779309272766,-0.04386048763990402,-0.04383300989866257,1.0
1300,0.03965020179748535,-0.040446698665618896,-0.040446698665618896,1.0
1350,0.036351218819618225,-0.03860779106616974,-0.03860779106616974,1.0
1400,0.03486020117998123,-0.03678455948829651,-0.03678455948829651,1.0
1450,0.032423295080661774,-0.03746800869703293,-0.03678455948829651,1.0
1500,0.03139611333608627,-0.03486397862434387,-0.03486397862434387,1.0
1550,0.028244784101843834,-0.032453395426273346,-0.032453395426273346,1.0
1600,0.02822168543934822,-0.03020652011036873,-0.03020652011036873,1.0
1650,0.02649565041065216,-0.028050240129232407,-0.028050240129232407,1.0
1700,0.024741023778915405,-0.027543656527996063,-0.028050240129232407,1.0
1750,0.024125682190060616,-0.02709028124809265,-0.028050240129232407,1.0
1800,0.023185502737760544,-0.025335542857646942,-0.025335542857646942,1.0
1850,0.0237569659948349,-0.025933586061000824,-0.025335542857646942,1.0
1900,0.024616649374365807,-0.025543298572301865,-0.025335542857646942,1.0
1950,0.02253168262541294,-0.024878771975636482,-0.025335542857646942,1.0
2000,0.02181515283882618,-0.02406100183725357,-0.02406100183725357,1.0
2050,0.020729396492242813,-0.024847107008099556,-0.02406100183725357,1.0
2100,0.02206341177225113,-0.022667258977890015,-0.022667258977890015,1.0
2150,0.02439592406153679,-0.0240816418081522,-0.022667258977890015,1.0
2200,0.019567303359508514,-0.023476243019104004,-0.022667258977890015,1.0
2250,0.021481331437826157,-0.023905523121356964,-0.022667258977890015,1.0
2300,0.021424556151032448,-0.023623866960406303,-0.022667258977890015,1.0
2350,0.020689308643341064,-0.023958012461662292,-0.022667258977890015,1.0
2400,0.020524688065052032,-0.02283293940126896,-0.022667258977890015,1.0
2450,0.021037105470895767,-0.02296322211623192,-0.022667258977890015,1.0
2500,0.021460233256220818,-0.02222374826669693,-0.022667258977890015,1.0
2550,0.022436529397964478,-0.021979637444019318,-0.022667258977890015,1.0
2600,0.0208498015999794,-0.021837811917066574,-0.022667258977890015,1.0
2650,0.018592748790979385,-0.021258831024169922,-0.021258831024169922,1.0
2700,0.01916421763598919,-0.021035991609096527,-0.021258831024169922,1.0
2750,0.017171040177345276,-0.021967478096485138,-0.021258831024169922,1.0
2800,0.020182888954877853,-0.02237975224852562,-0.021258831024169922,1.0
2850,0.021644584834575653,-0.020754000172019005,-0.021258831024169922,1.0
2900,0.018360478803515434,-0.021875957027077675,-0.021258831024169922,1.0
2950,0.02157190628349781,-0.021756194531917572,-0.021258831024169922,1.0
3000,0.02006572112441063,-0.020787831395864487,-0.021258831024169922,1.0
3050,0.018597381189465523,-0.020829791203141212,-0.021258831024169922,1.0
3100,0.01913418248295784,-0.02086765691637993,-0.021258831024169922,1.0
3150,0.01719062402844429,-0.021697893738746643,-0.021258831024169922,1.0
3200,0.019303184002637863,-0.022074952721595764,-0.021258831024169922,1.0
3250,0.017987672239542007,-0.021196655929088593,-0.021258831024169922,1.0
