step,train_loss,train_accuracy,top1_accuracy,top5_accuracy,learning_rate,grad_norm,step_time_sec,wall_clock_time_sec,examples_per_sec,peak_memory_mb,resistance_noise_corr,resistance_occlusion_corr
40,1.610361933708191,0.25,0.25,1.0,0.001,0.2087269127368927,0.053873300552368164,2.2332611083984375,296.9931271325583,0.0,-0.06680424511432648,-0.34457993507385254
41,1.6261351108551025,0.0,0.0,1.0,0.001,0.5685657262802124,0.05469632148742676,2.293726921081543,292.52424230536195,0.0,0.05715487152338028,-0.16234146058559418
42,1.6116650104522705,0.1875,0.1875,1.0,0.001,0.1582796424627304,0.05455899238586426,2.354203224182129,293.2605479009076,0.0,-0.4864504635334015,0.09128710627555847
43,1.6137161254882812,0.1875,0.1875,1.0,0.001,0.3066684901714325,0.0536808967590332,2.413512945175171,298.05761389981967,0.0,nan,nan
44,1.61049222946167,0.0625,0.0625,1.0,0.001,0.27040717005729675,0.057080984115600586,2.47692608833313,280.30350646367185,0.0,nan,nan
45,1.6074315309524536,0.5,0.5,1.0,0.001,0.5062776803970337,0.0556790828704834,2.5384230613708496,287.36105508810243,0.0,nan,nan
46,1.6162946224212646,0.125,0.125,1.0,0.001,0.2954249978065491,0.05008411407470703,2.5946481227874756,319.4625740236495,0.0,nan,nan
47,1.6092169284820557,0.1875,0.1875,1.0,0.001,0.20017746090888977,0.05422830581665039,2.6550631523132324,295.04886348648057,0.0,0.1819016933441162,0.20022715628147125
48,1.6096000671386719,0.4375,0.4375,1.0,0.001,0.4174509346485138,0.05418801307678223,2.715428113937378,295.26825383556036,0.0,0.4602871537208557,-0.35070207715034485
49,1.61177659034729,0.125,0.125,1.0,0.001,0.4143507480621338,0.05777096748352051,2.779271125793457,276.9557218262632,0.0,nan,nan
50,1.612617015838623,0.125,0.125,1.0,0.001,0.24112507700920105,0.05805015563964844,2.843463182449341,275.6237226876951,0.0,nan,nan
