step,next_token_loss,train_loss,token_accuracy,char_accuracy,perplexity,bits_per_char,learning_rate,grad_norm,step_time_sec,wall_clock_time_sec,tokens_per_sec,peak_memory_mb,corruption_resistance_corr
32,4.06912899017334,4.06912899017334,0.3391812741756439,0.3391812741756439,58.505981107965326,5.870512214860593,0.001,0.6624019145965576,0.01528477668762207,0.665208101272583,22375.20423029528,0.0,-0.05547628179192543
33,4.083005428314209,4.083005428314209,0.30281689763069153,0.30281689763069153,59.323494706095794,5.890531683351628,0.001,0.5864960551261902,0.01738905906677246,0.6877939701080322,32664.21706999383,0.0,0.01510528288781643
34,4.067934513092041,4.067934513092041,0.3318485617637634,0.3318485617637634,58.43613877524994,5.868788948698948,0.001,0.6232121586799622,0.016351938247680664,0.7091710567474365,27458.518568200045,0.0,-0.06019077077507973
35,4.031228542327881,4.031228542327881,0.3399558365345001,0.3399558365345001,56.33007263314631,5.815833426706479,0.001,0.6835218071937561,0.016055822372436523,0.7299652099609375,28214.06400071277,0.0,0.02217579260468483
36,4.027365684509277,4.027365684509277,0.36438924074172974,0.36438924074172974,56.112897300420364,5.81026050088792,0.001,0.7952529788017273,0.016100168228149414,0.7513320446014404,29999.68653467399,0.0,-0.04582507908344269
37,4.017171859741211,4.017171859741211,0.3333333432674408,0.3333333432674408,55.54379783632893,5.79555392044734,0.001,0.6281760334968567,0.015768051147460938,0.7720551490783691,28158.20394338938,0.0,-0.02620602957904339
38,3.978043556213379,3.978043556213379,0.3473193347454071,0.3473193347454071,53.4124335144707,5.739103710989339,0.001,0.8497743010520935,0.015514135360717773,0.7927300930023193,27652.201687387624,0.0,-0.11284569650888443
39,3.9718949794769287,3.9718949794769287,0.3571428656578064,0.3571428656578064,53.0850306306586,5.730233189823136,0.001,0.7474884986877441,0.017188072204589844,0.8147850036621094,22806.513455029683,0.0,-0.034348007291555405
40,3.9477992057800293,3.9477992057800293,0.37612614035606384,0.37612614035606384,51.821193461822155,5.695470336604237,0.001,0.7706672549247742,0.0167691707611084,0.8367760181427002,26477.15896779697,0.0,0.07967477291822433
41,3.9489023685455322,3.9489023685455322,0.3577023446559906,0.3577023446559906,51.87839221688081,5.697061864055321,0.001,0.701593816280365,0.0162198543548584,0.858309268951416,23613.03570431127,0.0,-0.09733055531978607
42,3.907728910446167,3.907728910446167,0.3781094551086426,0.3781094551086426,49.78575557306915,5.637661120239118,0.001,0.7864018678665161,0.015577077865600586,0.8787589073181152,25807.150960434683,0.0,-0.07826016843318939
43,3.864220142364502,3.864220142364502,0.39445629715919495,0.39445629715919495,47.66608517371247,5.574891236292511,0.001,0.9100570678710938,0.016080856323242188,0.900313138961792,29165.113509666706,0.0,-0.11657917499542236
44,3.8802480697631836,3.8802480697631836,0.3469827473163605,0.3469827473163605,48.436229145012874,5.598014647666318,0.001,0.8101885914802551,0.016376972198486328,0.9218461513519287,28332.465511719318,0.0,-0.10180341452360153
45,3.8963375091552734,3.8963375091552734,0.26493507623672485,0.26493507623672485,49.22184402209032,5.621226802087969,0.001,0.7491409182548523,0.017174243927001953,0.9444742202758789,22417.289613238194,0.0,-0.015341137535870075
46,3.808457374572754,3.808457374572754,0.3778626024723053,0.3778626024723053,45.08084234575488,5.494442567733113,0.001,0.9058889746665955,0.014948129653930664,0.9653592109680176,35054.55278561973,0.0,-0.04707663506269455
47,3.7993481159210205,3.7993481159210205,0.3080168664455414,0.3080168664455414,44.67205399870252,5.4813006854500825,0.001,0.914366602897644,0.016791105270385742,0.9876492023468018,28229.231629914662,0.0,-0.03431554511189461
48,3.7482714653015137,3.7482714653015137,0.40223464369773865,0.40223464369773865,42.447646320752845,5.407612654896102,0.001,0.9502105712890625,0.016474246978759766,1.0097181797027588,21730.88703001534,0.0,-0.06271451711654663
49,3.7387681007385254,3.7387681007385254,0.353065550327301,0.353065550327301,42.04616161233543,5.393902197969319,0.001,1.056746244430542,0.015697956085205078,1.0309510231018066,30131.31119953829,0.0,-0.0725383535027504
50,3.6690313816070557,3.6690313816070557,0.4140844941139221,0.4140844941139221,39.2139041498791,5.293293379110481,0.001,1.0154985189437866,0.016165971755981445,1.0526320934295654,21959.706806282724,0.0,-0.003432988887652755
