step,train_mse,val_mse,best_val_mse,warmup_eta
1,1.033299207687378,1.0822112560272217,1.0822112560272217,0.02
25,0.5626352429389954,0.605069637298584,0.605069637298584,0.5
50,0.3256334662437439,0.3335190713405609,0.3335190713405609,1.0
75,0.16734200716018677,0.20104363560676575,0.20104363560676575,1.0
100,0.09029385447502136,0.11367490887641907,0.11367490887641907,1.0
125,0.06990541517734528,0.0654086321592331,0.0654086321592331,1.0
150,0.021275734528899193,0.04068379104137421,0.04068379104137421,1.0
175,0.021787334233522415,0.02884363941848278,0.02884363941848278,1.0
200,0.010113336145877838,0.022275589406490326,0.022275589406490326,1.0
225,0.010257034562528133,0.017629355192184448,0.017629355192184448,1.0
250,0.004766606260091066,0.01514531672000885,0.01514531672000885,1.0
275,0.0045488509349524975,0.013232349418103695,0.013232349418103695,1.0
300,0.003919216338545084,0.011642416007816792,0.011642416007816792,1.0
325,0.005900272633880377,0.010458423756062984,0.010458423756062984,1.0
350,0.0030250982381403446,0.009557439014315605,0.009557439014315605,1.0
375,0.0013019368052482605,0.008852115832269192,0.008852115832269192,1.0
400,0.0034186318516731262,0.008484650403261185,0.008484650403261185,1.0
425,0.00263018487021327,0.007750317919999361,0.007750317919999361,1.0
450,0.0012826657621189952,0.007573637645691633,0.007573637645691633,1.0
475,0.003208698472008109,0.007162582129240036,0.007162582129240036,1.0
500,0.0008121145656332374,0.006964400410652161,0.006964400410652161,1.0
