step,train_loss,val_score,best_val_score,warmup_eta
1,0.6793718934059143,0.630859375,0.630859375,0.01
50,0.16287288069725037,0.4765625,0.630859375,0.5
100,0.0981948971748352,0.45947265625,0.630859375,1.0
150,0.08337922394275665,0.462890625,0.630859375,1.0
200,0.09257820248603821,0.46875,0.630859375,1.0
250,0.11127088963985443,0.46533203125,0.630859375,1.0
300,0.06438029557466507,0.47705078125,0.630859375,1.0
350,0.08497370779514313,0.4853515625,0.630859375,1.0
400,0.09059014171361923,0.47119140625,0.630859375,1.0
450,0.06711505353450775,0.4853515625,0.630859375,1.0
500,0.08471523970365524,0.4853515625,0.630859375,1.0
550,0.08551741391420364,0.49072265625,0.630859375,1.0
600,0.07475699484348297,0.48486328125,0.630859375,1.0
