drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std,null_weight_mean,null_weight_std,update_strength_mean,update_strength_std,update_gate_mean,update_gate_std,attractor_activation_mean,attractor_activation_std,attractor_diversity
-0.007925363257527351,0.19012032449245453,1.60700261592865,0.18107689917087555,-0.08415279537439346,0.10312554985284805,0.6257631182670593,0.4118382930755615,0.3711467385292053,0.4100312888622284,0.17256899178028107,0.19028116762638092,0.7320623993873596,0.10205578804016113,0.18540088832378387
-0.01809571497142315,0.36493292450904846,1.6111629009246826,0.24124199151992798,-0.0856914296746254,0.10256747901439667,0.5985271334648132,0.41527044773101807,0.39830896258354187,0.4136064350605011,0.18512949347496033,0.19189491868019104,0.7449347376823425,0.09521465748548508,0.32335296273231506
-0.019511781632900238,0.3717319369316101,1.6094880104064941,0.2435975819826126,-0.08496546000242233,0.10232929140329361,0.6057272553443909,0.4144919812679291,0.39122363924980164,0.412817120552063,0.1821359246969223,0.19183632731437683,0.7372739315032959,0.10103943198919296,0.3639582097530365
-0.016450060531497,0.3751872479915619,1.606269359588623,0.2439388632774353,-0.08373923599720001,0.10213454812765121,0.6189327239990234,0.41316112875938416,0.37796884775161743,0.41138550639152527,0.1763736754655838,0.19162733852863312,0.7391198873519897,0.09281022846698761,0.3496575951576233
-0.0151597298681736,0.37923750281333923,1.6039453744888306,0.24385878443717957,-0.08218740671873093,0.1025586873292923,0.6461774706840515,0.40838339924812317,0.3507591187953949,0.40642058849334717,0.1639028787612915,0.18956191837787628,0.7278121709823608,0.0905659943819046,0.28963130712509155
-0.018855217844247818,0.3874063193798065,1.6031283140182495,0.24432043731212616,-0.08516431599855423,0.10220465064048767,0.5904900431632996,0.4159736931324005,0.4062216281890869,0.4145576059818268,0.18954060971736908,0.19310477375984192,0.7466577291488647,0.09975529462099075,0.30833691358566284
-0.02424483187496662,0.4019680619239807,1.6029912233352661,0.24815624952316284,-0.08404100686311722,0.1033250242471695,0.6229214072227478,0.4124296307563782,0.37404537200927734,0.41058623790740967,0.17450380325317383,0.191201314330101,0.7300082445144653,0.1027003601193428,0.2896586060523987
-0.03478432819247246,0.4205775260925293,1.6036049127578735,0.2525322735309601,-0.086154505610466,0.10376745462417603,0.5947713851928711,0.41580167412757874,0.4020368456840515,0.41430535912513733,0.18732216954231262,0.19272005558013916,0.7512185573577881,0.09230812638998032,0.3373659551143646
-0.04344985634088516,0.4345313012599945,1.6040265560150146,0.25641000270843506,-0.08465103060007095,0.10493782162666321,0.635270357131958,0.4103281497955322,0.36158788204193115,0.40837806463241577,0.16847258806228638,0.18990929424762726,0.721091628074646,0.11112188547849655,0.3033081293106079
-0.05340287461876869,0.4489676058292389,1.6037077903747559,0.25883445143699646,-0.08647177368402481,0.1053709164261818,0.6101455688476562,0.4140031933784485,0.3863024413585663,0.4125794470310211,0.17978841066360474,0.19169114530086517,0.7446954846382141,0.0966716781258583,0.33087632060050964
-0.06686394661664963,0.47026586532592773,1.602949857711792,0.2616218328475952,-0.08984609693288803,0.10586418211460114,0.5623239278793335,0.41686367988586426,0.4342632293701172,0.4154936373233795,0.20181038975715637,0.19277124106884003,0.7550896406173706,0.09844741970300674,0.34280237555503845
-0.07472168654203415,0.4815417528152466,1.6018275022506714,0.2648685872554779,-0.08704952150583267,0.10737358033657074,0.6231167316436768,0.41229721903800964,0.37391898036003113,0.41040921211242676,0.17383889853954315,0.19044995307922363,0.7272732257843018,0.1086694747209549,0.29450201988220215
-0.08448616415262222,0.49671265482902527,1.5996181964874268,0.2670955955982208,-0.08725237101316452,0.10853258520364761,0.6304904818534851,0.411101758480072,0.36647871136665344,0.4093400239944458,0.17027336359024048,0.18984127044677734,0.7297309637069702,0.10725104808807373,0.2998136878013611
-0.09504874050617218,0.519601583480835,1.595696210861206,0.2695387303829193,-0.08971379697322845,0.10963620990514755,0.5977181196212769,0.4151344895362854,0.3985481560230255,0.4136795997619629,0.1849493384361267,0.19164763391017914,0.7428412437438965,0.105518639087677,0.3196590840816498
-0.10420960932970047,0.5402094721794128,1.5916838645935059,0.27302104234695435,-0.0899452418088913,0.11109869927167892,0.6051687598228455,0.4143146276473999,0.3912985324859619,0.41278114914894104,0.18146301805973053,0.19109809398651123,0.7386993169784546,0.10408411920070648,0.3055298924446106
-0.11174949258565903,0.5577816963195801,1.587108850479126,0.2766633629798889,-0.08941347897052765,0.11239554733037949,0.6225823163986206,0.41215038299560547,0.37426289916038513,0.4102063775062561,0.17358168959617615,0.1899150162935257,0.7263132929801941,0.10448881983757019,0.29100608825683594
-0.12176728993654251,0.578381359577179,1.5825228691101074,0.2807081639766693,-0.0895376056432724,0.11388511210680008,0.6311192512512207,0.4108867943286896,0.3655151426792145,0.40906786918640137,0.16941139101982117,0.18929071724414825,0.7371883392333984,0.08692485839128494,0.29782283306121826
-0.1302167922258377,0.5971817970275879,1.5771158933639526,0.2835359275341034,-0.09045279771089554,0.11521977186203003,0.6253301501274109,0.4117375612258911,0.37138816714286804,0.409866064786911,0.17197398841381073,0.18948481976985931,0.7301478385925293,0.1042833924293518,0.29415345191955566
-0.13763077557086945,0.6119691729545593,1.5716698169708252,0.2869098484516144,-0.08995461463928223,0.11641950905323029,0.6414833664894104,0.4088904857635498,0.35534852743148804,0.40696313977241516,0.16458451747894287,0.18817643821239471,0.7242347002029419,0.10650046914815903,0.2841506004333496
-0.15129613876342773,0.6519870162010193,1.5627728700637817,0.28825682401657104,-0.09624118357896805,0.11873003095388412,0.5501987338066101,0.4163459837436676,0.44610559940338135,0.4151082932949066,0.2061023861169815,0.19155436754226685,0.7602849006652832,0.10163353383541107,0.3410055637359619
-0.1596648097038269,0.6608918309211731,1.5574342012405396,0.29250243306159973,-0.0938478410243988,0.12007495015859604,0.6014247536659241,0.41473183035850525,0.3956182599067688,0.4128887951374054,0.18273788690567017,0.19046075642108917,0.7421631813049316,0.09606018662452698,0.3073691725730896
-0.16865086555480957,0.6792780756950378,1.549983024597168,0.2964443564414978,-0.09363850951194763,0.12161804735660553,0.6137303113937378,0.41312700510025024,0.38290753960609436,0.4113886058330536,0.17683130502700806,0.18974153697490692,0.7359974980354309,0.10303256660699844,0.3019382357597351
-0.18079538643360138,0.7027094960212708,1.5413413047790527,0.3012605905532837,-0.09391182661056519,0.12347733229398727,0.6219237446784973,0.4118790030479431,0.37477248907089233,0.41006526350975037,0.1730036437511444,0.18907573819160461,0.7266996502876282,0.11189815402030945,0.29580530524253845
-0.18695928156375885,0.7100381851196289,1.5334901809692383,0.3054252862930298,-0.09231822937726974,0.12391487509012222,0.651266872882843,0.4065091013908386,0.34531742334365845,0.4046034514904022,0.15945661067962646,0.18660211563110352,0.7221032381057739,0.10629303008317947,0.28225111961364746
-0.20165282487869263,0.759833037853241,1.5207445621490479,0.3102916181087494,-0.0962185338139534,0.12722663581371307,0.5985258221626282,0.414719820022583,0.3982143998146057,0.4130513668060303,0.18393735587596893,0.19067038595676422,0.7432524561882019,0.09718915075063705,0.31104007363319397
-0.20560573041439056,0.7657918334007263,1.5119614601135254,0.3136882185935974,-0.09496992826461792,0.12737423181533813,0.6186045408248901,0.41245198249816895,0.3781736195087433,0.41063082218170166,0.17490838468074799,0.1898186206817627,0.7328363656997681,0.10468629747629166,0.3009257912635803
-0.21358156204223633,0.8066215515136719,1.5000648498535156,0.3167501986026764,-0.09807558357715607,0.13005907833576202,0.5702945590019226,0.4165102243423462,0.4263223707675934,0.41519099473953247,0.19725987315177917,0.19214342534542084,0.7596197128295898,0.10023044049739838,0.34109291434288025
-0.2177371233701706,0.8149207234382629,1.489992380142212,0.32196342945098877,-0.09591275453567505,0.1303442418575287,0.6042042970657349,0.41433918476104736,0.3923804759979248,0.4128156006336212,0.1818270981311798,0.1913895457983017,0.748873233795166,0.0916934460401535,0.31902381777763367
-0.22186632454395294,0.8374841213226318,1.4768967628479004,0.32626932859420776,-0.09572146832942963,0.13147254288196564,0.604857325553894,0.41441500186920166,0.392122745513916,0.4126153588294983,0.1822744607925415,0.19197973608970642,0.7436601519584656,0.08913087844848633,0.3071713447570801
-0.22213423252105713,0.8408792614936829,1.4665504693984985,0.32980450987815857,-0.09397993981838226,0.13101094961166382,0.6268436312675476,0.41157442331314087,0.37001094222068787,0.40954285860061646,0.17218126356601715,0.19086168706417084,0.731939435005188,0.09726300835609436,0.29202431440353394
-0.22224591672420502,0.8578673005104065,1.4533573389053345,0.33243438601493835,-0.09392482787370682,0.1311747431755066,0.6190436482429504,0.41267916560173035,0.37804698944091797,0.4107559621334076,0.17601455748081207,0.19156306982040405,0.7298139333724976,0.10532283037900925,0.28850364685058594
-0.21905110776424408,0.9044682383537292,1.4354257583618164,0.3390599191188812,-0.09384042769670486,0.1329147219657898,0.597346842288971,0.41553524136543274,0.3991355299949646,0.41401559114456177,0.18770040571689606,0.19536519050598145,0.7491520643234253,0.09210501611232758,0.31410670280456543
