step,next_token_loss,train_loss,token_accuracy,char_accuracy,perplexity,bits_per_char,learning_rate,grad_norm,step_time_sec,wall_clock_time_sec,tokens_per_sec,peak_memory_mb
52,4.035144329071045,4.035144329071045,0.349031925201416,0.349031925201416,56.55108161442289,5.821482712822021,0.001,0.39580008387565613,0.023760318756103516,4.870113372802734,80428.21393164623,168.27099609375
53,4.021747589111328,4.021747589111328,0.361202210187912,0.361202210187912,55.79853357987176,5.802155302518058,0.001,0.41468268632888794,0.014860868453979492,4.940047264099121,123142.19762237089,168.27099609375
54,4.008300304412842,4.008300304412842,0.3760727047920227,0.3760727047920227,55.053217284500754,5.78275497157013,0.001,0.41363999247550964,0.01989150047302246,5.012742757797241,99590.2748858338,168.27099609375
55,4.011452674865723,4.011452674865723,0.3478747308254242,0.3478747308254242,55.22703925167572,5.787302880789546,0.001,0.4181300103664398,0.022714614868164062,5.09075403213501,78715.84045679738,168.27099609375
56,3.9997081756591797,3.9997081756591797,0.35601264238357544,0.35601264238357544,54.582219288603376,5.770359150026541,0.001,0.4292736351490021,0.02127838134765625,5.166254758834839,89104.52205091431,168.27099609375
57,3.992140293121338,3.992140293121338,0.3723691403865814,0.3723691403865814,54.17070656837743,5.759441003419167,0.001,0.44533011317253113,0.021686077117919922,5.241837024688721,85446.52819982849,168.27099609375
58,3.97806978225708,3.97806978225708,0.37340012192726135,0.37340012192726135,53.413834329655074,5.739141547172528,0.001,0.4307660758495331,0.021569252014160156,5.31711745262146,83313.04204801699,168.27099609375
59,3.974062442779541,3.974062442779541,0.38090237975120544,0.38090237975120544,53.20021527061487,5.733360178381124,0.001,0.45780205726623535,0.02280735969543457,5.39563250541687,83569.5155183408,168.27099609375
60,3.9653427600860596,3.9653427600860596,0.3988790214061737,0.3988790214061737,52.73834289098088,5.720780335401113,0.001,0.46131008863449097,0.02355647087097168,5.477400779724121,90887.97773346963,168.27099609375
61,3.9635210037231445,3.9635210037231445,0.3592493534088135,0.3592493534088135,52.64235394003803,5.718152096530628,0.001,0.4415203034877777,0.02115178108215332,5.549341917037964,70537.7951012771,168.27099609375
62,3.9466776847839355,3.9466776847839355,0.3639436662197113,0.3639436662197113,51.763107483722514,5.6938523238249195,0.001,0.5382769703865051,0.022665739059448242,5.628342628479004,78312.02835894685,168.27099609375
63,3.945122718811035,3.945122718811035,0.35172414779663086,0.35172414779663086,51.68268016001513,5.6916089821270655,0.001,0.45211324095726013,0.021114110946655273,5.700397968292236,75541.8972662293,168.27099609375
64,3.9299118518829346,3.9299118518829346,0.3806561231613159,0.3806561231613159,50.9024905127445,5.669664339842273,0.001,0.47764095664024353,0.023433685302734375,5.77824854850769,75446.94644310598,168.27099609375
65,3.9232053756713867,3.9232053756713867,0.36916834115982056,0.36916834115982056,50.56225633245058,5.659988939870033,0.001,0.5444806218147278,0.014963388442993164,5.848335027694702,131788.331734676,168.27099609375
66,3.9187333583831787,3.9187333583831787,0.3793884515762329,0.3793884515762329,50.336645890895895,5.653537182705565,0.001,0.5698010325431824,0.022580623626708984,5.925067663192749,78208.64601414846,168.27099609375
67,3.899387836456299,3.899387836456299,0.4314452111721039,0.4314452111721039,49.372215981970385,5.6256274941582465,0.001,0.5630844831466675,0.014979839324951172,5.994205474853516,126102.82120006367,168.27099609375
68,3.9012057781219482,3.9012057781219482,0.37071311473846436,0.37071311473846436,49.462053425403155,5.628250229583904,0.001,0.5028291344642639,0.018817424774169922,6.068180799484253,97622.28477307859,168.27099609375
69,3.8880462646484375,3.8880462646484375,0.39266738295555115,0.39266738295555115,48.815420883319156,5.609265064755159,0.001,0.5080846548080444,0.024976491928100586,6.147552967071533,75350.85413186456,168.27099609375
70,3.8803327083587646,3.8803327083587646,0.3598191440105438,0.3598191440105438,48.44032889291895,5.59813675534843,0.001,0.5402116179466248,0.01485896110534668,6.2130045890808105,104179.55798019993,168.27099609375
71,3.8724098205566406,3.8724098205566406,0.4086361229419708,0.4086361229419708,48.05805794657336,5.586706444406786,0.001,0.5917907953262329,0.01948404312133789,6.284497022628784,97464.37062235383,168.27099609375
72,3.870300769805908,3.870300769805908,0.39154231548309326,0.39154231548309326,47.95680787168646,5.583663727347721,0.001,0.5055949687957764,0.0236508846282959,6.368704319000244,84986.25026461961,168.27099609375
73,3.858412981033325,3.858412981033325,0.3954734802246094,0.3954734802246094,47.390082698173075,5.566513273438381,0.001,0.6882357597351074,0.0149383544921875,6.435593128204346,112395.24412665986,168.27099609375
74,3.842524290084839,3.842524290084839,0.355838418006897,0.355838418006897,46.64306658951698,5.543590737800782,0.001,0.5805874466896057,0.023312807083129883,6.513938665390015,77511.04333152657,168.27099609375
75,3.834526777267456,3.834526777267456,0.38179734349250793,0.38179734349250793,46.27152574826245,5.532052765719698,0.001,0.5937806367874146,0.016038894653320312,6.584794759750366,108922.71804019503,168.27099609375
76,3.8404948711395264,3.8404948711395264,0.3899132311344147,0.3899132311344147,46.54850425226701,5.540662905152494,0.001,0.7135975956916809,0.02409958839416504,6.663285493850708,76515.82964157457,168.27099609375
77,3.824906349182129,3.824906349182129,0.3688865900039673,0.3688865900039673,45.82850828807529,5.5181734218297676,0.001,0.5829710364341736,0.015276193618774414,6.733658075332642,125816.6823466983,168.27099609375
78,3.8110601902008057,3.8110601902008057,0.37864556908607483,0.37864556908607483,45.19833230275683,5.498197636932052,0.001,0.6201133131980896,0.016249895095825195,6.80643892288208,124493.11137520724,168.27099609375
79,3.808964967727661,3.808964967727661,0.3763048052787781,0.3763048052787781,45.10373088128758,5.495174869860487,0.001,0.61558598279953,0.02268218994140625,6.882185220718384,84471.56138580559,168.27099609375
80,3.7947003841400146,3.7947003841400146,0.3520653247833252,0.3520653247833252,44.46491201667625,5.474595425858244,0.001,0.6573039293289185,0.023825645446777344,6.965561151504517,87384.83096505624,168.27099609375
81,3.7936737537384033,3.7936737537384033,0.40078917145729065,0.40078917145729065,44.41928641051948,5.473114311269013,0.001,0.5818756222724915,0.016824960708618164,7.036416530609131,105438.58204027264,168.27099609375
82,3.779705047607422,3.779705047607422,0.389905720949173,0.389905720949173,43.80311999497359,5.452961728206211,0.001,0.6524293422698975,0.02258920669555664,7.113656997680664,79816.87999493383,168.27099609375
83,3.774733543395996,3.774733543395996,0.37110635638237,0.37110635638237,43.5858930192696,5.445789363734629,0.001,0.7768055200576782,0.022348403930664062,7.194552421569824,83316.91183750107,168.27099609375
84,3.7642385959625244,3.7642385959625244,0.39793139696121216,0.39793139696121216,43.13085334855044,5.4306483551179685,0.001,0.630988359451294,0.02375936508178711,7.273606300354004,77316.88088787203,168.27099609375
85,3.7530949115753174,3.7530949115753174,0.42723003029823303,0.42723003029823303,42.65288484280576,5.414571416915313,0.001,0.7172939777374268,0.022071123123168945,7.354093790054321,86855.57093320947,168.27099609375
86,3.747131586074829,3.747131586074829,0.381038635969162,0.381038635969162,42.399288696651766,5.4059681567885525,0.001,0.8186127543449402,0.022665023803710938,7.430784225463867,73064.11916182782,168.27099609375
87,3.7600066661834717,3.7600066661834717,0.3574097156524658,0.3574097156524658,42.948712281804696,5.424542971012339,0.001,0.6177123785018921,0.02185535430908203,7.505086421966553,73483.1372343675,168.27099609375
88,3.7243430614471436,3.7243430614471436,0.38146674633026123,0.38146674633026123,41.44399764008082,5.373091265319014,0.001,0.6845446228981018,0.024118423461914062,7.586750507354736,72931.79849742982,168.27099609375
89,3.714527130126953,3.714527130126953,0.3873598277568817,0.3873598277568817,41.03917630527869,5.358929869881669,0.001,0.7607492208480835,0.015048503875732422,7.657435894012451,130378.40945530594,168.27099609375
90,3.7181315422058105,3.7181315422058105,0.4028435945510864,0.4028435945510864,41.18736531475101,5.364129937313157,0.001,0.6778402924537659,0.016068220138549805,7.730992078781128,131315.10408784036,168.27099609375
91,3.69553279876709,3.69553279876709,0.420282781124115,0.420282781124115,40.26702109278841,5.331526842223792,0.001,0.9662014842033386,0.02535557746887207,7.816048860549927,80889.50064410573,168.27099609375
92,3.688854217529297,3.688854217529297,0.39476439356803894,0.39476439356803894,39.99899054935202,5.321891686191854,0.001,0.6838080883026123,0.015038728713989258,7.886482238769531,127005.41623729728,168.27099609375
93,3.686030387878418,3.686030387878418,0.39435774087905884,0.39435774087905884,39.88619954008145,5.317817761158216,0.001,0.6887903213500977,0.01669788360595703,7.956083297729492,99773.12330801302,168.27099609375
94,3.674441337585449,3.674441337585449,0.40744858980178833,0.40744858980178833,39.426624530199426,5.301098295771937,0.001,0.8217745423316956,0.026111125946044922,8.036482810974121,68897.83319636955,168.27099609375
95,3.662616014480591,3.662616014480591,0.40867578983306885,0.40867578983306885,38.96313779746642,5.284037960771649,0.001,0.7371839880943298,0.02693915367126465,8.151548862457275,65035.45068191272,168.27099609375
96,3.654977560043335,3.654977560043335,0.40533334016799927,0.40533334016799927,38.66665342739869,5.273018000434963,0.001,0.6829326152801514,0.02692699432373047,8.233938455581665,69632.72534088897,168.27099609375
97,3.655303716659546,3.655303716659546,0.3542354106903076,0.3542354106903076,38.67926686910769,5.273488544967724,0.001,0.7878847122192383,0.014942646026611328,8.306472301483154,121665.1988384338,168.27099609375
98,3.64668607711792,3.64668607711792,0.38367128372192383,0.38367128372192383,38.34737500567588,5.261055919136851,0.001,0.8473318815231323,0.014928102493286133,8.376859903335571,125535.04377685145,168.27099609375
99,3.6450955867767334,3.6450955867767334,0.36750271916389465,0.36750271916389465,38.28643235331648,5.25876132660904,0.001,0.7024745345115662,0.022528886795043945,8.454490661621094,81406.59663678792,168.27099609375
100,3.617669105529785,3.617669105529785,0.40173912048339844,0.40173912048339844,37.250639241716975,5.219193278125033,0.001,0.7391959428787231,0.022157669067382812,8.534019470214844,77851.14917792889,168.27099609375
101,3.6067440509796143,3.6067440509796143,0.3937534987926483,0.3937534987926483,36.84588896122004,5.20343175610406,0.001,0.7766122221946716,0.021600008010864258,8.612751722335815,83009.22847334901,168.27099609375
102,3.6153056621551514,3.6153056621551514,0.38492292165756226,0.38492292165756226,37.16270342179888,5.215783550089027,0.001,0.7867225408554077,0.01490640640258789,8.684419870376587,117466.27273599693,168.27099609375
103,3.601337432861328,3.601337432861328,0.41851648688316345,0.41851648688316345,36.64721487180557,5.195631654956829,0.001,0.7592520117759705,0.015642642974853516,8.755126714706421,118074.67593354672,168.27099609375
104,3.589141607284546,3.589141607284546,0.4109226167201996,0.4109226167201996,36.20298620515413,5.178036797877658,0.001,0.7959607839584351,0.024237394332885742,8.838701486587524,77813.64506831663,168.27099609375
105,3.5742921829223633,3.5742921829223633,0.40587595105171204,0.40587595105171204,35.66936449294551,5.156613606990281,0.001,0.7652826905250549,0.014838218688964844,8.909010887145996,123869.31602288065,168.27099609375
106,3.567650318145752,3.567650318145752,0.3822857141494751,0.3822857141494751,35.433238424070936,5.147031421614809,0.001,0.7597914338111877,0.017492294311523438,8.980403900146484,100044.05190273689,168.27099609375
107,3.5539143085479736,3.5539143085479736,0.40336623787879944,0.40336623787879944,34.949854603694426,5.127214548686491,0.001,0.7676650881767273,0.021453142166137695,9.058196067810059,80314.57521032217,168.27099609375
108,3.556889772415161,3.556889772415161,0.41436463594436646,0.41436463594436646,35.05400149905549,5.131507235652027,0.001,0.7996519804000854,0.02209925651550293,9.139095067977905,81903.20786268354,168.27099609375
109,3.5514614582061768,3.5514614582061768,0.3820754587650299,0.3820754587650299,34.86423289243427,5.123675833662338,0.001,0.7861598134040833,0.027255773544311523,9.226187705993652,70003.51675574489,168.27099609375
110,3.5205843448638916,3.5205843448638916,0.40241339802742004,0.40241339802742004,33.80417599022281,5.079129575366457,0.001,0.8029893636703491,0.0149383544921875,9.297833681106567,127591.02757916242,168.27099609375
111,3.5182254314422607,3.5182254314422607,0.37301120162010193,0.37301120162010193,33.72452884306737,5.075726382671183,0.001,0.8241103887557983,0.025092363357543945,9.378593683242798,67630.13813482826,168.27099609375
112,3.5071449279785156,3.5071449279785156,0.3923529386520386,0.3923529386520386,33.35290676649172,5.059740595273485,0.001,0.8056249618530273,0.01498270034790039,9.448710918426514,113464.19273734126,168.27099609375
113,3.5063579082489014,3.5063579082489014,0.36758407950401306,0.36758407950401306,33.326667697513365,5.058605165812489,0.001,0.8369494676589966,0.02277374267578125,9.5249924659729,71793.20603015076,168.27099609375
114,3.492227077484131,3.492227077484131,0.4124230742454529,0.4124230742454529,32.859045919643776,5.038218686344513,0.001,0.8455037474632263,0.014973163604736328,9.59827446937561,119346.85596000127,168.27099609375
115,3.4954426288604736,3.4954426288604736,0.3783082664012909,0.3783082664012909,32.9648759297051,5.042857746368887,0.001,0.8393588066101074,0.016542911529541016,9.672687530517578,116484.93655780706,168.27099609375
116,3.4749960899353027,3.4749960899353027,0.4088614881038666,0.4088614881038666,32.29770225025841,5.013359626058199,0.001,0.8746544122695923,0.025622129440307617,9.755190134048462,69588.28321252106,168.27099609375
117,3.4637060165405273,3.4637060165405273,0.3994029760360718,0.3994029760360718,31.935109522131746,4.997071493160285,0.001,0.886877179145813,0.014827489852905273,9.82781457901001,112965.85036420061,168.27099609375
118,3.4728028774261475,3.4728028774261475,0.3904382288455963,0.3904382288455963,32.22694414780715,5.010195489247626,0.001,0.9933708906173706,0.017365694046020508,9.901757717132568,101176.49172810522,168.27099609375
119,3.452155590057373,3.452155590057373,0.4149543344974518,0.4149543344974518,31.56836747819078,4.980407750152885,0.001,0.9610476493835449,0.026058673858642578,9.985356330871582,67232.89180039891,168.27099609375
120,3.4440808296203613,3.4440808296203613,0.4089958071708679,0.4089958071708679,31.314486865434294,4.968758333314042,0.001,0.8706884384155273,0.015101432800292969,10.059881448745728,126610.50281023051,168.27099609375
121,3.441185712814331,3.441185712814331,0.4021669924259186,0.4021669924259186,31.223958876021282,4.964581562655188,0.001,0.9398572444915771,0.02124166488647461,10.134564399719238,73864.26668462523,168.27099609375
122,3.4405856132507324,3.4405856132507324,0.3944099545478821,0.3944099545478821,31.20522701297952,4.963715801990745,0.001,1.0176101922988892,0.025609731674194336,10.22113585472107,75440.07194525904,168.27099609375
123,3.41766619682312,3.41766619682312,0.40909090638160706,0.40909090638160706,30.498155208690818,4.930650073570559,0.001,0.9204733967781067,0.014996051788330078,10.29564356803894,126166.54214760405,168.27099609375
124,3.4294354915618896,3.4294354915618896,0.37690287828445435,0.37690287828445435,30.859217543105142,4.9476295767249425,0.001,0.9709528088569641,0.022277355194091797,10.37676477432251,85512.84402491491,168.27099609375
125,3.4131922721862793,3.4131922721862793,0.386294424533844,0.386294424533844,30.362013531610316,4.924195564683679,0.001,1.0688945055007935,0.014964818954467773,10.451504707336426,131642.08708397724,168.27099609375
126,3.3996829986572266,3.3996829986572266,0.3752455711364746,0.3752455711364746,29.954602892831897,4.904705802757301,0.001,0.9192677736282349,0.019178390502929688,10.526209592819214,79620.86285430135,168.27099609375
127,3.387989044189453,3.387989044189453,0.40009841322898865,0.40009841322898865,29.6063552948014,4.887834992638263,0.001,0.9911527633666992,0.025277137756347656,10.613194942474365,80388.84859460479,168.27099609375
128,3.3870112895965576,3.3870112895965576,0.3800313472747803,0.3800313472747803,29.57742169221947,4.886424390935886,0.001,1.0239949226379395,0.014935016632080078,10.68758225440979,128088.24034992498,168.27099609375
129,3.367649555206299,3.367649555206299,0.4240539073944092,0.4240539073944092,29.010259845851056,4.8584913127480505,0.001,0.9549159407615662,0.020984649658203125,10.766730546951294,91924.33666606071,168.27099609375
130,3.368941307067871,3.368941307067871,0.3961235582828522,0.3961235582828522,29.047758117028224,4.8603549167528,0.001,1.0934635400772095,0.023692846298217773,10.849881887435913,69683.48079496855,168.27099609375
131,3.3623321056365967,3.3623321056365967,0.3841901421546936,0.3841901421546936,28.856408662586055,4.850819854623665,0.001,1.0088179111480713,0.014933347702026367,10.924181699752808,121138.27629919373,168.27099609375
132,3.3312854766845703,3.3312854766845703,0.4418181777000427,0.4418181777000427,27.97427888335645,4.806029036998257,0.001,0.955445408821106,0.01764822006225586,10.998023748397827,93493.84777498581,168.27099609375
133,3.32521390914917,3.32521390914917,0.39072850346565247,0.39072850346565247,27.80494573886356,4.7972696166245115,0.001,1.0100420713424683,0.02250838279724121,11.082643270492554,87211.95199508511,168.27099609375
134,3.3436732292175293,3.3436732292175293,0.3807486593723297,0.3807486593723297,28.322972634303433,4.823900786145316,0.001,1.0707182884216309,0.020302534103393555,11.16506052017212,92106.72867124656,168.27099609375
135,3.3054163455963135,3.3054163455963135,0.38663336634635925,0.38663336634635925,27.259888761106254,4.768707769865122,0.001,0.9522343873977661,0.02221393585205078,11.249927043914795,72071.87464044993,168.27099609375
136,3.3163559436798096,3.3163559436798096,0.38144925236701965,0.38144925236701965,27.559738113291022,4.784490273769499,0.001,0.9631072878837585,0.020417213439941406,11.329882860183716,84487.53328039609,168.27099609375
137,3.302429437637329,3.302429437637329,0.404006689786911,0.404006689786911,27.1785874625974,4.764398572565103,0.001,1.019186019897461,0.021686315536499023,11.413354873657227,82863.31520795083,168.27099609375
138,3.286224126815796,3.286224126815796,0.4211956262588501,0.4211956262588501,26.741699518503044,4.741019251006813,0.001,1.077226161956787,0.024502277374267578,11.500036478042603,75095.06042619441,168.27099609375
139,3.287071943283081,3.287071943283081,0.40117645263671875,0.40117645263671875,26.764381185304714,4.742242391619749,0.001,0.9883952140808105,0.026610612869262695,11.58717966079712,63884.28588067698,168.27099609375
140,3.279550313949585,3.279550313949585,0.41021227836608887,0.41021227836608887,26.563824632252835,4.7313909742809095,0.001,0.9779858589172363,0.023841142654418945,11.672839164733887,73108.91198735962,168.27099609375
141,3.257373332977295,3.257373332977295,0.4240301847457886,0.4240301847457886,25.981203466544294,4.699396353810298,0.001,0.9760698080062866,0.015002012252807617,11.74738335609436,123716.73670994707,168.27099609375
