step,train_mse,val_mse,best_val_mse,warmup_eta
1,0.9476426839828491,0.9279546141624451,0.9279546141624451,0.005
50,0.4707348346710205,0.4731018543243408,0.4731018543243408,0.25
100,0.22166605293750763,0.20883439481258392,0.20883439481258392,0.5
150,0.12732717394828796,0.1421739161014557,0.1421739161014557,0.75
200,0.10390520095825195,0.12372981756925583,0.12372981756925583,1.0
250,0.10855847597122192,0.1137893870472908,0.1137893870472908,1.0
300,0.13514265418052673,0.1044805496931076,0.1044805496931076,1.0
350,0.07978946715593338,0.09513406455516815,0.09513406455516815,1.0
400,0.07997056096792221,0.08437898755073547,0.08437898755073547,1.0
450,0.07739679515361786,0.07422062754631042,0.07422062754631042,1.0
500,0.060889095067977905,0.06330704689025879,0.06330704689025879,1.0
550,0.06072510778903961,0.055940624326467514,0.055940624326467514,1.0
600,0.05343792587518692,0.04173515364527702,0.04173515364527702,1.0
650,0.038115452975034714,0.030671268701553345,0.030671268701553345,1.0
700,0.01971159130334854,0.023319341242313385,0.023319341242313385,1.0
750,0.01832827739417553,0.01653387024998665,0.01653387024998665,1.0
800,0.01275323424488306,0.01239430345594883,0.01239430345594883,1.0
850,0.00921119749546051,0.010366259142756462,0.010366259142756462,1.0
900,0.006631059572100639,0.008328219875693321,0.008328219875693321,1.0
950,0.006779726129025221,0.008075257763266563,0.008075257763266563,1.0
1000,0.004910643678158522,0.006279970519244671,0.006279970519244671,1.0
1050,0.004534285049885511,0.005746963433921337,0.005746963433921337,1.0
1100,0.004505690652877092,0.0050052618607878685,0.0050052618607878685,1.0
1150,0.004751827567815781,0.004113979637622833,0.004113979637622833,1.0
1200,0.0028375457040965557,0.0038764062337577343,0.0038764062337577343,1.0
1250,0.003681536763906479,0.0035279025323688984,0.0035279025323688984,1.0
1300,0.0028719939291477203,0.003030795371159911,0.003030795371159911,1.0
1350,0.0031749941408634186,0.0027678648475557566,0.0027678648475557566,1.0
1400,0.002317178063094616,0.002412790432572365,0.002412790432572365,1.0
1450,0.0021630842238664627,0.0024164130445569754,0.002412790432572365,1.0
