drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std,gate_mean,gate_std,ambiguity_mean,ambiguity_std,ambiguity_weight_mean,ambiguity_weight_std,sample_uncertainty_mean,sample_uncertainty_std,prototype_diversity_penalty_mean,prototype_diversity_penalty_std,gate_activation_rate
0.005277153104543686,0.1505109667778015,0.12060830742120743,0.3056968152523041,-0.8680785894393921,0.334020733833313,0.2689446210861206,9.608180698705837e-05,0.10902883857488632,0.11216507107019424,0.006666666362434626,0.0,0.6931471824645996,0.0,0.014997271820902824,0.0,0.2689446210861206
-0.00333068217150867,0.22225891053676605,0.12080231308937073,0.30640333890914917,-0.8689552545547485,0.3322005867958069,0.2689429521560669,0.0001917631452670321,0.1531367152929306,0.13733892142772675,0.013333332724869251,0.0,0.6937739849090576,0.00021867052419111133,0.014844902791082859,0.0,0.2689429521560669
-0.004794162232428789,0.2646014094352722,0.12096093595027924,0.3069189488887787,-0.8689895272254944,0.3321170210838318,0.268964946269989,0.0002944063162431121,0.21066312491893768,0.16315507888793945,0.019999999552965164,0.0,0.693058967590332,0.00021180651674512774,0.014804702252149582,0.0,0.268964946269989
-0.005442620720714331,0.2944902181625366,0.1211581751704216,0.30734971165657043,-0.8689224720001221,0.33223122358322144,0.26898783445358276,0.0003727029252331704,0.25385627150535583,0.1706799417734146,0.026666665449738503,0.0,0.6917701959609985,0.0003952060651499778,0.014633380807936192,0.0,0.26898783445358276
-0.005926275160163641,0.3072950839996338,0.12123051285743713,0.3076702952384949,-0.8688381314277649,0.33222439885139465,0.26901400089263916,0.00043240597005933523,0.2726934254169464,0.19997134804725647,0.03333333879709244,0.0,0.6903089284896851,0.0007858006283640862,0.01454907562583685,0.0,0.26901400089263916
-0.004085866268724203,0.32855939865112305,0.12154396623373032,0.30854547023773193,-0.868461012840271,0.33281564712524414,0.2690567374229431,0.0004926617257297039,0.3263905942440033,0.23162291944026947,0.03999999910593033,0.0,0.6888368129730225,0.0011012456379830837,0.014422247186303139,0.0,0.2690567374229431
-0.004764694720506668,0.3501521348953247,0.12181606888771057,0.30939123034477234,-0.8682557344436646,0.33290910720825195,0.2691059410572052,0.0005533247604034841,0.36341592669487,0.22118067741394043,0.046666666865348816,0.0,0.6873307228088379,0.0009161577327176929,0.014344554394483566,0.0,0.2691059410572052
-0.0009557459270581603,0.3550078868865967,0.12202954292297363,0.31024590134620667,-0.8676373362541199,0.3338298499584198,0.2691602110862732,0.000614374817814678,0.3876519203186035,0.26339757442474365,0.053333330899477005,0.0,0.6859395503997803,0.0013091345317661762,0.01428525522351265,0.0,0.2691602110862732
-0.001373471925035119,0.37098950147628784,0.1222606673836708,0.3111925721168518,-0.8673218488693237,0.33384230732917786,0.2692340910434723,0.0006753396592102945,0.4096124768257141,0.2701462209224701,0.05999999865889549,0.0,0.6846309304237366,0.0016826344653964043,0.014307745732367039,0.0,0.2692340910434723
0.0032765299547463655,0.37728118896484375,0.1226835548877716,0.31269848346710205,-0.866500973701477,0.33485427498817444,0.26932230591773987,0.0007285022875294089,0.4531702697277069,0.26507213711738586,0.06666667759418488,0.0,0.6832062602043152,0.001981129636988044,0.014347564429044724,0.0,0.26932230591773987
0.0004689000779762864,0.3898739814758301,0.12233778089284897,0.31296423077583313,-0.8662429451942444,0.3342178165912628,0.26943325996398926,0.0007902669603936374,0.44017383456230164,0.26834022998809814,0.07333333790302277,0.0,0.6814181208610535,0.00265483814291656,0.014468913897871971,0.0,0.26943325996398926
0.0014546430902555585,0.4205217659473419,0.12294881790876389,0.31570810079574585,-0.8655959963798523,0.3346133232116699,0.2695569396018982,0.0008395161130465567,0.5151600241661072,0.28355857729911804,0.07999999821186066,0.0,0.6799435615539551,0.0036251049023121595,0.014670098200440407,0.0,0.2695569396018982
0.0016704746522009373,0.43632999062538147,0.12281708419322968,0.31704574823379517,-0.8649455308914185,0.33458468317985535,0.26970338821411133,0.0008962337160483003,0.539969265460968,0.29112550616264343,0.08666666597127914,0.0,0.6775233149528503,0.0041866302490234375,0.01498760562390089,0.0,0.26970338821411133
0.005768316797912121,0.4642319679260254,0.12343163043260574,0.3204728662967682,-0.8637973666191101,0.33579447865486145,0.26986271142959595,0.0009430894278921187,0.6137733459472656,0.26898014545440674,0.09333333373069763,0.0,0.6763111352920532,0.004708148073405027,0.015411284752190113,0.0,0.26986271142959595
0.007550400216132402,0.48475292325019836,0.12340105324983597,0.3226511776447296,-0.8627942204475403,0.3363049328327179,0.27004238963127136,0.0009860985446721315,0.6427193880081177,0.2721233069896698,0.10000000149011612,0.0,0.6747344136238098,0.004728980362415314,0.015995001420378685,0.0,0.27004238963127136
0.006577485706657171,0.5065639019012451,0.12276706844568253,0.32374513149261475,-0.8619951009750366,0.33598703145980835,0.27024877071380615,0.0010455537121742964,0.6621435284614563,0.26481765508651733,0.10666666179895401,0.0,0.6704463362693787,0.005785283166915178,0.016706332564353943,0.0,0.27024877071380615
0.008430365473031998,0.5424009561538696,0.12310515344142914,0.32752805948257446,-0.8608314990997314,0.3368246555328369,0.2704537510871887,0.0010835344437509775,0.7218645215034485,0.27378442883491516,0.1133333370089531,0.0,0.6691400408744812,0.005687145050615072,0.01754835806787014,0.0,0.2704537510871887
0.013167701661586761,0.5591173768043518,0.12300429493188858,0.3300865888595581,-0.8594156503677368,0.33782970905303955,0.27067601680755615,0.0011210506781935692,0.7586086988449097,0.26616883277893066,0.11999999731779099,0.0,0.6662896871566772,0.007611850276589394,0.018557772040367126,0.0,0.27067601680755615
0.016893062740564346,0.5774841904640198,0.12214622646570206,0.33244991302490234,-0.8580742478370667,0.3382391035556793,0.27093470096588135,0.001181229599751532,0.7964602708816528,0.26491665840148926,0.12666666507720947,0.0,0.6613795161247253,0.00945234950631857,0.01977878250181675,0.0,0.27093470096588135
0.020976833999156952,0.5787600874900818,0.12108390778303146,0.3336976170539856,-0.8567988276481628,0.33849138021469116,0.2711721956729889,0.001218333374708891,0.788166880607605,0.26778244972229004,0.13333335518836975,0.0,0.6591777801513672,0.011750252917408943,0.02116718888282776,0.0,0.2711721956729889
0.024461979046463966,0.607698380947113,0.12022745609283447,0.33624669909477234,-0.855323076248169,0.339282751083374,0.2714402973651886,0.0012726885033771396,0.8109622001647949,0.2792763113975525,0.14000001549720764,0.0,0.6561333537101746,0.013919410295784473,0.022649182006716728,0.0,0.2714402973651886
0.02669971063733101,0.6557253003120422,0.11977405101060867,0.3401961326599121,-0.8539372086524963,0.34029605984687805,0.27170389890670776,0.001355512416921556,0.8750446438789368,0.265447735786438,0.14666667580604553,0.0,0.6507453322410583,0.014330281876027584,0.02425241842865944,0.0,0.27170389890670776
0.03395875170826912,0.6700829267501831,0.12036009132862091,0.3430088460445404,-0.8523114323616028,0.34256410598754883,0.2718687057495117,0.001410213764756918,0.9047366380691528,0.28624093532562256,0.15333333611488342,0.0,0.647652268409729,0.017943352460861206,0.026014799252152443,0.0,0.2718687057495117
0.035854779183864594,0.7119179368019104,0.12026909738779068,0.34791868925094604,-0.8509508371353149,0.3436071276664734,0.2721218466758728,0.0014962024288251996,0.9706714749336243,0.27833715081214905,0.1599999964237213,0.0,0.6430985331535339,0.018950307741761208,0.027883244678378105,0.0,0.2721218466758728
