run_id,timestamp,status,reason,mode,task_name,model_name,dataset_name,seed,device,git_commit,hostname,python_version,torch_version,torchvision_version,cuda_available,num_params,trainable_params,total_train_time_sec,best_metric,final_metric,run_dir,metrics_json
uncertainty_e2e_synthetic_shape_uncertainty_cnn_linear_seed0,2026-04-27T03:57:27Z,COMPLETED,,smoke,end_to_end_uncertainty,cnn_linear,synthetic_shape_uncertainty,0,cpu,e445378,Mac,3.12.12,2.10.0,unavailable,False,,,4.388796806335449,0.21484375,0.21484375,reports/pluggable_primitive_smoke/end_to_end_runs/20260427_035723_uncertainty_e2e_synthetic_shape_uncertainty_cnn_linear_seed0,"{""best_metric"": 0.21484375, ""best_step"": 50, ""clean_accuracy"": 0.21484375, ""clean_aurc"": 0.7099241614341736, ""clean_ece"": 0.03880807012319565, ""clean_resistance_noise_corr"": 5.326119776327687e-07, ""clean_resistance_occlusion_corr"": NaN, ""clean_vs_noisy_auroc"": 0.5179290771484375, ""clean_vs_occluded_auroc"": 0.502105712890625, ""early_stop_triggered"": false, ""final_metric"": 0.21484375, ""noisy_accuracy"": 0.28515625, ""noisy_aurc"": 0.624273419380188, ""noisy_ece"": 0.032147496938705444, ""noisy_resistance_noise_corr"": NaN, ""noisy_resistance_occlusion_corr"": NaN, ""occluded_accuracy"": 0.3203125, ""occluded_aurc"": 0.6153675317764282, ""occluded_ece"": 0.0684613510966301, ""occluded_resistance_noise_corr"": 3.034184885564173e-07, ""occluded_resistance_occlusion_corr"": 0.05085837095975876, ""steps_run"": 50, ""total_train_time_sec"": 4.388796806335449}"
uncertainty_e2e_synthetic_shape_uncertainty_cnn_mlp_seed0,2026-04-27T03:57:32Z,COMPLETED,,smoke,end_to_end_uncertainty,cnn_mlp,synthetic_shape_uncertainty,0,cpu,e445378,Mac,3.12.12,2.10.0,unavailable,False,,,4.595582962036133,0.203125,0.203125,reports/pluggable_primitive_smoke/end_to_end_runs/20260427_035727_uncertainty_e2e_synthetic_shape_uncertainty_cnn_mlp_seed0,"{""best_metric"": 0.203125, ""best_step"": 10, ""clean_accuracy"": 0.203125, ""clean_aurc"": 0.7793746590614319, ""clean_ece"": 0.035352349281311035, ""clean_resistance_noise_corr"": -2.7585545467445627e-05, ""clean_resistance_occlusion_corr"": NaN, ""clean_vs_noisy_auroc"": 0.236053466796875, ""clean_vs_occluded_auroc"": 0.47747802734375, ""early_stop_triggered"": true, ""final_metric"": 0.203125, ""noisy_accuracy"": 0.1875, ""noisy_aurc"": 0.7916814088821411, ""noisy_ece"": 0.05103033781051636, ""noisy_resistance_noise_corr"": NaN, ""noisy_resistance_occlusion_corr"": NaN, ""occluded_accuracy"": 0.18359375, ""occluded_aurc"": 0.8104435205459595, ""occluded_ece"": 0.05488729476928711, ""occluded_resistance_noise_corr"": -3.037628084712196e-05, ""occluded_resistance_occlusion_corr"": 0.04133037105202675, ""steps_run"": 50, ""total_train_time_sec"": 4.595582962036133}"
uncertainty_e2e_synthetic_shape_uncertainty_cnn_cosine_prototype_seed0,2026-04-27T03:57:36Z,COMPLETED,,smoke,end_to_end_uncertainty,cnn_cosine_prototype,synthetic_shape_uncertainty,0,cpu,e445378,Mac,3.12.12,2.10.0,unavailable,False,,,4.445255279541016,0.26171875,0.26171875,reports/pluggable_primitive_smoke/end_to_end_runs/20260427_035732_uncertainty_e2e_synthetic_shape_uncertainty_cnn_cosine_prototype_seed0,"{""best_metric"": 0.26171875, ""best_step"": 40, ""clean_accuracy"": 0.26171875, ""clean_aurc"": 0.6907402276992798, ""clean_ece"": 0.038168832659721375, ""clean_resistance_noise_corr"": 1.75690013293206e-06, ""clean_resistance_occlusion_corr"": NaN, ""clean_vs_noisy_auroc"": 0.5354156494140625, ""clean_vs_occluded_auroc"": 0.4896087646484375, ""early_stop_triggered"": false, ""final_metric"": 0.26171875, ""noisy_accuracy"": 0.2578125, ""noisy_aurc"": 0.6473965048789978, ""noisy_ece"": 0.038838502019643784, ""noisy_resistance_noise_corr"": NaN, ""noisy_resistance_occlusion_corr"": NaN, ""occluded_accuracy"": 0.3046875, ""occluded_aurc"": 0.6342081427574158, ""occluded_ece"": 0.05684226378798485, ""occluded_resistance_noise_corr"": -1.3770014675174025e-06, ""occluded_resistance_occlusion_corr"": 0.11557741463184357, ""steps_run"": 50, ""total_train_time_sec"": 4.445255279541016}"
uncertainty_e2e_synthetic_shape_uncertainty_cnn_eml_centered_ambiguity_seed0,2026-04-27T03:57:41Z,COMPLETED,,smoke,end_to_end_uncertainty,cnn_eml_centered_ambiguity,synthetic_shape_uncertainty,0,cpu,e445378,Mac,3.12.12,2.10.0,unavailable,False,,,4.61602258682251,0.2265625,0.2265625,reports/pluggable_primitive_smoke/end_to_end_runs/20260427_035736_uncertainty_e2e_synthetic_shape_uncertainty_cnn_eml_centered_ambiguity_seed0,"{""best_metric"": 0.2265625, ""best_step"": 40, ""clean_accuracy"": 0.2265625, ""clean_aurc"": 0.4384782314300537, ""clean_ece"": 0.008410170674324036, ""clean_resistance_noise_corr"": 6.293491878750501e-07, ""clean_resistance_occlusion_corr"": NaN, ""clean_vs_noisy_auroc"": 0.4557647705078125, ""clean_vs_occluded_auroc"": 0.4892730712890625, ""early_stop_triggered"": false, ""final_metric"": 0.2265625, ""noisy_accuracy"": 0.2890625, ""noisy_aurc"": 0.35354000329971313, ""noisy_ece"": 0.07199478149414062, ""noisy_resistance_noise_corr"": NaN, ""noisy_resistance_occlusion_corr"": NaN, ""occluded_accuracy"": 0.23828125, ""occluded_aurc"": 0.4213305711746216, ""occluded_ece"": 0.019266068935394287, ""occluded_resistance_noise_corr"": -5.542113257206438e-08, ""occluded_resistance_occlusion_corr"": 0.11087629944086075, ""steps_run"": 50, ""total_train_time_sec"": 4.61602258682251}"
uncertainty_e2e_synthetic_shape_uncertainty_cnn_eml_supervised_resistance_seed0,2026-04-27T03:57:46Z,COMPLETED,,smoke,end_to_end_uncertainty,cnn_eml_supervised_resistance,synthetic_shape_uncertainty,0,cpu,e445378,Mac,3.12.12,2.10.0,unavailable,False,,,4.678724050521851,0.1875,0.1875,reports/pluggable_primitive_smoke/end_to_end_runs/20260427_035741_uncertainty_e2e_synthetic_shape_uncertainty_cnn_eml_supervised_resistance_seed0,"{""best_metric"": 0.1875, ""best_step"": 40, ""clean_accuracy"": 0.1875, ""clean_aurc"": 0.7570158839225769, ""clean_ece"": 0.02629879117012024, ""clean_resistance_noise_corr"": -3.390595679775288e-07, ""clean_resistance_occlusion_corr"": NaN, ""clean_vs_noisy_auroc"": 0.545745849609375, ""clean_vs_occluded_auroc"": 0.470733642578125, ""early_stop_triggered"": false, ""final_metric"": 0.1875, ""noisy_accuracy"": 0.23828125, ""noisy_aurc"": 0.6818335056304932, ""noisy_ece"": 0.024603083729743958, ""noisy_resistance_noise_corr"": NaN, ""noisy_resistance_occlusion_corr"": NaN, ""occluded_accuracy"": 0.2265625, ""occluded_aurc"": 0.7235557436943054, ""occluded_ece"": 0.012432485818862915, ""occluded_resistance_noise_corr"": -3.8382239608836244e-07, ""occluded_resistance_occlusion_corr"": 0.07964330166578293, ""steps_run"": 50, ""total_train_time_sec"": 4.678724050521851}"
uncertainty_e2e_synthetic_shape_uncertainty_cnn_cosine_eml_aux_resistance_seed0,2026-04-27T03:57:51Z,COMPLETED,,smoke,end_to_end_uncertainty,cnn_cosine_eml_aux_resistance,synthetic_shape_uncertainty,0,cpu,e445378,Mac,3.12.12,2.10.0,unavailable,False,,,4.966619968414307,0.203125,0.203125,reports/pluggable_primitive_smoke/end_to_end_runs/20260427_035746_uncertainty_e2e_synthetic_shape_uncertainty_cnn_cosine_eml_aux_resistance_seed0,"{""best_metric"": 0.203125, ""best_step"": 20, ""clean_accuracy"": 0.203125, ""clean_aurc"": 0.9574235677719116, ""clean_ece"": 0.05782961845397949, ""clean_resistance_noise_corr"": 7.110470789939427e-08, ""clean_resistance_occlusion_corr"": NaN, ""clean_vs_noisy_auroc"": 0.5373382568359375, ""clean_vs_occluded_auroc"": 0.4935455322265625, ""early_stop_triggered"": false, ""final_metric"": 0.203125, ""noisy_accuracy"": 0.1875, ""noisy_aurc"": 0.9608058929443359, ""noisy_ece"": 0.07330909371376038, ""noisy_resistance_noise_corr"": NaN, ""noisy_resistance_occlusion_corr"": NaN, ""occluded_accuracy"": 0.20703125, ""occluded_aurc"": 0.9565048813819885, ""occluded_ece"": 0.053898900747299194, ""occluded_resistance_noise_corr"": 1.1426183021967518e-07, ""occluded_resistance_occlusion_corr"": -0.014277133159339428, ""steps_run"": 50, ""total_train_time_sec"": 4.966619968414307}"
uncertainty_e2e_synthetic_shape_uncertainty_cnn_merc_energy_seed0,2026-04-27T03:57:55Z,COMPLETED,,smoke,end_to_end_uncertainty,cnn_merc_energy,synthetic_shape_uncertainty,0,cpu,e445378,Mac,3.12.12,2.10.0,unavailable,False,,,4.9132080078125,0.2265625,0.2265625,reports/pluggable_primitive_smoke/end_to_end_runs/20260427_035751_uncertainty_e2e_synthetic_shape_uncertainty_cnn_merc_energy_seed0,"{""best_metric"": 0.2265625, ""best_step"": 40, ""clean_accuracy"": 0.2265625, ""clean_aurc"": 0.4542558193206787, ""clean_ece"": 0.004011213779449463, ""clean_resistance_noise_corr"": 1.5190145177257364e-06, ""clean_resistance_occlusion_corr"": NaN, ""clean_vs_noisy_auroc"": 0.4866485595703125, ""clean_vs_occluded_auroc"": 0.46051025390625, ""early_stop_triggered"": false, ""final_metric"": 0.2265625, ""noisy_accuracy"": 0.26171875, ""noisy_aurc"": 0.40208035707473755, ""noisy_ece"": 0.039865896105766296, ""noisy_resistance_noise_corr"": NaN, ""noisy_resistance_occlusion_corr"": NaN, ""occluded_accuracy"": 0.28125, ""occluded_aurc"": 0.3974139094352722, ""occluded_ece"": 0.05664685368537903, ""occluded_resistance_noise_corr"": -9.113873602473177e-07, ""occluded_resistance_occlusion_corr"": 0.02229197323322296, ""steps_run"": 50, ""total_train_time_sec"": 4.9132080078125}"
uncertainty_e2e_synthetic_shape_uncertainty_cnn_linear_seed1,2026-04-27T03:58:00Z,COMPLETED,,smoke,end_to_end_uncertainty,cnn_linear,synthetic_shape_uncertainty,1,cpu,e445378,Mac,3.12.12,2.10.0,unavailable,False,,,4.751683950424194,0.2265625,0.2265625,reports/pluggable_primitive_smoke/end_to_end_runs/20260427_035755_uncertainty_e2e_synthetic_shape_uncertainty_cnn_linear_seed1,"{""best_metric"": 0.2265625, ""best_step"": 40, ""clean_accuracy"": 0.2265625, ""clean_aurc"": 0.7262929677963257, ""clean_ece"": 0.004772186279296875, ""clean_resistance_noise_corr"": -9.855162943495088e-07, ""clean_resistance_occlusion_corr"": NaN, ""clean_vs_noisy_auroc"": 0.41400146484375, ""clean_vs_occluded_auroc"": 0.6357879638671875, ""early_stop_triggered"": false, ""final_metric"": 0.2265625, ""noisy_accuracy"": 0.2265625, ""noisy_aurc"": 0.7672005891799927, ""noisy_ece"": 0.006175324320793152, ""noisy_resistance_noise_corr"": NaN, ""noisy_resistance_occlusion_corr"": NaN, ""occluded_accuracy"": 0.265625, ""occluded_aurc"": 0.6694120764732361, ""occluded_ece"": 0.0368836373090744, ""occluded_resistance_noise_corr"": 2.01262096766186e-07, ""occluded_resistance_occlusion_corr"": 0.3484664559364319, ""steps_run"": 50, ""total_train_time_sec"": 4.751683950424194}"
uncertainty_e2e_synthetic_shape_uncertainty_cnn_mlp_seed1,2026-04-27T03:58:05Z,COMPLETED,,smoke,end_to_end_uncertainty,cnn_mlp,synthetic_shape_uncertainty,1,cpu,e445378,Mac,3.12.12,2.10.0,unavailable,False,,,4.856587171554565,0.19921875,0.19921875,reports/pluggable_primitive_smoke/end_to_end_runs/20260427_035800_uncertainty_e2e_synthetic_shape_uncertainty_cnn_mlp_seed1,"{""best_metric"": 0.19921875, ""best_step"": 40, ""clean_accuracy"": 0.19921875, ""clean_aurc"": 0.7760084867477417, ""clean_ece"": 0.01739843189716339, ""clean_resistance_noise_corr"": 7.551607995992526e-05, ""clean_resistance_occlusion_corr"": NaN, ""clean_vs_noisy_auroc"": 0.5728302001953125, ""clean_vs_occluded_auroc"": 0.662689208984375, ""early_stop_triggered"": false, ""final_metric"": 0.19921875, ""noisy_accuracy"": 0.1875, ""noisy_aurc"": 0.7060156464576721, ""noisy_ece"": 0.029056459665298462, ""noisy_resistance_noise_corr"": NaN, ""noisy_resistance_occlusion_corr"": NaN, ""occluded_accuracy"": 0.2109375, ""occluded_aurc"": 0.72132807970047, ""occluded_ece"": 0.005548655986785889, ""occluded_resistance_noise_corr"": -1.445838097424712e-05, ""occluded_resistance_occlusion_corr"": 0.2779559791088104, ""steps_run"": 50, ""total_train_time_sec"": 4.856587171554565}"
uncertainty_e2e_synthetic_shape_uncertainty_cnn_cosine_prototype_seed1,2026-04-27T03:58:10Z,COMPLETED,,smoke,end_to_end_uncertainty,cnn_cosine_prototype,synthetic_shape_uncertainty,1,cpu,e445378,Mac,3.12.12,2.10.0,unavailable,False,,,4.570762872695923,0.23828125,0.23828125,reports/pluggable_primitive_smoke/end_to_end_runs/20260427_035805_uncertainty_e2e_synthetic_shape_uncertainty_cnn_cosine_prototype_seed1,"{""best_metric"": 0.23828125, ""best_step"": 50, ""clean_accuracy"": 0.23828125, ""clean_aurc"": 0.7124197483062744, ""clean_ece"": 0.03664564713835716, ""clean_resistance_noise_corr"": 2.2260047671807115e-07, ""clean_resistance_occlusion_corr"": NaN, ""clean_vs_noisy_auroc"": 0.49139404296875, ""clean_vs_occluded_auroc"": 0.5119476318359375, ""early_stop_triggered"": false, ""final_metric"": 0.23828125, ""noisy_accuracy"": 0.26953125, ""noisy_aurc"": 0.6849536299705505, ""noisy_ece"": 0.04835181683301926, ""noisy_resistance_noise_corr"": NaN, ""noisy_resistance_occlusion_corr"": NaN, ""occluded_accuracy"": 0.26953125, ""occluded_aurc"": 0.692330002784729, ""occluded_ece"": 0.050981707870960236, ""occluded_resistance_noise_corr"": 1.566614997727811e-07, ""occluded_resistance_occlusion_corr"": 0.09115283191204071, ""steps_run"": 50, ""total_train_time_sec"": 4.570762872695923}"
