step,train_loss,wall_clock_time_sec,eval_action_accuracy,eval_unsafe_action_rate,eval_expected_utility,eval_risk_weighted_reward,eval_approval_precision,eval_approval_recall,eval_risk_corr,eval_ece
1,1.3757050037384033,0.003443002700805664,,,,,,,,
2,1.3744317293167114,0.006976127624511719,,,,,,,,
3,1.3629566431045532,0.01023101806640625,,,,,,,,
4,1.3721747398376465,0.013545989990234375,,,,,,,,
5,1.3600759506225586,0.016546010971069336,,,,,,,,
6,1.365243673324585,0.019629955291748047,,,,,,,,
7,1.35759699344635,0.022987842559814453,,,,,,,,
8,1.3504866361618042,0.026089191436767578,,,,,,,,
9,1.3476216793060303,0.029387950897216797,,,,,,,,
10,1.3526136875152588,0.03289008140563965,0.6015625,0.109375,0.7199215888977051,0.12331926822662354,0.25,0.695652186870575,0.5276932716369629,0.3359242081642151
11,1.3435451984405518,0.04163503646850586,,,,,,,,
12,1.3393001556396484,0.04482698440551758,,,,,,,,
13,1.3334189653396606,0.04829597473144531,,,,,,,,
14,1.3418737649917603,0.05148601531982422,,,,,,,,
15,1.3341554403305054,0.05479097366333008,,,,,,,,
16,1.3224480152130127,0.057884931564331055,,,,,,,,
17,1.3315755128860474,0.06111001968383789,,,,,,,,
18,1.3086422681808472,0.06443619728088379,,,,,,,,
19,1.3234120607376099,0.06746888160705566,,,,,,,,
20,1.3182090520858765,0.07068800926208496,0.625,0.09375,0.7142947316169739,0.14350028336048126,0.234375,0.6521739363670349,0.5276932716369629,0.3487265110015869
21,1.3079042434692383,0.07943987846374512,,,,,,,,
22,1.3132086992263794,0.08323907852172852,,,,,,,,
23,1.305690884590149,0.08652710914611816,,,,,,,,
24,1.304972767829895,0.08993196487426758,,,,,,,,
25,1.2930279970169067,0.09301590919494629,,,,,,,,
26,1.290614366531372,0.09617900848388672,,,,,,,,
27,1.2920976877212524,0.09927105903625488,,,,,,,,
28,1.3039524555206299,0.10226798057556152,,,,,,,,
29,1.2783892154693604,0.1053609848022461,,,,,,,,
30,1.2861647605895996,0.10833215713500977,0.6015625,0.1015625,0.7177538871765137,0.12097474932670593,0.234375,0.6521739363670349,0.5276932716369629,0.3128167390823364
31,1.2904040813446045,0.1166689395904541,,,,,,,,
32,1.2700674533843994,0.11965703964233398,,,,,,,,
33,1.276794195175171,0.12306809425354004,,,,,,,,
34,1.2738213539123535,0.12624406814575195,,,,,,,,
35,1.2646088600158691,0.12933897972106934,,,,,,,,
36,1.2536667585372925,0.13254523277282715,,,,,,,,
37,1.2562702894210815,0.13557791709899902,,,,,,,,
38,1.2797508239746094,0.13871288299560547,,,,,,,,
39,1.247198224067688,0.1416769027709961,,,,,,,,
40,1.2271220684051514,0.14467501640319824,0.609375,0.1015625,0.7141202688217163,0.1298988163471222,0.234375,0.6521739363670349,0.5276932716369629,0.31087207794189453
