step,train_loss,wall_clock_time_sec,eval_accuracy,eval_selective_aurc
1,0.8250721096992493,0.0032334327697753906,,
2,0.8250311613082886,0.005585908889770508,,
3,0.7253700494766235,0.008154869079589844,,
4,0.754079282283783,0.010684967041015625,,
5,0.907431423664093,0.013309955596923828,,
6,0.7194534540176392,0.021536588668823242,,
7,0.6590808629989624,0.024779796600341797,,
8,0.8298348784446716,0.027851581573486328,,
9,0.7127808332443237,0.03863811492919922,,
10,0.7906067967414856,0.04440617561340332,,
11,0.715423047542572,0.0501708984375,,
12,0.7047667503356934,0.05582928657531738,,
13,0.762224555015564,0.06155872344970703,,
14,0.7991827726364136,0.06744217872619629,,
15,0.654836118221283,0.07337164878845215,,
16,0.8880997896194458,0.07954573631286621,,
17,0.7481757402420044,0.08593535423278809,,
18,0.600493311882019,0.09227633476257324,,
19,0.5855709314346313,0.10176873207092285,,
20,0.6949263215065002,0.10857701301574707,,
21,0.6981424689292908,0.11448502540588379,,
22,0.7166647911071777,0.12121701240539551,,
23,0.7260145545005798,0.12814760208129883,,
24,0.6534152030944824,0.13508391380310059,,
25,0.6083018183708191,0.1425330638885498,0.5673828125,0.3944193124771118
26,0.7049590349197388,0.24183106422424316,,
27,0.6912732124328613,0.25015854835510254,,
28,0.753568708896637,0.25873708724975586,,
29,0.706159770488739,0.267101526260376,,
30,0.7793948650360107,0.2752494812011719,,
31,0.6192854046821594,0.28269410133361816,,
32,0.6843032836914062,0.2899789810180664,,
33,0.6719070076942444,0.29827356338500977,,
34,0.7141585946083069,0.30568909645080566,,
35,0.715700626373291,0.31284117698669434,,
36,0.6792554259300232,0.3207261562347412,,
37,0.7229997515678406,0.32790422439575195,,
38,0.7256816625595093,0.3355250358581543,,
39,0.753913938999176,0.342698335647583,,
40,0.6773369908332825,0.35045790672302246,,
41,0.5677006840705872,0.3576316833496094,,
42,0.6078769564628601,0.36476898193359375,,
43,0.7927319407463074,0.37239933013916016,,
44,0.6244345903396606,0.3795511722564697,,
45,0.6715205311775208,0.3871734142303467,,
46,0.6510605216026306,0.3944132328033447,,
47,0.6174188852310181,0.4022207260131836,,
48,0.6937867999076843,1.0807759761810303,,
49,0.6893333792686462,1.0896177291870117,,
50,0.6437360644340515,1.0976319313049316,0.6298828125,0.3099157214164734
51,0.5990288257598877,1.1856789588928223,,
52,0.5837916731834412,1.1897838115692139,,
53,0.6593383550643921,1.1971242427825928,,
54,0.6614494919776917,1.205531120300293,,
55,0.5743458867073059,1.214451789855957,,
56,0.6353002786636353,1.222813606262207,,
57,0.6562912464141846,1.2308282852172852,,
58,0.6357337236404419,1.2389943599700928,,
59,0.5743827819824219,1.2468488216400146,,
60,0.587223470211029,1.2540092468261719,,
61,0.5665844082832336,1.2629547119140625,,
62,0.6090555191040039,1.2710862159729004,,
63,0.6243183016777039,1.2789950370788574,,
64,0.6089469790458679,1.2871065139770508,,
65,0.6489973664283752,1.2949457168579102,,
66,0.5939468145370483,1.303274393081665,,
67,0.6299249529838562,1.3104662895202637,,
68,0.6212818026542664,1.3186447620391846,,
69,0.5736917853355408,1.3279595375061035,,
70,0.6347349286079407,1.3346302509307861,,
71,0.6121253371238708,1.3438870906829834,,
72,0.6207586526870728,1.3501675128936768,,
73,0.5178535580635071,1.4072041511535645,,
74,0.5734995603561401,1.4177970886230469,,
75,0.5743211507797241,1.4272449016571045,0.7001953125,0.21457238495349884
76,0.5796268582344055,1.524709939956665,,
77,0.5514551997184753,1.536069631576538,,
78,0.5948774218559265,1.5424749851226807,,
79,0.5873478055000305,1.5489742755889893,,
80,0.5893077850341797,1.5555877685546875,,
81,0.6352217197418213,1.5600972175598145,,
82,0.5483182668685913,1.5663080215454102,,
83,0.5747830867767334,1.5738072395324707,,
84,0.6042741537094116,1.58133864402771,,
85,0.6360744833946228,1.5923337936401367,,
86,0.4806709885597229,1.603114128112793,,
87,0.57917320728302,1.6103332042694092,,
88,0.5281260013580322,1.617980718612671,,
89,0.5438150763511658,1.631964921951294,,
90,0.5780037641525269,1.6426446437835693,,
91,0.5000928044319153,1.6537730693817139,,
92,0.5798699855804443,1.6646652221679688,,
93,0.5490021705627441,1.6720161437988281,,
94,0.4840050935745239,1.6840696334838867,,
95,0.5286935567855835,1.6948590278625488,,
96,0.47721001505851746,1.705777883529663,,
97,0.6625193357467651,1.7166807651519775,,
98,0.4683709144592285,1.7239761352539062,,
99,0.5284072756767273,1.731128215789795,,
