step,train_loss,wall_clock_time_sec,eval_action_accuracy,eval_unsafe_action_rate,eval_expected_utility,eval_risk_weighted_reward,eval_approval_precision,eval_approval_recall,eval_risk_corr,eval_ece
1,1.374443769454956,0.022806644439697266,,,,,,,,
2,1.3776417970657349,0.04162764549255371,,,,,,,,
3,1.3773447275161743,0.06011176109313965,,,,,,,,
4,1.3701344728469849,0.07836246490478516,,,,,,,,
5,1.3770942687988281,0.09901309013366699,,,,,,,,
6,1.372367024421692,0.11726880073547363,,,,,,,,
7,1.3770374059677124,0.13567042350769043,,,,,,,,
8,1.373336672782898,0.15570759773254395,,,,,,,,
9,1.3759500980377197,0.17644953727722168,,,,,,,,
10,1.3725159168243408,0.20030879974365234,,,,,,,,
11,1.3681519031524658,0.22339844703674316,,,,,,,,
12,1.3756577968597412,0.24687862396240234,,,,,,,,
13,1.3689801692962646,0.26976728439331055,,,,,,,,
14,1.3670696020126343,0.28885531425476074,,,,,,,,
15,1.368001937866211,0.3085672855377197,,,,,,,,
16,1.372746229171753,0.329911470413208,,,,,,,,
17,1.3690909147262573,0.34914278984069824,,,,,,,,
18,1.3707385063171387,0.3699214458465576,,,,,,,,
19,1.3695144653320312,0.390256404876709,,,,,,,,
20,1.3679924011230469,0.407285213470459,,,,,,,,
21,1.3664264678955078,0.4272754192352295,,,,,,,,
22,1.3709688186645508,0.44829845428466797,,,,,,,,
23,1.3684759140014648,0.46973586082458496,,,,,,,,
24,1.3700357675552368,0.49176979064941406,,,,,,,,
25,1.3723698854446411,0.5556771755218506,0.486328125,0.32421875,0.6689038276672363,-0.1480802446603775,0.23046875,0.5514018535614014,0.16827747225761414,0.22665992379188538
26,1.3704586029052734,0.808121919631958,,,,,,,,
27,1.368979811668396,0.8294670581817627,,,,,,,,
28,1.369279384613037,0.8520541191101074,,,,,,,,
29,1.370210886001587,0.8725242614746094,,,,,,,,
30,1.3707044124603271,0.8973770141601562,,,,,,,,
31,1.3696033954620361,0.917870044708252,,,,,,,,
32,1.3703523874282837,0.942652702331543,,,,,,,,
33,1.373591423034668,0.9664871692657471,,,,,,,,
34,1.3638181686401367,0.985856294631958,,,,,,,,
35,1.3684027194976807,1.0020718574523926,,,,,,,,
36,1.3712722063064575,1.021353006362915,,,,,,,,
37,1.3698618412017822,1.0400848388671875,,,,,,,,
38,1.3643884658813477,1.0574662685394287,,,,,,,,
39,1.371538519859314,1.0781724452972412,,,,,,,,
40,1.3691755533218384,1.0946018695831299,,,,,,,,
41,1.3730570077896118,1.1110010147094727,,,,,,,,
42,1.368962049484253,1.127112627029419,,,,,,,,
43,1.3655859231948853,1.143740177154541,,,,,,,,
44,1.3612231016159058,1.1598525047302246,,,,,,,,
45,1.3712295293807983,1.174628496170044,,,,,,,,
46,1.36742103099823,1.190061092376709,,,,,,,,
47,1.3624110221862793,1.2062346935272217,,,,,,,,
48,1.3582357168197632,1.2189624309539795,,,,,,,,
49,1.361824631690979,1.234717845916748,,,,,,,,
50,1.3636538982391357,1.2490370273590088,0.5234375,0.29296875,0.6780307292938232,-0.09120680391788483,0.2421875,0.5794392228126526,0.2322126179933548,0.26261988282203674
51,1.3700124025344849,1.411158561706543,,,,,,,,
52,1.366676688194275,1.4374511241912842,,,,,,,,
53,1.3575958013534546,1.4616472721099854,,,,,,,,
54,1.3631023168563843,1.4905643463134766,,,,,,,,
55,1.3599921464920044,1.5097718238830566,,,,,,,,
56,1.355913519859314,1.527606725692749,,,,,,,,
57,1.3663047552108765,1.5571024417877197,,,,,,,,
58,1.36331307888031,1.5797405242919922,,,,,,,,
59,1.3719394207000732,1.6020264625549316,,,,,,,,
60,1.3566710948944092,1.6279196739196777,,,,,,,,
61,1.3580180406570435,1.6527879238128662,,,,,,,,
62,1.365409255027771,1.6745657920837402,,,,,,,,
63,1.3585067987442017,1.6931824684143066,,,,,,,,
64,1.3552441596984863,1.7116477489471436,,,,,,,,
65,1.3551592826843262,1.7303247451782227,,,,,,,,
66,1.3633675575256348,1.7500159740447998,,,,,,,,
67,1.357450246810913,1.7740416526794434,,,,,,,,
68,1.3523011207580566,1.7929537296295166,,,,,,,,
69,1.367019772529602,1.811859130859375,,,,,,,,
70,1.358532428741455,1.8308045864105225,,,,,,,,
71,1.3600122928619385,1.8547542095184326,,,,,,,,
72,1.366665005683899,1.873591661453247,,,,,,,,
73,1.3626837730407715,1.8925554752349854,,,,,,,,
74,1.3557696342468262,1.911658525466919,,,,,,,,
