step,train_mse,val_mse,best_val_mse,warmup_eta
1,0.9814872741699219,0.9435226321220398,0.9435226321220398,0.005
50,0.1576072871685028,0.1383305788040161,0.1383305788040161,0.25
100,0.01863822713494301,0.0213147085160017,0.0213147085160017,0.5
150,0.005399747751653194,0.008468874730169773,0.008468874730169773,0.75
200,0.002285037888213992,0.005774419754743576,0.005774419754743576,1.0
250,0.0008377379272133112,0.004917904268950224,0.004917904268950224,1.0
300,0.000648972752969712,0.004525226540863514,0.004525226540863514,1.0
350,0.00014281459152698517,0.004332744050770998,0.004332744050770998,1.0
400,9.162732749246061e-05,0.004253428895026445,0.004332744050770998,1.0
450,7.670428021810949e-05,0.004209687002003193,0.004209687002003193,1.0
500,9.836577373789623e-05,0.004179797135293484,0.004209687002003193,1.0
550,2.4436405510641634e-05,0.0041753570549190044,0.004209687002003193,1.0
600,7.1964818744163495e-06,0.004167754203081131,0.004209687002003193,1.0
650,4.724941391032189e-05,0.004172029439359903,0.004209687002003193,1.0
700,1.7171776562463492e-05,0.004162562545388937,0.004209687002003193,1.0
750,6.932019914529519e-06,0.004163964185863733,0.004209687002003193,1.0
800,1.9812630853266455e-05,0.00416204147040844,0.004209687002003193,1.0
850,9.533052798360586e-05,0.004133830778300762,0.004209687002003193,1.0
900,1.3246521120890975e-05,0.004155577626079321,0.004209687002003193,1.0
950,1.531098132545594e-05,0.004158064257353544,0.004209687002003193,1.0
1000,1.6541478544240817e-05,0.004133143462240696,0.004209687002003193,1.0
1050,2.1738464056397788e-05,0.004136369097977877,0.004209687002003193,1.0
