step,train_loss,train_accuracy,pairwise_loss,learning_rate,wall_clock_time_sec,val_loss,val_accuracy,val_nll,val_ece,val_brier,val_positive_logit_mean,val_hard_negative_logit_mean,val_margin_mean,val_positive_drive_mean,val_positive_resistance_mean,val_hard_negative_drive_mean,val_hard_negative_resistance_mean,val_sample_uncertainty_mean,val_ambiguity_mean,val_class_resistance_mean,val_resistance_noise_corr,val_resistance_occlusion_corr
1,2.307191848754883,0.015625,0.0,0.001,0.0026023387908935547,,,,,,,,,,,,,,,,,
2,2.2905123233795166,0.265625,0.0,0.001,0.0050771236419677734,,,,,,,,,,,,,,,,,
3,2.267085552215576,0.453125,0.0,0.001,0.007372617721557617,,,,,,,,,,,,,,,,,
4,2.267798662185669,0.296875,0.0,0.001,0.009850025177001953,,,,,,,,,,,,,,,,,
5,2.250986099243164,0.34375,0.0,0.001,0.012120246887207031,,,,,,,,,,,,,,,,,
6,2.2322652339935303,0.40625,0.0,0.001,0.014249324798583984,,,,,,,,,,,,,,,,,
7,2.2137997150421143,0.359375,0.0,0.001,0.016412973403930664,,,,,,,,,,,,,,,,,
8,2.201184034347534,0.390625,0.0,0.001,0.018731117248535156,,,,,,,,,,,,,,,,,
9,2.178215265274048,0.375,0.0,0.001,0.020990610122680664,,,,,,,,,,,,,,,,,
10,2.140667200088501,0.5625,0.0,0.001,0.023215293884277344,,,,,,,,,,,,,,,,,
11,2.117070198059082,0.578125,0.0,0.001,0.025512218475341797,,,,,,,,,,,,,,,,,
12,2.1161258220672607,0.4375,0.0,0.001,0.027724027633666992,,,,,,,,,,,,,,,,,
13,2.076437473297119,0.421875,0.0,0.001,0.03000164031982422,,,,,,,,,,,,,,,,,
14,2.0384128093719482,0.40625,0.0,0.001,0.032219648361206055,,,,,,,,,,,,,,,,,
15,2.0531630516052246,0.375,0.0,0.001,0.03446817398071289,,,,,,,,,,,,,,,,,
16,2.015287399291992,0.53125,0.0,0.001,0.0367429256439209,,,,,,,,,,,,,,,,,
17,1.971793532371521,0.453125,0.0,0.001,0.039107322692871094,,,,,,,,,,,,,,,,,
18,1.971413016319275,0.46875,0.0,0.001,0.041622161865234375,,,,,,,,,,,,,,,,,
