mse,rmse,mae,group0_mse,group1_mse,worst_group_mse,group_mse_gap
1.0334632396697998,1.0165939331054688,0.7616236209869385,1.1450456380844116,0.9236108064651489,1.1450456380844116,0.2214348316192627
0.815960168838501,0.9033051133155823,0.6287442445755005,0.862875759601593,0.7697719931602478,0.862875759601593,0.09310376644134521
0.743677020072937,0.8623670935630798,0.6059504747390747,0.7981181740760803,0.690079927444458,0.7981181740760803,0.10803824663162231
0.728019118309021,0.8532403707504272,0.6065781116485596,0.7789613008499146,0.6778667569160461,0.7789613008499146,0.10109454393386841
0.7253876328468323,0.8516969084739685,0.6081658601760864,0.7770163416862488,0.6745593547821045,0.7770163416862488,0.10245698690414429
0.7148125171661377,0.8454658389091492,0.6070072650909424,0.7570524215698242,0.6732274889945984,0.7570524215698242,0.08382493257522583
0.6908801794052124,0.8311920166015625,0.600180983543396,0.7304149270057678,0.6519583463668823,0.7304149270057678,0.0784565806388855
0.664726972579956,0.8153079152107239,0.5848639607429504,0.7079545259475708,0.622169554233551,0.7079545259475708,0.08578497171401978
0.6381021738052368,0.798812985420227,0.5744282603263855,0.6712683439254761,0.6054501533508301,0.6712683439254761,0.065818190574646
0.6000131368637085,0.7746051549911499,0.5561119318008423,0.6341545581817627,0.5664010643959045,0.6341545581817627,0.06775349378585815
0.5323858261108398,0.7296477556228638,0.5181121230125427,0.5592052340507507,0.5059820413589478,0.5592052340507507,0.05322319269180298
0.44492048025131226,0.6670235991477966,0.46062278747558594,0.46767711639404297,0.42251670360565186,0.46767711639404297,0.04516041278839111
0.400846004486084,0.6331239938735962,0.4086814522743225,0.4253814220428467,0.3766910433769226,0.4253814220428467,0.04869037866592407
0.3725147843360901,0.610339879989624,0.396049827337265,0.3860791325569153,0.35916075110435486,0.3860791325569153,0.026918381452560425
0.35141199827194214,0.5928001403808594,0.39241063594818115,0.37327462434768677,0.32988831400871277,0.37327462434768677,0.043386310338974
