step,train_loss,val_score,best_val_score,warmup_eta
1,1.0207593441009521,-1.0141403675079346,-1.0141403675079346,0.01
50,0.79277503490448,-0.8050583600997925,-0.8050583600997925,0.5
100,0.6363899111747742,-0.7345223426818848,-0.7345223426818848,1.0
150,0.7061686515808105,-0.6657778024673462,-0.6657778024673462,1.0
200,0.6037140488624573,-0.5891632437705994,-0.5891632437705994,1.0
250,0.44831639528274536,-0.5296473503112793,-0.5296473503112793,1.0
300,0.43804848194122314,-0.49117180705070496,-0.49117180705070496,1.0
350,0.3769535422325134,-0.46544399857521057,-0.46544399857521057,1.0
400,0.34918922185897827,-0.4396769106388092,-0.4396769106388092,1.0
450,0.4524560570716858,-0.42589089274406433,-0.42589089274406433,1.0
500,0.37797531485557556,-0.4079734683036804,-0.4079734683036804,1.0
550,0.4005257487297058,-0.3937869966030121,-0.3937869966030121,1.0
600,0.3181053400039673,-0.379700243473053,-0.379700243473053,1.0
650,0.19621668756008148,-0.36500534415245056,-0.36500534415245056,1.0
700,0.28585147857666016,-0.35262781381607056,-0.35262781381607056,1.0
750,0.277161180973053,-0.33791491389274597,-0.33791491389274597,1.0
800,0.34331750869750977,-0.32084983587265015,-0.32084983587265015,1.0
850,0.23308806121349335,-0.3068532347679138,-0.3068532347679138,1.0
900,0.2559794783592224,-0.3040749430656433,-0.3040749430656433,1.0
950,0.24169808626174927,-0.28246572613716125,-0.28246572613716125,1.0
1000,0.18640772998332977,-0.27033179998397827,-0.27033179998397827,1.0
1050,0.25197431445121765,-0.26929229497909546,-0.26929229497909546,1.0
1100,0.18545247614383698,-0.2535693049430847,-0.2535693049430847,1.0
1150,0.23046311736106873,-0.23794493079185486,-0.23794493079185486,1.0
1200,0.16386213898658752,-0.22954314947128296,-0.22954314947128296,1.0
1250,0.12587547302246094,-0.22364161908626556,-0.22364161908626556,1.0
1300,0.14682607352733612,-0.21570029854774475,-0.21570029854774475,1.0
1350,0.11677702516317368,-0.20524239540100098,-0.20524239540100098,1.0
1400,0.17074702680110931,-0.19778858125209808,-0.19778858125209808,1.0
1450,0.14670896530151367,-0.1938512623310089,-0.1938512623310089,1.0
1500,0.12227097153663635,-0.18753446638584137,-0.18753446638584137,1.0
1550,0.12413397431373596,-0.17937803268432617,-0.17937803268432617,1.0
1600,0.10349629819393158,-0.1801712065935135,-0.17937803268432617,1.0
1650,0.10272122919559479,-0.16766346991062164,-0.16766346991062164,1.0
1700,0.13400787115097046,-0.1606886088848114,-0.1606886088848114,1.0
1750,0.10884660482406616,-0.16081860661506653,-0.1606886088848114,1.0
1800,0.10417656600475311,-0.15088999271392822,-0.15088999271392822,1.0
1850,0.1211056262254715,-0.14714078605175018,-0.14714078605175018,1.0
