step,train_loss,train_accuracy,pairwise_loss,learning_rate,wall_clock_time_sec,val_loss,val_accuracy,val_nll,val_ece,val_brier,val_positive_logit_mean,val_hard_negative_logit_mean,val_margin_mean,val_positive_drive_mean,val_positive_resistance_mean,val_hard_negative_drive_mean,val_hard_negative_resistance_mean,val_sample_uncertainty_mean,val_ambiguity_mean,val_class_resistance_mean,val_resistance_noise_corr,val_resistance_occlusion_corr
1,2.2970924377441406,0.265625,0.0,0.001,0.0019533634185791016,,,,,,,,,,,,,,,,,
2,2.2454004287719727,0.375,0.0,0.001,0.0036940574645996094,,,,,,,,,,,,,,,,,
3,2.2353169918060303,0.390625,0.0,0.001,0.005375385284423828,,,,,,,,,,,,,,,,,
4,2.245421886444092,0.25,0.0,0.001,0.007003068923950195,,,,,,,,,,,,,,,,,
5,2.194798707962036,0.390625,0.0,0.001,0.008726119995117188,,,,,,,,,,,,,,,,,
6,2.233048915863037,0.265625,0.0,0.001,0.010468006134033203,,,,,,,,,,,,,,,,,
7,2.2001490592956543,0.28125,0.0,0.001,0.012228250503540039,,,,,,,,,,,,,,,,,
8,2.1818697452545166,0.296875,0.0,0.001,0.01401209831237793,,,,,,,,,,,,,,,,,
9,2.1273739337921143,0.515625,0.0,0.001,0.01579737663269043,,,,,,,,,,,,,,,,,
10,2.107272148132324,0.421875,0.0,0.001,0.0214080810546875,,,,,,,,,,,,,,,,,
11,2.1481692790985107,0.34375,0.0,0.001,0.029434919357299805,,,,,,,,,,,,,,,,,
12,2.0825273990631104,0.453125,0.0,0.001,0.031343698501586914,,,,,,,,,,,,,,,,,
13,2.0832557678222656,0.484375,0.0,0.001,0.03316235542297363,,,,,,,,,,,,,,,,,
14,2.077089309692383,0.46875,0.0,0.001,0.0350031852722168,,,,,,,,,,,,,,,,,
15,2.070213794708252,0.359375,0.0,0.001,0.03707695007324219,,,,,,,,,,,,,,,,,
16,2.0611140727996826,0.40625,0.0,0.001,0.038918256759643555,,,,,,,,,,,,,,,,,
17,2.046373128890991,0.484375,0.0,0.001,0.04077768325805664,,,,,,,,,,,,,,,,,
18,2.025966167449951,0.46875,0.0,0.001,0.042621612548828125,,,,,,,,,,,,,,,,,
19,2.0100440979003906,0.546875,0.0,0.001,0.04471015930175781,,,,,,,,,,,,,,,,,
20,1.963395118713379,0.5625,0.0,0.001,0.046768903732299805,,,,,,,,,,,,,,,,,
21,1.9608718156814575,0.53125,0.0,0.001,0.048842430114746094,,,,,,,,,,,,,,,,,
22,1.9707432985305786,0.46875,0.0,0.001,0.050963640213012695,,,,,,,,,,,,,,,,,
23,1.9153650999069214,0.578125,0.0,0.001,0.053182363510131836,,,,,,,,,,,,,,,,,
24,1.9244685173034668,0.515625,0.0,0.001,0.05513167381286621,,,,,,,,,,,,,,,,,
25,1.938854455947876,0.625,0.0,0.001,0.05710029602050781,,,,,,,,,,,,,,,,,
26,1.8825451135635376,0.515625,0.0,0.001,0.059155941009521484,,,,,,,,,,,,,,,,,
27,1.8508281707763672,0.5625,0.0,0.001,0.061189889907836914,,,,,,,,,,,,,,,,,
28,1.8259037733078003,0.59375,0.0,0.001,0.06324982643127441,,,,,,,,,,,,,,,,,
29,1.9159739017486572,0.46875,0.0,0.001,0.06551027297973633,,,,,,,,,,,,,,,,,
30,1.8607945442199707,0.59375,0.0,0.001,0.06785297393798828,,,,,,,,,,,,,,,,,
31,1.8453483581542969,0.5,0.0,0.001,0.07017159461975098,,,,,,,,,,,,,,,,,
32,1.8300362825393677,0.5,0.0,0.001,0.07251238822937012,,,,,,,,,,,,,,,,,
33,1.7548967599868774,0.71875,0.0,0.001,0.07484197616577148,,,,,,,,,,,,,,,,,
34,1.8427587747573853,0.515625,0.0,0.001,0.0770266056060791,,,,,,,,,,,,,,,,,
35,1.815555214881897,0.578125,0.0,0.001,0.07921648025512695,,,,,,,,,,,,,,,,,
36,1.7351781129837036,0.609375,0.0,0.001,0.0815439224243164,,,,,,,,,,,,,,,,,
37,1.7289845943450928,0.65625,0.0,0.001,0.08376145362854004,,,,,,,,,,,,,,,,,
38,1.786797285079956,0.5625,0.0,0.001,0.08601641654968262,,,,,,,,,,,,,,,,,
39,1.7642736434936523,0.515625,0.0,0.001,0.08826851844787598,,,,,,,,,,,,,,,,,
40,1.7475464344024658,0.546875,0.0,0.001,0.09057307243347168,,,,,,,,,,,,,,,,,
41,1.733506202697754,0.609375,0.0,0.001,0.09286665916442871,,,,,,,,,,,,,,,,,
42,1.6554014682769775,0.625,0.0,0.001,0.09518885612487793,,,,,,,,,,,,,,,,,
43,1.6661958694458008,0.609375,0.0,0.001,0.09768509864807129,,,,,,,,,,,,,,,,,
44,1.611946702003479,0.71875,0.0,0.001,0.10031461715698242,,,,,,,,,,,,,,,,,
45,1.6645622253417969,0.625,0.0,0.001,0.1029660701751709,,,,,,,,,,,,,,,,,
46,1.6858760118484497,0.484375,0.0,0.001,0.1056361198425293,,,,,,,,,,,,,,,,,
47,1.7684056758880615,0.5,0.0,0.001,0.10830044746398926,,,,,,,,,,,,,,,,,
48,1.66575026512146,0.625,0.0,0.001,0.11074995994567871,,,,,,,,,,,,,,,,,
49,1.636376976966858,0.53125,0.0,0.001,0.11332559585571289,,,,,,,,,,,,,,,,,
50,1.6910135746002197,0.578125,0.0,0.001,0.11581683158874512,,,,,,,,,,,,,,,,,
51,1.5632456541061401,0.671875,0.0,0.001,0.11833047866821289,,,,,,,,,,,,,,,,,
52,1.6308839321136475,0.53125,0.0,0.001,0.12084507942199707,,,,,,,,,,,,,,,,,
53,1.6294797658920288,0.609375,0.0,0.001,0.12339210510253906,,,,,,,,,,,,,,,,,
54,1.6418185234069824,0.5,0.0,0.001,0.1259627342224121,,,,,,,,,,,,,,,,,
55,1.6988071203231812,0.46875,0.0,0.001,0.12853431701660156,,,,,,,,,,,,,,,,,
56,1.6690435409545898,0.5,0.0,0.001,0.13113737106323242,,,,,,,,,,,,,,,,,
57,1.6181981563568115,0.515625,0.0,0.001,0.1337580680847168,,,,,,,,,,,,,,,,,
58,1.5311485528945923,0.578125,0.0,0.001,0.13646531105041504,,,,,,,,,,,,,,,,,
59,1.6499660015106201,0.546875,0.0,0.001,0.13912296295166016,,,,,,,,,,,,,,,,,
60,1.5689060688018799,0.515625,0.0,0.001,0.14184021949768066,,,,,,,,,,,,,,,,,
61,1.5823012590408325,0.546875,0.0,0.001,0.144547700881958,,,,,,,,,,,,,,,,,
62,1.574315071105957,0.5,0.0,0.001,0.14736557006835938,,,,,,,,,,,,,,,,,
63,1.5730937719345093,0.59375,0.0,0.001,0.15012884140014648,,,,,,,,,,,,,,,,,
64,1.5300657749176025,0.5625,0.0,0.001,0.1528642177581787,,,,,,,,,,,,,,,,,
65,1.605586290359497,0.515625,0.0,0.001,0.1556077003479004,,,,,,,,,,,,,,,,,
66,1.5663939714431763,0.53125,0.0,0.001,0.15842366218566895,,,,,,,,,,,,,,,,,
67,1.5472608804702759,0.5625,0.0,0.001,0.16122126579284668,,,,,,,,,,,,,,,,,
68,1.4629175662994385,0.609375,0.0,0.001,0.16408491134643555,,,,,,,,,,,,,,,,,
69,1.523140788078308,0.578125,0.0,0.001,0.16695022583007812,,,,,,,,,,,,,,,,,
70,1.4764755964279175,0.625,0.0,0.001,0.16985106468200684,,,,,,,,,,,,,,,,,
71,1.523576259613037,0.5,0.0,0.001,0.17278742790222168,,,,,,,,,,,,,,,,,
72,1.5020194053649902,0.53125,0.0,0.001,0.17574143409729004,,,,,,,,,,,,,,,,,
73,1.5794317722320557,0.53125,0.0,0.001,0.17870330810546875,,,,,,,,,,,,,,,,,
74,1.5642762184143066,0.5625,0.0,0.001,0.18175864219665527,,,,,,,,,,,,,,,,,
75,1.456771969795227,0.609375,0.0,0.001,0.18479585647583008,,,,,,,,,,,,,,,,,
76,1.4407175779342651,0.609375,0.0,0.001,0.18781614303588867,,,,,,,,,,,,,,,,,
77,1.4302318096160889,0.578125,0.0,0.001,0.19084787368774414,,,,,,,,,,,,,,,,,
78,1.4893720149993896,0.625,0.0,0.001,0.19389867782592773,,,,,,,,,,,,,,,,,
79,1.492430567741394,0.609375,0.0,0.001,0.19695758819580078,,,,,,,,,,,,,,,,,
80,1.4356377124786377,0.546875,0.0,0.001,0.2000725269317627,,,,,,,,,,,,,,,,,
81,1.4181618690490723,0.609375,0.0,0.001,0.20317697525024414,,,,,,,,,,,,,,,,,
82,1.5129706859588623,0.5,0.0,0.001,0.2063140869140625,,,,,,,,,,,,,,,,,
83,1.4459428787231445,0.5625,0.0,0.001,0.20944738388061523,,,,,,,,,,,,,,,,,
84,1.489936351776123,0.53125,0.0,0.001,0.21262073516845703,,,,,,,,,,,,,,,,,
85,1.3182779550552368,0.6875,0.0,0.001,0.21583151817321777,,,,,,,,,,,,,,,,,
86,1.4868468046188354,0.515625,0.0,0.001,0.21915769577026367,,,,,,,,,,,,,,,,,
87,1.250215768814087,0.734375,0.0,0.001,0.22243428230285645,,,,,,,,,,,,,,,,,
88,1.3540126085281372,0.609375,0.0,0.001,0.2257070541381836,,,,,,,,,,,,,,,,,
89,1.4057364463806152,0.625,0.0,0.001,0.2290487289428711,,,,,,,,,,,,,,,,,
90,1.4197673797607422,0.5,0.0,0.001,0.23236727714538574,,,,,,,,,,,,,,,,,
91,1.4399242401123047,0.546875,0.0,0.001,0.23575854301452637,,,,,,,,,,,,,,,,,
92,1.4066236019134521,0.546875,0.0,0.001,0.23911809921264648,,,,,,,,,,,,,,,,,
93,1.2831639051437378,0.65625,0.0,0.001,0.24247002601623535,,,,,,,,,,,,,,,,,
94,1.2669305801391602,0.609375,0.0,0.001,0.24582767486572266,,,,,,,,,,,,,,,,,
95,1.496616244316101,0.5,0.0,0.001,0.256854772567749,,,,,,,,,,,,,,,,,
96,1.408760666847229,0.59375,0.0,0.001,0.2603569030761719,,,,,,,,,,,,,,,,,
97,1.4226205348968506,0.53125,0.0,0.001,0.26388072967529297,,,,,,,,,,,,,,,,,
98,1.5330473184585571,0.515625,0.0,0.001,0.26744532585144043,,,,,,,,,,,,,,,,,
99,1.3549847602844238,0.671875,0.0,0.001,0.27095580101013184,,,,,,,,,,,,,,,,,
100,1.3782249689102173,0.546875,0.0,0.001,0.27454495429992676,1.4677543640136719,0.515625,1.4677543640136719,0.19021232426166534,0.6580029726028442,0.7772856950759888,0.7687500715255737,0.00853564590215683,nan,nan,nan,nan,nan,nan,nan,nan,nan
101,1.329058051109314,0.625,0.0,0.001,0.2815093994140625,,,,,,,,,,,,,,,,,
102,1.3974519968032837,0.640625,0.0,0.001,0.2855722904205322,,,,,,,,,,,,,,,,,
