step,train_loss,train_accuracy,pairwise_loss,learning_rate,wall_clock_time_sec,val_loss,val_accuracy,val_nll,val_ece,val_brier,val_positive_logit_mean,val_hard_negative_logit_mean,val_margin_mean,val_positive_drive_mean,val_positive_resistance_mean,val_hard_negative_drive_mean,val_hard_negative_resistance_mean,val_sample_uncertainty_mean,val_ambiguity_mean,val_class_resistance_mean,val_resistance_noise_corr,val_resistance_occlusion_corr
1,2.3100531101226807,0.09375,0.00568345608189702,0.001,0.0076978206634521484,,,,,,,,,,,,,,,,,
2,2.293304204940796,0.140625,0.005788959562778473,0.001,0.015532255172729492,,,,,,,,,,,,,,,,,
3,2.2963922023773193,0.03125,0.005780200473964214,0.001,0.023295164108276367,,,,,,,,,,,,,,,,,
4,2.295485258102417,0.0625,0.005787871312350035,0.001,0.029578685760498047,,,,,,,,,,,,,,,,,
5,2.286602735519409,0.109375,0.005817771889269352,0.001,0.03624868392944336,,,,,,,,,,,,,,,,,
6,2.2887301445007324,0.171875,0.005812486633658409,0.001,0.0428156852722168,,,,,,,,,,,,,,,,,
7,2.2887301445007324,0.109375,0.005792165175080299,0.001,0.04908633232116699,,,,,,,,,,,,,,,,,
8,2.2911388874053955,0.109375,0.005790737923234701,0.001,0.05719327926635742,,,,,,,,,,,,,,,,,
9,2.2836670875549316,0.109375,0.005787516012787819,0.001,0.06368136405944824,,,,,,,,,,,,,,,,,
10,2.280289888381958,0.203125,0.005766780581325293,0.001,0.06935787200927734,,,,,,,,,,,,,,,,,
11,2.258018732070923,0.3125,0.005750560201704502,0.001,0.07498788833618164,,,,,,,,,,,,,,,,,
12,2.269944190979004,0.234375,0.00574304535984993,0.001,0.08132386207580566,,,,,,,,,,,,,,,,,
13,2.2568726539611816,0.3125,0.005740038584917784,0.001,0.08796572685241699,,,,,,,,,,,,,,,,,
14,2.262295961380005,0.265625,0.00573427090421319,0.001,0.09482884407043457,,,,,,,,,,,,,,,,,
15,2.259016990661621,0.265625,0.0057486421428620815,0.001,0.10178184509277344,,,,,,,,,,,,,,,,,
16,2.232442855834961,0.421875,0.005766839720308781,0.001,0.10909032821655273,,,,,,,,,,,,,,,,,
17,2.2326924800872803,0.4375,0.005795562639832497,0.001,0.11644625663757324,,,,,,,,,,,,,,,,,
18,2.2341554164886475,0.375,0.005841414909809828,0.001,0.12399673461914062,,,,,,,,,,,,,,,,,
19,2.2243010997772217,0.34375,0.005895702168345451,0.001,0.13108468055725098,,,,,,,,,,,,,,,,,
20,2.2250356674194336,0.34375,0.005950425285845995,0.001,0.13852310180664062,,,,,,,,,,,,,,,,,
21,2.2036643028259277,0.421875,0.006023582071065903,0.001,0.14613795280456543,,,,,,,,,,,,,,,,,
22,2.2256627082824707,0.328125,0.006118299905210733,0.001,0.15339064598083496,,,,,,,,,,,,,,,,,
23,2.1883537769317627,0.421875,0.006236223038285971,0.001,0.16063714027404785,,,,,,,,,,,,,,,,,
24,2.180919647216797,0.421875,0.006368759088218212,0.001,0.16829371452331543,,,,,,,,,,,,,,,,,
25,2.2001144886016846,0.3125,0.006514973938465118,0.001,0.1763007640838623,,,,,,,,,,,,,,,,,
26,2.1905224323272705,0.359375,0.006670025642961264,0.001,0.18425726890563965,,,,,,,,,,,,,,,,,
27,2.1993355751037598,0.296875,0.006846057251095772,0.001,0.1918797492980957,,,,,,,,,,,,,,,,,
28,2.1606225967407227,0.359375,0.007051214575767517,0.001,0.20051336288452148,,,,,,,,,,,,,,,,,
29,2.142132043838501,0.375,0.007276094052940607,0.001,0.20906710624694824,,,,,,,,,,,,,,,,,
30,2.1532726287841797,0.296875,0.007517124526202679,0.001,0.2169332504272461,,,,,,,,,,,,,,,,,
31,2.112359046936035,0.34375,0.007772547192871571,0.001,0.2257709503173828,,,,,,,,,,,,,,,,,
32,2.1116480827331543,0.3125,0.008031832054257393,0.001,0.23433136940002441,,,,,,,,,,,,,,,,,
33,2.096942901611328,0.359375,0.008303338661789894,0.001,0.24251008033752441,,,,,,,,,,,,,,,,,
34,2.1293997764587402,0.3125,0.008575495332479477,0.001,0.25075769424438477,,,,,,,,,,,,,,,,,
35,2.073690891265869,0.34375,0.008842856623232365,0.001,0.25928187370300293,,,,,,,,,,,,,,,,,
36,2.0664620399475098,0.328125,0.009114797227084637,0.001,0.2682204246520996,,,,,,,,,,,,,,,,,
37,2.0243642330169678,0.296875,0.009397856891155243,0.001,0.2766387462615967,,,,,,,,,,,,,,,,,
38,2.033050060272217,0.3125,0.009686832316219807,0.001,0.28583598136901855,,,,,,,,,,,,,,,,,
39,2.0148956775665283,0.390625,0.009983438067138195,0.001,0.2949402332305908,,,,,,,,,,,,,,,,,
40,1.9894473552703857,0.328125,0.01027647778391838,0.001,0.3043181896209717,,,,,,,,,,,,,,,,,
41,1.9791487455368042,0.421875,0.010577178560197353,0.001,0.3125724792480469,,,,,,,,,,,,,,,,,
42,1.923940896987915,0.375,0.010871180333197117,0.001,0.32195281982421875,,,,,,,,,,,,,,,,,
43,1.9458281993865967,0.328125,0.011144440621137619,0.001,0.33141541481018066,,,,,,,,,,,,,,,,,
44,1.896132469177246,0.421875,0.011439286172389984,0.001,0.3403646945953369,,,,,,,,,,,,,,,,,
45,1.8971624374389648,0.34375,0.011728379875421524,0.001,0.3492624759674072,,,,,,,,,,,,,,,,,
46,1.8626761436462402,0.265625,0.012028560973703861,0.001,0.3596024513244629,,,,,,,,,,,,,,,,,
47,1.9518284797668457,0.421875,0.012318871915340424,0.001,0.369342565536499,,,,,,,,,,,,,,,,,
48,1.8713701963424683,0.28125,0.012583441101014614,0.001,0.3782331943511963,,,,,,,,,,,,,,,,,
49,1.9328346252441406,0.328125,0.012846083380281925,0.001,0.3873586654663086,,,,,,,,,,,,,,,,,
50,1.844477891921997,0.359375,0.013083606958389282,0.001,0.39706993103027344,,,,,,,,,,,,,,,,,
51,1.8390790224075317,0.328125,0.013306929729878902,0.001,0.40729641914367676,,,,,,,,,,,,,,,,,
52,1.8779547214508057,0.296875,0.013515615835785866,0.001,0.417435884475708,,,,,,,,,,,,,,,,,
53,1.8569765090942383,0.390625,0.013704911805689335,0.001,0.4268467426300049,,,,,,,,,,,,,,,,,
54,1.885745644569397,0.3125,0.013881992548704147,0.001,0.43627262115478516,,,,,,,,,,,,,,,,,
55,1.92919921875,0.296875,0.014029216952621937,0.001,0.4460437297821045,,,,,,,,,,,,,,,,,
56,1.9188495874404907,0.359375,0.014177072793245316,0.001,0.45715999603271484,,,,,,,,,,,,,,,,,
57,1.8197331428527832,0.46875,0.014328802935779095,0.001,0.466977596282959,,,,,,,,,,,,,,,,,
58,1.7789878845214844,0.484375,0.014468503184616566,0.001,0.4770841598510742,,,,,,,,,,,,,,,,,
59,1.8770008087158203,0.390625,0.014615247026085854,0.001,0.48706555366516113,,,,,,,,,,,,,,,,,
60,1.7543257474899292,0.34375,0.014756863005459309,0.001,0.4970715045928955,,,,,,,,,,,,,,,,,
61,1.8093911409378052,0.359375,0.014903645031154156,0.001,0.5071597099304199,,,,,,,,,,,,,,,,,
62,1.7407180070877075,0.5,0.015040946193039417,0.001,0.5173587799072266,,,,,,,,,,,,,,,,,
63,1.7851723432540894,0.421875,0.015163029544055462,0.001,0.5275743007659912,,,,,,,,,,,,,,,,,
64,1.7625151872634888,0.359375,0.015286432579159737,0.001,0.5378408432006836,,,,,,,,,,,,,,,,,
