step,train_loss,final_metric,best_metric,message_norm_mean,update_norm_mean,wall_clock_time_sec,step_time_sec,peak_memory_mb,nan_inf_count
1,0.0,1.0,1.0,0.03994328901171684,1.1107014417648315,0.003811359405517578,0.0038118362426757812,9.39404296875,0.0
