step,next_token_loss,train_loss,token_accuracy,char_accuracy,perplexity,bits_per_char,learning_rate,grad_norm,step_time_sec,wall_clock_time_sec,tokens_per_sec,peak_memory_mb
1,4.428086757659912,4.428086757659912,0.016075387597084045,0.016075387597084045,83.77098928717011,6.388378805902044,0.001,2.835252046585083,0.25577402114868164,0.3187849521636963,7053.100983040546,634.10888671875
2,4.394896030426025,4.394896030426025,0.09911319613456726,0.09911319613456726,81.03620502501192,6.340494708318218,0.001,1.0094921588897705,0.1567525863647461,0.4826393127441406,12229.463286426108,634.10888671875
3,4.380107879638672,4.380107879638672,0.1824973225593567,0.1824973225593567,79.84664676787541,6.319159916513385,0.001,0.6773232817649841,0.01800060272216797,0.5091872215270996,104107.62511258278,634.10888671875
4,4.368165969848633,4.368165969848633,0.2279898226261139,0.2279898226261139,78.89879615273203,6.301931382480552,0.001,0.6578484773635864,0.02337026596069336,0.5368256568908691,84081.1997306727,634.10888671875
5,4.363089084625244,4.363089084625244,0.21675676107406616,0.21675676107406616,78.49925110076751,6.294606985345607,0.001,0.64348965883255,0.022713422775268555,0.5692663192749023,81449.63523570597,634.10888671875
6,4.35527229309082,4.35527229309082,0.2476290762424469,0.2476290762424469,77.88803082229397,6.28332973896323,0.001,0.6229152679443359,0.01903367042541504,0.5966675281524658,99718.02377462955,634.10888671875
7,4.345320701599121,4.345320701599121,0.26696833968162537,0.26696833968162537,77.11676498386444,6.2689726272692035,0.001,0.4315108358860016,0.023399829864501953,0.6276628971099854,75556.10490493754,634.10888671875
8,4.338316917419434,4.338316917419434,0.2792431116104126,0.2792431116104126,76.57854280140073,6.258868302565712,0.001,0.4913172423839569,0.019977331161499023,0.6567785739898682,87298.94828800228,634.10888671875
9,4.333161354064941,4.333161354064941,0.2971334159374237,0.2971334159374237,76.18475324812654,6.251430396881197,0.001,0.5169687271118164,0.020668745040893555,0.6876192092895508,87765.36729302927,634.10888671875
10,4.322971343994141,4.322971343994141,0.3027139902114868,0.3027139902114868,75.41237181599722,6.236729319885444,0.001,0.5021163821220398,0.019499540328979492,0.7142407894134521,98258.72649687603,634.10888671875
11,4.311934471130371,4.311934471130371,0.3290750980377197,0.3290750980377197,74.58463129178949,6.220806478137962,0.001,0.430448442697525,0.020460844039916992,0.7410683631896973,95646.10317062655,634.10888671875
12,4.310054302215576,4.310054302215576,0.3214285969734192,0.3214285969734192,74.44453133357794,6.218093967768554,0.001,0.40245774388313293,0.02491903305053711,0.7753756046295166,67418.34631355364,634.10888671875
13,4.302300930023193,4.302300930023193,0.32987654209136963,0.32987654209136963,73.86956701097473,6.206908216156436,0.001,0.34882301092147827,0.015581846237182617,0.799126386642456,129958.92586642185,634.10888671875
14,4.299728870391846,4.299728870391846,0.3056603670120239,0.3056603670120239,73.67981421204668,6.203197518481421,0.001,0.3296493589878082,0.02506113052368164,0.8313391208648682,74019.00717316437,634.10888671875
15,4.291380882263184,4.291380882263184,0.29473185539245605,0.29473185539245605,73.06729620136174,6.191153917406799,0.001,0.30759546160697937,0.017343997955322266,0.858588457107544,121482.94790091552,634.10888671875
16,4.280563831329346,4.280563831329346,0.3333333432674408,0.3333333432674408,72.28118291563192,6.1755482116675084,0.001,0.33577850461006165,0.02205801010131836,0.887791633605957,69090.54774206101,634.10888671875
17,4.277347564697266,4.277347564697266,0.32901832461357117,0.32901832461357117,72.04908081010088,6.17090811974723,0.001,0.3278559446334839,0.021572351455688477,0.9177379608154297,85943.34297808379,634.10888671875
18,4.269383907318115,4.269383907318115,0.33442625403404236,0.33442625403404236,71.47758523387117,6.159418990738991,0.001,0.2811453342437744,0.018514394760131836,0.9448158740997314,98842.0104307514,634.10888671875
19,4.261320114135742,4.261320114135742,0.3303370773792267,0.3303370773792267,70.9035224418719,6.147785396304027,0.001,0.26738086342811584,0.021528005599975586,0.9754974842071533,82682.99595769422,634.10888671875
20,4.253729820251465,4.253729820251465,0.31595250964164734,0.31595250964164734,70.36738117802251,6.13683491695829,0.001,0.3457816541194916,0.0195157527923584,1.0030012130737305,99253.15311221061,634.10888671875
21,4.2525634765625,4.2525634765625,0.31936338543891907,0.31936338543891907,70.28535647087487,6.135152238702249,0.001,0.28264716267585754,0.02258610725402832,1.0352020263671875,83458.38345666241,634.10888671875
22,4.23870849609375,4.23870849609375,0.3498817980289459,0.3498817980289459,69.31826918760481,6.11516372708837,0.001,0.2869575619697571,0.019641876220703125,1.0659980773925781,86142.48358904642,634.10888671875
