step,train_loss,train_accuracy,top1_accuracy,top5_accuracy,learning_rate,grad_norm,step_time_sec,wall_clock_time_sec,examples_per_sec,peak_memory_mb,resistance_noise_corr,resistance_occlusion_corr
1,1.6006563901901245,0.25,0.25,1.0,0.001,884.8319702148438,0.02609395980834961,0.027888774871826172,306.5843612375053,0.0,-0.91552734375,-0.36280742287635803
2,1.7102652788162231,0.125,0.125,1.0,0.001,14.883381843566895,0.02182793617248535,0.051892995834350586,366.50281257850645,0.0,-0.3648494482040405,0.393581360578537
3,1.5934088230133057,0.375,0.375,1.0,0.001,3.5413658618927,0.021884918212890625,0.07594680786132812,365.5485445354715,0.0,-0.4097368121147156,0.036441389471292496
4,1.6323421001434326,0.125,0.125,1.0,0.001,2.1917707920074463,0.021693944931030273,0.09957361221313477,368.7664933894561,0.0,-0.36321043968200684,0.6840226054191589
