step,train_loss,wall_clock_time_sec,eval_action_accuracy,eval_unsafe_action_rate,eval_expected_utility,eval_risk_weighted_reward,eval_approval_precision,eval_approval_recall,eval_risk_corr,eval_ece
1,1.3422201871871948,0.169511079788208,,,,,,,,
2,1.3273199796676636,0.18075990676879883,,,,,,,,
3,1.3325302600860596,0.19139432907104492,,,,,,,,
4,1.3447284698486328,0.20238900184631348,,,,,,,,
5,1.3561365604400635,0.21351981163024902,,,,,,,,
6,1.3164267539978027,0.22414207458496094,,,,,,,,
7,1.3542615175247192,0.23478388786315918,,,,,,,,
8,1.3348006010055542,0.24617934226989746,,,,,,,,
9,1.3391010761260986,0.25736260414123535,,,,,,,,
10,1.3243330717086792,0.2691223621368408,,,,,,,,
11,1.3201699256896973,0.2807450294494629,,,,,,,,
12,1.3468995094299316,0.2934389114379883,,,,,,,,
13,1.34136962890625,0.3049294948577881,,,,,,,,
14,1.3214608430862427,0.31641197204589844,,,,,,,,
15,1.3293851613998413,0.3276383876800537,,,,,,,,
16,1.3358467817306519,0.33858633041381836,,,,,,,,
17,1.3386039733886719,0.34926819801330566,,,,,,,,
18,1.334180474281311,0.3619883060455322,,,,,,,,
19,1.3385549783706665,0.37360405921936035,,,,,,,,
20,1.3203378915786743,0.3865976333618164,,,,,,,,
21,1.3398981094360352,0.39807915687561035,,,,,,,,
22,1.322585940361023,0.4085354804992676,,,,,,,,
23,1.3308690786361694,0.4191930294036865,,,,,,,,
24,1.321151614189148,0.43052196502685547,,,,,,,,
25,1.3407981395721436,0.4414708614349365,0.396484375,0.044921875,0.4923291504383087,-0.0788353830575943,0.1328125,0.3177570104598999,-0.1393042504787445,0.11058516800403595
26,1.3340809345245361,0.6742503643035889,,,,,,,,
27,1.3535799980163574,0.6856193542480469,,,,,,,,
28,1.3327800035476685,0.6968257427215576,,,,,,,,
29,1.316348671913147,0.7076971530914307,,,,,,,,
30,1.3350305557250977,0.7180972099304199,,,,,,,,
31,1.342733383178711,0.7288923263549805,,,,,,,,
32,1.3062821626663208,0.7397935390472412,,,,,,,,
33,1.3234964609146118,0.750845193862915,,,,,,,,
34,1.3386030197143555,0.762131929397583,,,,,,,,
35,1.309737205505371,0.7733492851257324,,,,,,,,
36,1.3108851909637451,0.7848241329193115,,,,,,,,
37,1.326546549797058,0.7964835166931152,,,,,,,,
38,1.3184674978256226,0.8080489635467529,,,,,,,,
39,1.3103243112564087,0.8206305503845215,,,,,,,,
40,1.328583002090454,0.8320884704589844,,,,,,,,
41,1.3383244276046753,0.8452250957489014,,,,,,,,
42,1.3242040872573853,0.8566522598266602,,,,,,,,
43,1.2859371900558472,0.8676588535308838,,,,,,,,
44,1.3293297290802002,0.878903865814209,,,,,,,,
45,1.3450771570205688,0.8913092613220215,,,,,,,,
46,1.3298754692077637,0.9027817249298096,,,,,,,,
47,1.3223850727081299,0.9142687320709229,,,,,,,,
48,1.300140142440796,0.926023006439209,,,,,,,,
49,1.3369890451431274,0.9367072582244873,,,,,,,,
50,1.31392502784729,0.9474241733551025,0.419921875,0.0390625,0.5011794567108154,-0.051919903606176376,0.1328125,0.3177570104598999,-0.1393042504787445,0.13213664293289185
51,1.325810432434082,1.0547070503234863,,,,,,,,
52,1.3338615894317627,1.0656495094299316,,,,,,,,
53,1.3272961378097534,1.0774366855621338,,,,,,,,
54,1.3262680768966675,1.0892572402954102,,,,,,,,
55,1.33339262008667,1.1008777618408203,,,,,,,,
56,1.2969110012054443,1.1127066612243652,,,,,,,,
57,1.3072360754013062,1.1243772506713867,,,,,,,,
58,1.3185827732086182,1.1360507011413574,,,,,,,,
59,1.3125427961349487,1.148073434829712,,,,,,,,
60,1.3132984638214111,1.1594200134277344,,,,,,,,
61,1.3125028610229492,1.1704165935516357,,,,,,,,
62,1.321570634841919,1.1828863620758057,,,,,,,,
63,1.3162819147109985,1.195016622543335,,,,,,,,
64,1.3214335441589355,1.2067811489105225,,,,,,,,
65,1.3238033056259155,1.218658685684204,,,,,,,,
66,1.315379023551941,1.2298145294189453,,,,,,,,
67,1.3316195011138916,1.2406189441680908,,,,,,,,
68,1.3055639266967773,1.252591848373413,,,,,,,,
69,1.310515284538269,1.2643404006958008,,,,,,,,
70,1.302722454071045,1.2760915756225586,,,,,,,,
71,1.314050316810608,1.2882120609283447,,,,,,,,
72,1.3081743717193604,1.2997760772705078,,,,,,,,
73,1.3017399311065674,1.3111283779144287,,,,,,,,
74,1.3121200799942017,1.3225278854370117,,,,,,,,
75,1.3085463047027588,1.3341426849365234,0.4375,0.037109375,0.5186252593994141,-0.02825840190052986,0.12890625,0.30841121077537537,-0.1393042504787445,0.14767570793628693
76,1.3254987001419067,1.4637835025787354,,,,,,,,
77,1.3366191387176514,1.4751825332641602,,,,,,,,
78,1.3071341514587402,1.48811936378479,,,,,,,,
79,1.2786552906036377,1.500342607498169,,,,,,,,
80,1.293717622756958,1.512458324432373,,,,,,,,
81,1.3102749586105347,1.5258023738861084,,,,,,,,
82,1.2991377115249634,1.5373101234436035,,,,,,,,
83,1.2950941324234009,1.5486154556274414,,,,,,,,
84,1.2980705499649048,1.5608258247375488,,,,,,,,
85,1.2974227666854858,1.5743210315704346,,,,,,,,
86,1.2972767353057861,1.5867187976837158,,,,,,,,
