step,next_token_loss,train_loss,token_accuracy,char_accuracy,perplexity,bits_per_char,learning_rate,grad_norm,step_time_sec,wall_clock_time_sec,tokens_per_sec,peak_memory_mb,corruption_resistance_corr
1,4.431547164916992,4.431547164916992,0.01304347813129425,0.01304347813129425,84.0613731598977,6.39337111829129,0.001,2.2277331352233887,0.03682303428649902,0.04267597198486328,12492.180748088342,0.0,0.0392976850271225
2,4.40762186050415,4.40762186050415,0.03981264680624008,0.03981264680624008,82.07404769886098,6.358854200263124,0.001,0.9787474870681763,0.03104686737060547,0.07845091819763184,13753.400460758716,0.0,0.09497141093015671
3,4.395641326904297,4.395641326904297,0.04497354477643967,0.04497354477643967,81.09662353528431,6.341569943851412,0.001,0.5834019184112549,0.018040180206298828,0.10108804702758789,20953.22749980176,0.0,0.06395331770181656
4,4.384541988372803,4.384541988372803,0.054597701877355576,0.054597701877355576,80.2014815884118,6.325556983194878,0.001,0.7902300953865051,0.01931905746459961,0.12390708923339844,18013.301147723065,0.0,0.03562326729297638
5,4.377835750579834,4.377835750579834,0.062068965286016464,0.062068965286016464,79.66543083246141,6.31588192718794,0.001,0.7299419045448303,0.017113924026489258,0.1450188159942627,25417.8994441426,0.0,-0.06311120092868805
6,4.370960235595703,4.370960235595703,0.0875576063990593,0.0875576063990593,79.11956866118798,6.305962655816776,0.001,0.7023254036903381,0.01812887191772461,0.16905903816223145,23939.71351166522,0.0,0.01321783009916544
7,4.358753681182861,4.358753681182861,0.14364640414714813,0.14364640414714813,78.15966183745333,6.288352320299028,0.001,0.7627981901168823,0.017970800399780273,0.19084811210632324,20143.788364842454,0.0,-0.037367865443229675
8,4.349387168884277,4.349387168884277,0.15106382966041565,0.15106382966041565,77.43099625839267,6.274839299455436,0.001,0.7874933481216431,0.020708799362182617,0.21672797203063965,22695.666309766402,0.0,-0.05402851849794388
9,4.341841220855713,4.341841220855713,0.20224718749523163,0.20224718749523163,76.84890496224634,6.263952797655819,0.001,0.61287921667099,0.018450260162353516,0.2393789291381836,24118.901093220997,0.0,0.046151597052812576
10,4.340386867523193,4.340386867523193,0.19483567774295807,0.19483567774295807,76.7372207350637,6.261854609315294,0.001,0.7568145394325256,0.01897597312927246,0.2646021842956543,22449.44157002676,0.0,-0.054048310965299606
11,4.330320835113525,4.330320835113525,0.1829896867275238,0.1829896867275238,75.96865607207742,6.247332394276438,0.001,0.8518573641777039,0.01711297035217285,0.28557586669921875,22672.86111149811,0.0,-0.004298745188862085
12,4.322633266448975,4.322633266448975,0.18686868250370026,0.18686868250370026,75.38688089565521,6.236241577087597,0.001,0.7648266553878784,0.015201807022094727,0.30494213104248047,26049.534731262058,0.0,0.0042289611883461475
13,4.310888290405273,4.310888290405273,0.23302751779556274,0.23302751779556274,74.50664309013332,6.2192971583939896,0.001,0.5449962615966797,0.015917062759399414,0.32503700256347656,34239.98562034721,0.0,-0.015726469457149506
14,4.2804365158081055,4.2804365158081055,0.3342541456222534,0.3342541456222534,72.27198098493989,6.175364534196387,0.001,0.8076337575912476,0.016165971755981445,0.34485602378845215,22392.7151095052,0.0,-0.04207117483019829
15,4.289166450500488,4.289166450500488,0.28761905431747437,0.28761905431747437,72.90567267801724,6.187959167684372,0.001,0.6387776732444763,0.014079809188842773,0.3635551929473877,37287.43713487427,0.0,0.0011372264707461
16,4.291319370269775,4.291319370269775,0.26730310916900635,0.26730310916900635,73.06280182454991,6.191065174358955,0.001,0.5944603681564331,0.015814781188964844,0.38338398933410645,26494.20153168908,0.0,-0.061278246343135834
17,4.284844398498535,4.284844398498535,0.24064171314239502,0.24064171314239502,72.5912505333492,6.1817237646946905,0.001,0.5302132368087769,0.014930963516235352,0.4021749496459961,25048.617900199602,0.0,-0.006569668650627136
18,4.2665205001831055,4.2665205001831055,0.2710997462272644,0.2710997462272644,71.27320855278472,6.1552879674652665,0.001,0.6146917939186096,0.014445066452026367,0.42058897018432617,27068.065162493604,0.0,-0.07171705365180969
19,4.262925148010254,4.262925148010254,0.2610722482204437,0.2610722482204437,71.01741637457286,6.150100970715243,0.001,0.635378897190094,0.014703035354614258,0.43975186347961426,29177.648672752923,0.0,-0.006838195491582155
20,4.234980583190918,4.234980583190918,0.31809523701667786,0.31809523701667786,69.06033778910579,6.109785485630588,0.001,0.5202434659004211,0.014863729476928711,0.4588940143585205,35320.87964968,0.0,-0.032990243285894394
21,4.2448320388793945,4.2448320388793945,0.2841225564479828,0.2841225564479828,69.74404487214333,6.12399813189789,0.001,0.6067542433738708,0.015236854553222656,0.47806596755981445,23561.293359203857,0.0,-0.10197331011295319
22,4.224971771240234,4.224971771240234,0.3162393271923065,0.3162393271923065,68.37257344836566,6.095345822264147,0.001,0.5115951895713806,0.01597905158996582,0.4984159469604492,21966.259888691606,0.0,-0.051643285900354385
23,4.195400714874268,4.195400714874268,0.35459184646606445,0.35459184646606445,66.380325832502,6.052683805891118,0.001,0.6111206412315369,0.01602482795715332,0.5183959007263184,24462.041093240892,0.0,-0.04743809625506401
24,4.1855010986328125,4.1855010986328125,0.3478260934352875,0.3478260934352875,65.72642808942334,6.038401678632867,0.001,0.6059812307357788,0.014254093170166016,0.5369279384613037,32271.432107851335,0.0,-0.09177441149950027
25,4.191943168640137,4.191943168640137,0.30237582325935364,0.30237582325935364,66.15120910598726,6.047695621085493,0.001,0.6422721743583679,0.014533042907714844,0.5562710762023926,31858.434805433426,0.0,-0.09295302629470825
26,4.17507266998291,4.17507266998291,0.35696202516555786,0.35696202516555786,65.04456627679308,6.0233566363353885,0.001,0.5638545751571655,0.015311002731323242,0.5758259296417236,25798.440959840547,0.0,-0.07493411749601364
27,4.157502174377441,4.157502174377441,0.30392158031463623,0.30392158031463623,63.9116828181665,5.998007769459417,0.001,0.6770888566970825,0.014895915985107422,0.5951569080352783,27390.057812349947,0.0,-0.1141192764043808
28,4.135468482971191,4.135468482971191,0.36094674468040466,0.36094674468040466,62.51887323832169,5.9662198721351425,0.001,0.8222441077232361,0.016217947006225586,0.6158568859100342,20841.10891904209,0.0,-0.06126270815730095
29,4.12444543838501,4.12444543838501,0.3341902196407318,0.3341902196407318,61.83350924976501,5.9503169803751605,0.001,0.6539015173912048,0.016458988189697266,0.6365828514099121,23634.50265086769,0.0,-0.031019074842333794
30,4.1556854248046875,4.1556854248046875,0.30140843987464905,0.30140843987464905,63.79567670464847,5.995386753860268,0.001,0.6568348407745361,0.016706228256225586,0.6578559875488281,21249.560017696338,0.0,-0.01493294257670641
31,4.089919090270996,4.089919090270996,0.3679458200931549,0.3679458200931549,59.735058361231566,5.900505989171067,0.001,0.7319674491882324,0.016434192657470703,0.6787168979644775,26955.99408095169,0.0,-0.06178676337003708
32,4.090593338012695,4.090593338012695,0.36285096406936646,0.36285096406936646,59.77534817056203,5.901478723044347,0.001,0.8207919001579285,0.017432212829589844,0.7011508941650391,26560.0245089994,0.0,-0.11301223188638687
33,4.098701000213623,4.098701000213623,0.3112582862377167,0.3112582862377167,60.26195646374066,5.9131756070948285,0.001,0.6020909547805786,0.017076969146728516,0.723405122756958,26526.955463099992,0.0,0.006176089867949486
34,4.059403419494629,4.059403419494629,0.3668341636657715,0.3668341636657715,57.93973504987521,5.856481182272602,0.001,0.7518124580383301,0.01658010482788086,0.7450089454650879,24004.673319720456,0.0,-0.014150051400065422
35,4.044538497924805,4.044538497924805,0.37447699904441833,0.37447699904441833,57.08483518422694,5.835035633640613,0.001,0.6823707818984985,0.015182018280029297,0.7656610012054443,31484.6149690631,0.0,-0.06882448494434357
36,4.058846950531006,4.058846950531006,0.2969187796115875,0.2969187796115875,57.907502354638424,5.855678367258374,0.001,0.7892666459083557,0.016806840896606445,0.7871601581573486,21241.350602187453,0.0,0.021887769922614098
37,4.028090953826904,4.028090953826904,0.32279908657073975,0.32279908657073975,56.153609024853225,5.811306843335769,0.001,0.6357579231262207,0.01707291603088379,0.8095171451568604,25947.529947352985,0.0,-0.09908688068389893
38,3.965480089187622,3.965480089187622,0.3789730966091156,0.3789730966091156,52.7455858975544,5.720978459414907,0.001,0.8137367367744446,0.016197919845581055,0.8304250240325928,25250.155816246926,0.0,-0.07413694262504578
39,4.00924015045166,4.00924015045166,0.3469879627227783,0.3469879627227783,55.10498315485345,5.784110882789532,0.001,0.8139406442642212,0.016851186752319336,0.8524529933929443,24627.345604776525,0.0,-0.05039804428815842
40,3.9936063289642334,3.9936063289642334,0.3186180293560028,0.3186180293560028,54.25018100779577,5.761556046059478,0.001,0.7898931503295898,0.015226125717163086,0.8733310699462891,34217.502842021204,0.0,-0.049315229058265686
41,3.9184789657592773,3.9184789657592773,0.38596490025520325,0.38596490025520325,50.32384224811451,5.653170171728624,0.001,0.7417061924934387,0.017126083374023438,0.8955378532409668,23297.796191112597,0.0,-0.032306306064128876
42,3.905334949493408,3.905334949493408,0.3852631449699402,0.3852631449699402,49.6667129667525,5.634207364644491,0.001,0.7964171171188354,0.015959978103637695,0.9171020984649658,29761.94559388118,0.0,-0.05920110642910004
43,3.8958489894866943,3.8958489894866943,0.3343283534049988,0.3343283534049988,49.197804055638116,5.620522017184734,0.001,0.9255775809288025,0.016513824462890625,0.9384989738464355,20286.033726033726,0.0,-0.07795179635286331
44,3.9025707244873047,3.9025707244873047,0.3446808457374573,0.3446808457374573,49.52961257226621,5.630219430936283,0.001,0.8007060885429382,0.016632080078125,0.9607110023498535,28258.642201834864,0.0,-0.05019335076212883
45,3.8458025455474854,3.8458025455474854,0.3946785032749176,0.3946785032749176,46.79622538702502,5.5483202606995095,0.001,0.8138502240180969,0.014897823333740234,0.9815051555633545,30272.878788848702,0.0,-0.08100050687789917
46,3.8694682121276855,3.8694682121276855,0.32822084426879883,0.32822084426879883,47.91689767914377,5.582462600514096,0.001,0.9113208651542664,0.016104936599731445,1.0026581287384033,20242.240506891292,0.0,-0.029371079057455063
47,3.896233558654785,3.896233558654785,0.32307693362236023,0.32307693362236023,49.21672765269845,5.621076833216417,0.001,1.009287714958191,0.016054868698120117,1.0243949890136719,28340.312745957024,0.0,-0.08537238091230392
