step,train_loss,wall_clock_time_sec,eval_accuracy,eval_selective_aurc,eval_null_weight_mean,eval_null_severity_corr,eval_update_strength_mean,eval_update_strength_severity_corr
1,0.7247937321662903,0.07513999938964844,,,,,,
2,0.8044503927230835,0.08534383773803711,,,,,,
3,0.8073630332946777,0.09318089485168457,,,,,,
4,0.7913545370101929,0.10057926177978516,,,,,,
5,0.7189454436302185,0.10774016380310059,,,,,,
6,0.7964338064193726,0.11586737632751465,,,,,,
7,0.7133035063743591,0.12311553955078125,,,,,,
8,0.7756010890007019,0.12929224967956543,,,,,,
9,0.7680838108062744,0.13500094413757324,,,,,,
10,0.7554221749305725,0.14179396629333496,,,,,,
11,0.793673574924469,0.14907574653625488,,,,,,
12,0.7687313556671143,0.1587526798248291,,,,,,
13,0.729604184627533,0.1679832935333252,,,,,,
14,0.7214115262031555,0.17480063438415527,,,,,,
15,0.7532762289047241,0.18282270431518555,,,,,,
16,0.6960005760192871,0.1899399757385254,,,,,,
17,0.7105826139450073,0.19763922691345215,,,,,,
18,0.764201283454895,0.2062363624572754,,,,,,
19,0.7616722583770752,0.21519184112548828,,,,,,
20,0.7099144458770752,0.22618508338928223,,,,,,
21,0.7131806015968323,0.2324962615966797,,,,,,
22,0.69200199842453,0.24440670013427734,,,,,,
23,0.7844039797782898,0.2543916702270508,,,,,,
24,0.7725381851196289,0.26423215866088867,,,,,,
25,0.7234522104263306,0.2738687992095947,0.52734375,0.47508811950683594,0.3848360776901245,-0.07018502056598663,0.6151639223098755,0.07018501311540604
26,0.6422966122627258,0.3656282424926758,,,,,,
27,0.724395751953125,0.3707244396209717,,,,,,
28,0.6999002695083618,0.3770010471343994,,,,,,
29,0.7110191583633423,0.39532470703125,,,,,,
30,0.769336462020874,0.409710168838501,,,,,,
31,0.7711694836616516,0.42182183265686035,,,,,,
32,0.7472579479217529,0.4281744956970215,,,,,,
33,0.6880135536193848,0.4343841075897217,,,,,,
34,0.7507249712944031,0.4402308464050293,,,,,,
35,0.7393531203269958,0.44690370559692383,,,,,,
36,0.7490152716636658,0.4561169147491455,,,,,,
37,0.758637547492981,0.46480488777160645,,,,,,
38,0.6630210876464844,0.47037386894226074,,,,,,
39,0.6431024670600891,0.4766266345977783,,,,,,
40,0.6852705478668213,0.4851713180541992,,,,,,
41,0.6812899112701416,0.4939091205596924,,,,,,
42,0.7015476822853088,0.5015246868133545,,,,,,
43,0.6747421622276306,0.5112714767456055,,,,,,
