drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std,gate_mean,gate_std,ambiguity_mean,ambiguity_std,ambiguity_weight_mean,ambiguity_weight_std,sample_uncertainty_mean,sample_uncertainty_std,gate_activation_rate
-0.00041084535769186914,0.02781171351671219,0.0014161166036501527,0.03602101281285286,-0.9984570741653442,0.03839839622378349,0.26894083619117737,5.656233770423569e-05,-0.06955506652593613,0.21205033361911774,0.019999999552965164,0.0,0.6930907964706421,0.00010105656838277355,0.26894083619117737
0.0009008240886032581,0.06845368444919586,0.001513271126896143,0.038150593638420105,-0.9983544945716858,0.0421210378408432,0.26893383264541626,8.935361984185874e-05,1.2941778898239136,0.19860689342021942,0.03999999910593033,0.0,0.6930302381515503,4.899342457065359e-05,0.26893383264541626
0.0006837634136900306,0.06365585327148438,0.0015882108127698302,0.03918270766735077,-0.9983609318733215,0.04157676175236702,0.26893696188926697,0.00012957322178408504,1.2807579040527344,0.33994197845458984,0.059999994933605194,3.725290298461914e-09,0.693375825881958,8.977904508356005e-05,0.26893696188926697
0.0003764938155654818,0.06486203521490097,0.0016602958785369992,0.04076701030135155,-0.998295783996582,0.04072068631649017,0.2689571678638458,0.00017403755919076502,1.4376332759857178,0.7348607778549194,0.07999999821186066,0.0,0.6930530667304993,5.721646812162362e-05,0.2689571678638458
0.00026859549689106643,0.06787969917058945,0.0017176198307424784,0.04221682995557785,-0.9982832670211792,0.040629684925079346,0.2689610421657562,0.000204082767595537,1.4989280700683594,0.8049783706665039,0.10000000149011612,0.0,0.6928137540817261,7.154934428399429e-05,0.2689610421657562
0.00015285673725884408,0.06919913738965988,0.0017592189833521843,0.043598342686891556,-0.9982428550720215,0.04043261706829071,0.26897120475769043,0.00023344166402239352,1.5143787860870361,0.8958583474159241,0.11999998986721039,7.450580596923828e-09,0.6930427551269531,9.73930218606256e-05,0.26897120475769043
6.41125297988765e-05,0.07113682478666306,0.0018331676255911589,0.04478755220770836,-0.9982802271842957,0.04054604470729828,0.268963485956192,0.00025422777980566025,1.5023565292358398,0.8181541562080383,0.14000000059604645,0.0,0.6934658288955688,7.048117549857125e-05,0.268963485956192
-5.3331252274801955e-05,0.07141207903623581,0.0019145687110722065,0.045653268694877625,-0.9984544515609741,0.04072728380560875,0.26892802119255066,0.0002592121600173414,1.4463233947753906,0.7233609557151794,0.1599999964237213,0.0,0.6939441561698914,4.495237226365134e-05,0.26892802119255066
-7.760767039144412e-05,0.07285173237323761,0.0019932580180466175,0.046675097197294235,-0.9985569715499878,0.041082363575696945,0.2689053416252136,0.0002822096284944564,1.4338289499282837,0.5791192054748535,0.18000000715255737,0.0,0.6939632892608643,5.6309097999474034e-05,0.2689053416252136
-6.680779188172892e-05,0.07381930947303772,0.0020628583151847124,0.04753180593252182,-0.9986134171485901,0.041477348655462265,0.26889127492904663,0.00031866948120296,1.4052088260650635,0.4185812771320343,0.20000000298023224,0.0,0.694069504737854,6.18623525951989e-05,0.26889127492904663
-5.895900812902255e-06,0.07413129508495331,0.002119369339197874,0.048250582069158554,-0.9985740184783936,0.04179909825325012,0.2688964903354645,0.00036505667958408594,1.3621892929077148,0.31491702795028687,0.2199999988079071,0.0,0.6943070888519287,7.422779890475795e-05,0.2688964903354645
-4.944667125528213e-06,0.07341247797012329,0.002122364239767194,0.048596881330013275,-0.9985305666923523,0.04191233590245247,0.2689040005207062,0.00041410428821109235,1.283529281616211,0.27454665303230286,0.23999997973442078,1.4901161193847656e-08,0.6947083473205566,5.4667565564159304e-05,0.2689040005207062
0.00010945796384476125,0.07238371670246124,0.002100445330142975,0.048848964273929596,-0.9983475804328918,0.04199521988630295,0.26893913745880127,0.0004615511279553175,1.2074356079101562,0.24079667031764984,0.25999999046325684,0.0,0.6952189803123474,6.744226266164333e-05,0.26893913745880127
0.00025334529345855117,0.07131826132535934,0.002036166610196233,0.04920635372400284,-0.9980669617652893,0.0420108437538147,0.26899412274360657,0.0005113098304718733,1.1502903699874878,0.22937612235546112,0.2800000011920929,0.0,0.6957595944404602,5.1007042202400044e-05,0.26899412274360657
0.0003184112720191479,0.07007918506860733,0.002030859934166074,0.049647387117147446,-0.9979323744773865,0.042016685009002686,0.26902052760124207,0.0005471592885442078,1.1083424091339111,0.20979765057563782,0.30000001192092896,0.0,0.6963406801223755,8.21801513666287e-05,0.26902052760124207
0.0005029652384109795,0.06939917057752609,0.001972043886780739,0.05060930922627449,-0.9976620674133301,0.04208303987979889,0.2690734565258026,0.000592523836530745,1.110748529434204,0.21959075331687927,0.3199999928474426,0.0,0.6968167424201965,7.053512672428042e-05,0.2690734565258026
0.0007761192391626537,0.06956897675991058,0.0019150215666741133,0.05250765010714531,-0.997285783290863,0.042291514575481415,0.26914653182029724,0.0006432468653656542,1.178828477859497,0.28311797976493835,0.3400000035762787,0.0,0.6968274116516113,0.00011627746425801888,0.26914653182029724
