drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std,null_weight_mean,null_weight_std,update_strength_mean,update_strength_std,update_gate_mean,update_gate_std,ambiguity_mean,ambiguity_std,sample_uncertainty_mean,sample_uncertainty_std,prototype_diversity_penalty_mean,prototype_diversity_penalty_std,attractor_activation_mean,attractor_activation_std,attractor_diversity
-0.0024601316545158625,0.019888559356331825,1.3685311079025269,0.12910714745521545,-0.23913417756557465,0.025015128776431084,0.16018196940422058,0.045630741864442825,0.8542816638946533,0.03838863968849182,0.3955572843551636,0.019126303493976593,1.5361131429672241,0.10175323486328125,0.6930721402168274,4.98390954817296e-06,0.012775793671607971,0.0,0.9340807795524597,1.153639368567383e-05,0.6339933276176453
-0.013593684881925583,0.05181010812520981,1.3729267120361328,0.14331796765327454,-0.24128390848636627,0.028463279828429222,0.16008828580379486,0.045172568410634995,0.8539983630180359,0.038456566631793976,0.39375123381614685,0.019253697246313095,2.0897042751312256,0.5896977186203003,0.6926108002662659,1.4900509768267511e-06,0.012713352218270302,0.0,0.9339982271194458,5.865417551831342e-05,0.7332481145858765
-0.008313149213790894,0.03198717534542084,1.3677812814712524,0.12281414866447449,-0.24073895812034607,0.02491215243935585,0.1598946452140808,0.045042362064123154,0.8540987372398376,0.038446951657533646,0.39439913630485535,0.01927274651825428,1.0105955600738525,0.15192577242851257,0.6932799816131592,5.356910719456209e-07,0.013269242830574512,0.0,0.9341267347335815,9.76529554463923e-05,0.7432743906974792
0.0033420943655073643,0.046224046498537064,1.362489938735962,0.12097687274217606,-0.23893117904663086,0.02481582947075367,0.15959860384464264,0.044935066252946854,0.8543363213539124,0.03840310871601105,0.3958062529563904,0.019217532128095627,0.7482823729515076,0.13516639173030853,0.6937775611877441,1.5633353314115084e-06,0.013634848408401012,0.0,0.934286892414093,0.000128219006001018,0.7876355051994324
0.00671245064586401,0.05791127681732178,1.3609548807144165,0.12144221365451813,-0.2383332997560501,0.02498578652739525,0.1594737321138382,0.04486430063843727,0.8544115424156189,0.03839549794793129,0.3963032364845276,0.01924542523920536,0.7760152220726013,0.18320079147815704,0.694237232208252,1.8133019921151572e-06,0.01429964043200016,0.0,0.9343858957290649,0.00017100560944527388,0.8295444846153259
0.0063287303782999516,0.06501097977161407,1.3611170053482056,0.12250882387161255,-0.23833279311656952,0.025258027017116547,0.15942975878715515,0.044809289276599884,0.8544087409973145,0.038404736667871475,0.39631062746047974,0.019310230389237404,0.8473356366157532,0.2810715138912201,0.6946556568145752,2.0091717942705145e-06,0.014864258468151093,0.0,0.9344469308853149,0.0002124345046468079,0.854242742061615
0.005868359003216028,0.06626761704683304,1.3602652549743652,0.12100572139024734,-0.2382805198431015,0.0251341313123703,0.15941713750362396,0.04480480030179024,0.8544164896011353,0.03840727359056473,0.39633795619010925,0.019337942823767662,0.5456210374832153,0.18119782209396362,0.6953980922698975,1.5755731510580517e-06,0.015163513831794262,0.0,0.9344816207885742,0.0002753134467639029,0.8768808245658875
0.0068854778073728085,0.06804391741752625,1.3592371940612793,0.12062659859657288,-0.23798751831054688,0.025052035227417946,0.1593848615884781,0.04480390623211861,0.854453980922699,0.038396205753088,0.3965142071247101,0.01931544579565525,0.3915594518184662,0.13694891333580017,0.6961074471473694,1.1139676416860311e-06,0.015328163281083107,0.0,0.9344798922538757,0.00033799343509599566,0.8924807906150818
0.009193852543830872,0.06950920820236206,1.358128547668457,0.12012667208909988,-0.23748798668384552,0.024889543652534485,0.15933789312839508,0.04480789974331856,0.8545175194740295,0.03837067261338234,0.3968281149864197,0.019225995987653732,0.3948749899864197,0.19196094572544098,0.6966164112091064,1.0518652970858966e-06,0.0153622105717659,0.0,0.9344261884689331,0.00039486552122980356,0.9046544432640076
0.011863797903060913,0.07168110460042953,1.3571959733963013,0.11972608417272568,-0.2369392365217209,0.024729600176215172,0.15928810834884644,0.04481206461787224,0.8545868992805481,0.03833942115306854,0.39716383814811707,0.01911003515124321,0.5105206370353699,0.29782137274742126,0.6970342397689819,1.0202943485637661e-06,0.015481406822800636,0.0,0.9343453645706177,0.0004449640982784331,0.913777232170105
0.014033589512109756,0.07345429807901382,1.3562343120574951,0.11950050294399261,-0.2364799976348877,0.02464870549738407,0.15924808382987976,0.04482325166463852,0.8546456694602966,0.03831993788480759,0.39743781089782715,0.019063064828515053,0.5151477456092834,0.32465434074401855,0.6976603865623474,1.0697486914068577e-06,0.01562599651515484,0.0,0.9343265891075134,0.0004962680395692587,0.9216128587722778
0.015608349815011024,0.07502579689025879,1.3555008172988892,0.11931590735912323,-0.23612850904464722,0.024591844528913498,0.15921849012374878,0.04483354091644287,0.8546905517578125,0.03830556571483612,0.3976401090621948,0.019035974517464638,0.5090880393981934,0.33948707580566406,0.6982808113098145,1.1063798410759773e-06,0.015778278931975365,0.0,0.9343165159225464,0.0005440966924652457,0.9279724955558777
0.017159411683678627,0.0763806626200676,1.3547911643981934,0.11908785998821259,-0.23578989505767822,0.024531656876206398,0.15918990969657898,0.044843629002571106,0.8547340035438538,0.038292065262794495,0.3978307545185089,0.0190132949501276,0.49908876419067383,0.34305402636528015,0.6988730430603027,1.3272598380353884e-06,0.015969056636095047,0.0,0.9343090057373047,0.0005887232255190611,0.9328681826591492
0.018960146233439445,0.0774044618010521,1.3539811372756958,0.1187857985496521,-0.2354182004928589,0.02446826547384262,0.1591578722000122,0.04485565423965454,0.8547818660736084,0.038279078900814056,0.3980458378791809,0.019003352150321007,0.4664253294467926,0.32253021001815796,0.6995025873184204,1.1648071449599229e-06,0.01613238826394081,0.0,0.9343152046203613,0.0006329062744043767,0.9365752935409546
0.020431844517588615,0.0783495157957077,1.3532119989395142,0.11865163594484329,-0.23510095477104187,0.02444145269691944,0.15913404524326324,0.04487251117825508,0.8548229932785034,0.038270387798547745,0.3982265293598175,0.019014254212379456,0.3976815342903137,0.30016711354255676,0.7003428936004639,1.287399072680273e-06,0.01625220850110054,0.0,0.9343379735946655,0.0006796873640269041,0.9400362372398376
0.021830787882208824,0.07928649336099625,1.3526567220687866,0.11840958148241043,-0.2348109483718872,0.024389931932091713,0.15910674631595612,0.04487783461809158,0.8548601865768433,0.038259267807006836,0.3983871042728424,0.01900213584303856,0.3981338143348694,0.28880560398101807,0.7006419897079468,1.529248720544274e-06,0.016466131433844566,0.0,0.934334397315979,0.0007131722522899508,0.9424067735671997
0.023018408566713333,0.08012345433235168,1.352226972579956,0.11818581819534302,-0.2345592975616455,0.02434513345360756,0.15908218920230865,0.04488132521510124,0.8548924326896667,0.038249436765909195,0.3985263705253601,0.018991241231560707,0.40462467074394226,0.2769981920719147,0.7008724212646484,1.3880493270335137e-06,0.0166728887706995,0.0,0.9343305826187134,0.0007431324920617044,0.9443469047546387
0.024531619623303413,0.08090072870254517,1.3516039848327637,0.11808346956968307,-0.2342602014541626,0.024346766993403435,0.15905530750751495,0.04489199444651604,0.8549309968948364,0.03824251517653465,0.39868322014808655,0.019017955288290977,0.371653288602829,0.24524667859077454,0.7013100385665894,1.6443010508737643e-06,0.016906244680285454,0.0,0.9343605041503906,0.0007821869221515954,0.9454910755157471
0.02580844610929489,0.08162334561347961,1.3511735200881958,0.11800482124090195,-0.2340049147605896,0.024356981739401817,0.1590299904346466,0.044897742569446564,0.8549637794494629,0.0382365882396698,0.39881452918052673,0.019045399501919746,0.3714325726032257,0.2283703088760376,0.7015314102172852,1.9995613911305554e-06,0.017140962183475494,0.0,0.934383749961853,0.0008149167988449335,0.9461879730224609
