mse,rmse,mae,group0_mse,group1_mse,worst_group_mse,group_mse_gap,resistance_high_error_auc,energy_high_error_auc,diag_edge_drive_mean,diag_edge_drive_std,diag_edge_resistance_mean,diag_edge_resistance_std,diag_edge_energy_mean,diag_edge_energy_std,diag_edge_output_mean,diag_edge_output_std
0.9485510587692261,0.9739358425140381,0.8262909650802612,0.9239494204521179,0.9726767539978027,0.9726767539978027,0.048727333545684814,0.4908308982849121,0.48299166560173035,-0.0013354771072044969,0.11891165375709534,0.24967283010482788,0.274419903755188,-0.007122749462723732,0.014383528381586075,0.0005848503205925226,0.060752589255571365
0.6518542766571045,0.8073749542236328,0.669556736946106,0.6282696723937988,0.6749827265739441,0.6749827265739441,0.046713054180145264,0.5034012794494629,0.4957118034362793,-0.010058937594294548,0.15416307747364044,0.2714143991470337,0.3272152245044708,-0.008712731301784515,0.020840181037783623,0.00016372627578675747,0.13521750271320343
0.4159145951271057,0.6449143886566162,0.5219321846961975,0.3924362361431122,0.43893882632255554,0.43893882632255554,0.04650259017944336,0.5751996636390686,0.5081429481506348,0.002444332931190729,0.20246198773384094,0.315457820892334,0.4613824784755707,-0.009071060456335545,0.03251618519425392,-0.0015044768806546926,0.19674605131149292
0.22760365903377533,0.47707825899124146,0.3650479316711426,0.20777064561843872,0.24705305695533752,0.24705305695533752,0.039282411336898804,0.5442786812782288,0.4949822425842285,0.020738789811730385,0.2741769850254059,0.3659173846244812,0.5602322816848755,-0.008155442774295807,0.0519266314804554,0.003470548428595066,0.2612321078777313
0.1692369282245636,0.4113841652870178,0.3042678236961365,0.15496855974197388,0.18322929739952087,0.18322929739952087,0.028260737657546997,0.5289883613586426,0.4822849929332733,0.029606034979224205,0.33254173398017883,0.39813220500946045,0.6128290295600891,-0.0069201914593577385,0.06800010800361633,0.00347147393040359,0.29653260111808777
0.15129834413528442,0.38897088170051575,0.28341642022132874,0.13814768195152283,0.16419467329978943,0.16419467329978943,0.0260469913482666,0.4989743232727051,0.47482725977897644,0.03789757937192917,0.36159640550613403,0.40938547253608704,0.6223839521408081,-0.0052322931587696075,0.07555176317691803,0.003161902306601405,0.30106353759765625
0.1333993524312973,0.365238755941391,0.2627641260623932,0.1212567389011383,0.14530709385871887,0.14530709385871887,0.024050354957580566,0.49828100204467773,0.49434518814086914,0.05595669150352478,0.39209216833114624,0.41865015029907227,0.6007462739944458,-0.0014101662673056126,0.08727068454027176,0.0028650935273617506,0.30892515182495117
0.11651196330785751,0.34133848547935486,0.24263644218444824,0.10366129130125046,0.1291140764951706,0.1291140764951706,0.025452785193920135,0.4612230956554413,0.49386167526245117,0.05871228501200676,0.40887588262557983,0.43257832527160645,0.6162639856338501,-0.0008464314742013812,0.09584048390388489,0.001963217742741108,0.31456103920936584
0.10328296571969986,0.3213766813278198,0.22699284553527832,0.09285066276788712,0.11351346969604492,0.11351346969604492,0.020662806928157806,0.4537605941295624,0.4967961311340332,0.06019558012485504,0.4333494007587433,0.448176771402359,0.6252815127372742,-0.00019974936731159687,0.10758312791585922,0.004542674403637648,0.3214993178844452
0.094093456864357,0.30674657225608826,0.2156720757484436,0.08410603553056717,0.10388768464326859,0.10388768464326859,0.019781649112701416,0.45912882685661316,0.4880671501159668,0.06648312509059906,0.4520125687122345,0.46178099513053894,0.6374108195304871,0.0010820385068655014,0.11895199120044708,0.006508798338472843,0.32922741770744324
0.08653677254915237,0.2941713333129883,0.20640245079994202,0.07623956352472305,0.09663481265306473,0.09663481265306473,0.020395249128341675,0.42369693517684937,0.48246142268180847,0.060424018651247025,0.47010889649391174,0.4824410676956177,0.6593735218048096,-0.00048668496310710907,0.13082660734653473,0.0019185957498848438,0.3393935561180115
0.07806898653507233,0.2794082760810852,0.19491934776306152,0.07143174111843109,0.08457785844802856,0.08457785844802856,0.013146117329597473,0.4299396872520447,0.4953007698059082,0.05838293209671974,0.49494993686676025,0.5047094821929932,0.6909287571907043,-0.0010429485701024532,0.14547890424728394,0.006243775133043528,0.352936327457428
0.07284582406282425,0.2698996663093567,0.19028179347515106,0.06675189733505249,0.07882189005613327,0.07882189005613327,0.01206999272108078,0.4250912070274353,0.5073885917663574,0.06440313905477524,0.5204912424087524,0.5172145366668701,0.702612042427063,0.0004983614198863506,0.15937501192092896,0.006739652715623379,0.35556894540786743
0.06828375160694122,0.2613115906715393,0.18199118971824646,0.0634874701499939,0.07298725843429565,0.07298725843429565,0.009499788284301758,0.42019787430763245,0.48473310470581055,0.060496579855680466,0.5372661352157593,0.5411494970321655,0.7468149065971375,-0.0012996650766581297,0.17438697814941406,0.006248163525015116,0.3725831210613251
0.06524848192930222,0.25543782114982605,0.18411685526371002,0.06133660674095154,0.06908469647169113,0.06908469647169113,0.0077480897307395935,0.42482990026474,0.49656152725219727,0.05797165259718895,0.5510196089744568,0.5633836984634399,0.7934855222702026,-0.003176147351041436,0.18589068949222565,0.011578558944165707,0.3786008059978485
0.05791660398244858,0.2406586855649948,0.1719626486301422,0.053155701607465744,0.06258541345596313,0.06258541345596313,0.00942971184849739,0.4281429648399353,0.47679659724235535,0.05054521933197975,0.5738635659217834,0.5888504981994629,0.8466614484786987,-0.006370702292770147,0.1976625621318817,0.006908255163580179,0.38401931524276733
0.05832158774137497,0.24149863421916962,0.17501336336135864,0.05127301067113876,0.06523383408784866,0.06523383408784866,0.0139608234167099,0.44351428747177124,0.48050543665885925,0.051598429679870605,0.5899425745010376,0.6184524297714233,0.9364884495735168,-0.008441081270575523,0.21249482035636902,0.00015106052160263062,0.3920409679412842
0.051626671105623245,0.22721503674983978,0.16463056206703186,0.04740974307060242,0.05576204136013985,0.05576204136013985,0.00835229828953743,0.44417423009872437,0.47418829798698425,0.0532069131731987,0.6131893992424011,0.6422341465950012,1.003343105316162,-0.008651401847600937,0.23455122113227844,0.006250664591789246,0.4108816683292389
0.04684250056743622,0.21643128991127014,0.1567704826593399,0.043285541236400604,0.05033066123723984,0.05033066123723984,0.007045120000839233,0.45877978205680847,0.49012136459350586,0.05021917074918747,0.6265760660171509,0.6758607625961304,1.114965558052063,-0.012448039837181568,0.24721480906009674,0.006690407171845436,0.41812363266944885
0.042850226163864136,0.20700296759605408,0.15120795369148254,0.03974434733390808,0.04589604213833809,0.04589604213833809,0.006151694804430008,0.4676317870616913,0.49582815170288086,0.043520137667655945,0.6514496207237244,0.7083643674850464,1.233568549156189,-0.01652628928422928,0.26167574524879456,0.00586328748613596,0.42453616857528687
0.039618901908397675,0.19904497265815735,0.1490604281425476,0.037179820239543915,0.04201080650091171,0.04201080650091171,0.004830986261367798,0.45470091700553894,0.47477003931999207,0.042422834783792496,0.6813585162162781,0.7371605038642883,1.3779025077819824,-0.017809506505727768,0.28288534283638,0.008187219500541687,0.4379674196243286
0.041876018047332764,0.20463630557060242,0.15305815637111664,0.03798428177833557,0.04569247364997864,0.04569247364997864,0.007708191871643066,0.4704146087169647,0.48375841975212097,0.03529348596930504,0.6921343207359314,0.7664893865585327,1.4844578504562378,-0.02351159229874611,0.29036271572113037,0.0010576937347650528,0.4407191574573517
