mse,rmse,mae,group0_mse,group1_mse,worst_group_mse,group_mse_gap,resistance_high_error_auc,energy_high_error_auc,diag_edge_drive_mean,diag_edge_drive_std,diag_edge_resistance_mean,diag_edge_resistance_std,diag_edge_energy_mean,diag_edge_energy_std,diag_edge_output_mean,diag_edge_output_std
0.9671608805656433,0.9834433794021606,0.8305211663246155,0.9650521278381348,0.969302773475647,0.969302773475647,0.004250645637512207,0.525047779083252,0.4920535087585449,0.00582199078053236,0.12365924566984177,0.2495659738779068,0.28218919038772583,-0.006142143160104752,0.0139997573569417,-0.007036207243800163,0.07933402061462402
0.6823678612709045,0.8260555863380432,0.6855624914169312,0.6869778633117676,0.6776852607727051,0.6869778633117676,0.0092926025390625,0.49663209915161133,0.5006651878356934,0.011497197672724724,0.1531149446964264,0.26731443405151367,0.33433082699775696,-0.0034224214032292366,0.021899500861763954,-0.005503860302269459,0.1414952278137207
0.451273113489151,0.6717686653137207,0.5475958585739136,0.45253482460975647,0.4499915540218353,0.45253482460975647,0.0025432705879211426,0.488004207611084,0.5188040733337402,0.02095305547118187,0.21676260232925415,0.30689531564712524,0.43245619535446167,-0.0020196298137307167,0.03617767244577408,-0.000575843034312129,0.1937117874622345
0.23437893390655518,0.4841269850730896,0.37850645184516907,0.23286472260951996,0.23591700196266174,0.23591700196266174,0.0030522793531417847,0.5005173683166504,0.5162396430969238,0.05344828963279724,0.3079349398612976,0.35255658626556396,0.5250732898712158,0.005042577162384987,0.06195985898375511,-0.002752155065536499,0.26257139444351196
0.1718073934316635,0.4144965410232544,0.31172603368759155,0.169330894947052,0.17432288825511932,0.17432288825511932,0.004991993308067322,0.5271306037902832,0.4927401542663574,0.07581180334091187,0.3667076528072357,0.374883234500885,0.544509768486023,0.008600958622992039,0.07756682485342026,-0.005431552417576313,0.289706826210022
0.15311242640018463,0.39129582047462463,0.2920882999897003,0.14704421162605286,0.15927620232105255,0.15927620232105255,0.012231990694999695,0.5191445350646973,0.508420467376709,0.08245313912630081,0.39493095874786377,0.38583993911743164,0.5313915610313416,0.009414353407919407,0.08587801456451416,-0.005751466378569603,0.29099711775779724
0.13654068112373352,0.3695141077041626,0.27303963899612427,0.1315658986568451,0.1415938287973404,0.1415938287973404,0.0100279301404953,0.5062851905822754,0.5069355964660645,0.08704820275306702,0.40911242365837097,0.3945074677467346,0.540506899356842,0.01056302897632122,0.0923319011926651,-0.008538618683815002,0.29866501688957214
0.12355878949165344,0.35150930285453796,0.25682929158210754,0.11954805999994278,0.12763267755508423,0.12763267755508423,0.008084617555141449,0.5073952674865723,0.5059962272644043,0.09125354886054993,0.42168954014778137,0.4041098356246948,0.5342973470687866,0.010957303456962109,0.09896136820316315,-0.006688185501843691,0.2999019920825958
0.11471667140722275,0.33869850635528564,0.24822399020195007,0.11095795035362244,0.11853457987308502,0.11853457987308502,0.0075766295194625854,0.509711742401123,0.5068173408508301,0.10189305990934372,0.4311923384666443,0.4141013026237488,0.5419536828994751,0.012450030073523521,0.10517767816781998,-0.002188113983720541,0.3028389811515808
0.10371214151382446,0.32204368710517883,0.22932137548923492,0.10023903101682663,0.10723996162414551,0.10723996162414551,0.007000930607318878,0.5068621635437012,0.5078978538513184,0.11097103357315063,0.4463517963886261,0.42568135261535645,0.5552291870117188,0.01491030678153038,0.11656351387500763,-0.004339477047324181,0.31431716680526733
0.10134179890155792,0.31834226846694946,0.2347296178340912,0.09653672575950623,0.10622253268957138,0.10622253268957138,0.009685806930065155,0.5267395973205566,0.5051207542419434,0.10983407497406006,0.45691636204719543,0.4407433867454529,0.5802448987960815,0.014734923839569092,0.12441977858543396,-0.0011154795065522194,0.31985318660736084
0.0872763991355896,0.29542580246925354,0.21292126178741455,0.08533776551485062,0.08924555033445358,0.08924555033445358,0.003907784819602966,0.5135560035705566,0.4930272102355957,0.12609855830669403,0.4662719666957855,0.45414185523986816,0.6149447560310364,0.017811162397265434,0.1347966343164444,-0.0038746059872210026,0.32889941334724426
0.08109945058822632,0.2847796380519867,0.20347297191619873,0.07962135225534439,0.08260081708431244,0.08260081708431244,0.002979464828968048,0.5064902305603027,0.4855523109436035,0.1356325000524521,0.4765874743461609,0.4709833562374115,0.6488298177719116,0.01956963911652565,0.14567503333091736,-0.006304120644927025,0.3410549461841583
0.07613662630319595,0.27592867612838745,0.19924196600914001,0.07437989115715027,0.07792102545499802,0.07792102545499802,0.003541134297847748,0.5091156959533691,0.48346564173698425,0.1427403837442398,0.4817649722099304,0.4887760281562805,0.7087278366088867,0.02039436437189579,0.15404602885246277,-0.0040433150716125965,0.34795716404914856
0.07270421832799911,0.26963719725608826,0.19514209032058716,0.07291959226131439,0.07248543947935104,0.07291959226131439,0.0004341527819633484,0.5058379173278809,0.46872279047966003,0.15154960751533508,0.4882906675338745,0.5106399059295654,0.7702707052230835,0.021435964852571487,0.16612695157527924,-0.007715682964771986,0.35769587755203247
0.06906217336654663,0.2627968192100525,0.1896291971206665,0.06834031641483307,0.0697954073548317,0.0697954073548317,0.0014550909399986267,0.49260663986206055,0.4850945472717285,0.15875256061553955,0.49294254183769226,0.5334411859512329,0.8426031470298767,0.021908868104219437,0.17658957839012146,-0.008545595221221447,0.3686700761318207
0.06232842803001404,0.24965661764144897,0.1800861954689026,0.062469732016325,0.0621848963201046,0.062469732016325,0.00028483569622039795,0.48134276270866394,0.48279616236686707,0.1648845225572586,0.5000481605529785,0.5621569156646729,0.9416093826293945,0.021996358409523964,0.19044572114944458,-0.00794794037938118,0.38068413734436035
0.05723220482468605,0.23923254013061523,0.17505961656570435,0.05736639350652695,0.05709590017795563,0.05736639350652695,0.0002704933285713196,0.474729984998703,0.48599958419799805,0.16844689846038818,0.5014449954032898,0.5953453779220581,1.0711292028427124,0.02035124972462654,0.20133081078529358,-0.007627330720424652,0.38958272337913513
0.05300652235746384,0.23023144900798798,0.16839349269866943,0.05265814810991287,0.05336039140820503,0.05336039140820503,0.00070224329829216,0.4665541350841522,0.49178552627563477,0.17066918313503265,0.49972298741340637,0.6345459222793579,1.240652084350586,0.01763523742556572,0.21257556974887848,-0.005200209561735392,0.3977537453174591
0.050483353435993195,0.22468501329421997,0.1652601659297943,0.051298465579748154,0.049655403941869736,0.051298465579748154,0.001643061637878418,0.45926138758659363,0.4826492965221405,0.18110448122024536,0.5010688304901123,0.6875964999198914,1.5380116701126099,0.016904529184103012,0.22760862112045288,-0.005434869788587093,0.40580159425735474
0.04647491127252579,0.21558040380477905,0.16208156943321228,0.04820898920297623,0.04471352696418762,0.04820898920297623,0.0034954622387886047,0.4503111243247986,0.489041805267334,0.17787885665893555,0.5008502006530762,0.7297589778900146,1.76072359085083,0.01260475255548954,0.24027013778686523,-0.0049744704738259315,0.4141627252101898
0.04412322863936424,0.21005529165267944,0.1572900414466858,0.04548406973481178,0.04274095594882965,0.04548406973481178,0.002743113785982132,0.45431849360466003,0.5141139030456543,0.17877089977264404,0.4977395236492157,0.7747917175292969,1.9663585424423218,0.008289383724331856,0.2546960413455963,-0.00047915801405906677,0.4224852919578552
0.04105277359485626,0.20261484384536743,0.1525936722755432,0.04051325097680092,0.0416007898747921,0.0416007898747921,0.0010875388979911804,0.47469088435173035,0.511685848236084,0.1831972599029541,0.4990268647670746,0.8489925861358643,2.4460785388946533,0.005003821570426226,0.27461379766464233,-0.00015954021364450455,0.43469664454460144
0.036830782890319824,0.19191347062587738,0.14755383133888245,0.037988316267728806,0.03565502166748047,0.037988316267728806,0.002333294600248337,0.45811888575553894,0.5210461616516113,0.18569472432136536,0.4988350570201874,0.8789452314376831,2.636253833770752,0.002216918393969536,0.2882291078567505,-0.0037438953295350075,0.4437483251094818
0.03310734033584595,0.18195421993732452,0.14131176471710205,0.033339064568281174,0.032871972769498825,0.033339064568281174,0.00046709179878234863,0.4627966582775116,0.528831958770752,0.18267153203487396,0.49621421098709106,0.9308598041534424,2.9200236797332764,-0.0032840529456734657,0.305100679397583,-0.006215594708919525,0.4541039764881134
0.03173184394836426,0.17813433706760406,0.13891535997390747,0.032368049025535583,0.03108561970293522,0.032368049025535583,0.0012824293226003647,0.4798092544078827,0.5304503440856934,0.1852092295885086,0.4929395616054535,0.9745191335678101,3.1878528594970703,-0.007007224019616842,0.3180539309978485,-0.008187409490346909,0.46136415004730225
0.030858658254146576,0.17566633224487305,0.13769978284835815,0.03211791068315506,0.02957957424223423,0.03211791068315506,0.0025383364409208298,0.48250624537467957,0.5507226586341858,0.1835678517818451,0.487311452627182,1.0051462650299072,3.3721296787261963,-0.011882739141583443,0.3276083171367645,-0.006644559092819691,0.46647149324417114
0.029293429106473923,0.1711532324552536,0.13454246520996094,0.029924655333161354,0.028652263805270195,0.029924655333161354,0.001272391527891159,0.4901309013366699,0.5537362694740295,0.1859411895275116,0.49228808283805847,1.0407171249389648,3.540039300918579,-0.013987589627504349,0.34596171975135803,-0.002805410884320736,0.4801124036312103
0.026949260383844376,0.1641622930765152,0.12999624013900757,0.02784847654402256,0.026035882532596588,0.02784847654402256,0.001812594011425972,0.4834122359752655,0.5503526329994202,0.18865534663200378,0.48799407482147217,1.0758752822875977,3.709839105606079,-0.017623933032155037,0.35968178510665894,-0.005117554217576981,0.48709699511528015
0.028907420113682747,0.17002181708812714,0.1344711184501648,0.028883585706353188,0.0289316289126873,0.0289316289126873,4.8043206334114075e-05,0.47860953211784363,0.5383582711219788,0.18937811255455017,0.48419204354286194,1.1165084838867188,3.959007740020752,-0.021893389523029327,0.3722969889640808,-0.0011490597389638424,0.49593502283096313
0.0260461512953043,0.16138820350170135,0.12874825298786163,0.02629403956234455,0.025794360786676407,0.02629403956234455,0.0004996787756681442,0.4872555732727051,0.5676761269569397,0.18952849507331848,0.4836336374282837,1.1419620513916016,4.119369983673096,-0.024442967027425766,0.3827745318412781,-0.009662363678216934,0.5037428140640259
0.024655578657984734,0.1570209562778473,0.1265903115272522,0.024550752714276314,0.02476205676794052,0.02476205676794052,0.00021130405366420746,0.49009275436401367,0.5699830651283264,0.1892392933368683,0.48305320739746094,1.1762545108795166,4.3089776039123535,-0.028279611840844154,0.3954813778400421,-0.0036078644916415215,0.5124250054359436
0.024089854210615158,0.15520906448364258,0.12486504763364792,0.024371538311243057,0.02380373328924179,0.024371538311243057,0.0005678050220012665,0.48859739303588867,0.5527158379554749,0.19462589919567108,0.4812226891517639,1.1805860996246338,4.269085884094238,-0.02910613641142845,0.40331214666366577,-0.002231333404779434,0.5159083008766174
0.022895056754350662,0.15131112933158875,0.12210483849048615,0.02293657697737217,0.022852882742881775,0.02293657697737217,8.369423449039459e-05,0.49573755264282227,0.5683761239051819,0.1937856525182724,0.4773631989955902,1.2002689838409424,4.366092205047607,-0.032849349081516266,0.41003209352493286,-0.007399757392704487,0.5225667357444763
