step,train_loss,train_accuracy,top1_accuracy,top5_accuracy,learning_rate,grad_norm,step_time_sec,wall_clock_time_sec,examples_per_sec,peak_memory_mb
47,1.5903539657592773,0.28125,0.28125,1.0,0.001,2.373013496398926,0.014714479446411133,2.7098450660705566,4349.457297017029,96.1640625
48,1.5486862659454346,0.296875,0.296875,1.0,0.001,1.4883151054382324,0.014735937118530273,2.7617547512054443,4343.123853285227,96.1640625
49,1.568029761314392,0.28125,0.28125,1.0,0.001,1.5411181449890137,0.015935420989990234,2.812277317047119,4016.2101798378167,96.1640625
50,1.5547388792037964,0.296875,0.296875,1.0,0.001,2.54556941986084,0.01351475715637207,2.861161470413208,4735.5641880568055,96.1640625
51,1.592919111251831,0.234375,0.234375,1.0,0.001,2.6405467987060547,0.01328587532043457,2.909545660018921,4817.145912965455,96.1640625
52,1.5653327703475952,0.296875,0.296875,1.0,0.001,3.003561496734619,0.014483451843261719,2.959289312362671,4418.836109830776,96.1640625
53,1.5605037212371826,0.265625,0.265625,1.0,0.001,2.207977771759033,0.014606714248657227,3.009667158126831,4381.546657961316,96.1640625
54,1.5192975997924805,0.34375,0.34375,1.0,0.001,3.2028489112854004,0.01459813117980957,3.06152606010437,4384.122817619102,96.1640625
55,1.5835016965866089,0.1875,0.1875,1.0,0.001,1.546647071838379,0.01460123062133789,3.112011671066284,4383.19218836746,96.1640625
56,1.5106704235076904,0.328125,0.328125,1.0,0.001,3.5678181648254395,0.014570236206054688,3.1609697341918945,4392.516297944757,96.1640625
57,1.5447402000427246,0.25,0.25,1.0,0.001,3.9546115398406982,0.013786077499389648,3.2127771377563477,4642.3647337564635,96.1640625
58,1.5344698429107666,0.3125,0.3125,1.0,0.001,2.2851529121398926,0.010222434997558594,3.258193016052246,6260.739248064185,96.1640625
59,1.5211622714996338,0.34375,0.34375,1.0,0.001,1.8734663724899292,0.01615738868713379,3.309511184692383,3961.036107954965,96.1640625
60,1.5407532453536987,0.359375,0.359375,1.0,0.001,2.974491596221924,0.015987157821655273,3.360172748565674,4003.2131235552906,96.1640625
61,1.5598981380462646,0.25,0.25,1.0,0.001,3.3938541412353516,0.013717174530029297,3.409655809402466,4665.683873883269,96.1640625
62,1.5201328992843628,0.359375,0.359375,1.0,0.001,4.969541072845459,0.013391971588134766,3.4595751762390137,4778.982659782802,96.1640625
63,1.512569546699524,0.296875,0.296875,1.0,0.001,2.695624351501465,0.01258540153503418,3.51027774810791,5085.256900373198,96.1640625
64,1.5596072673797607,0.3125,0.3125,1.0,0.001,4.988588809967041,0.013744115829467773,3.56007981300354,4656.538171977727,96.1640625
65,1.5493665933609009,0.296875,0.296875,1.0,0.001,2.68412184715271,0.017045974731445312,3.61397123336792,3754.5520868300323,96.1640625
66,1.519749641418457,0.296875,0.296875,1.0,0.001,4.526198863983154,0.014097213745117188,3.6649203300476074,4539.904207820322,96.1640625
67,1.542930006980896,0.296875,0.296875,1.0,0.001,2.2124595642089844,0.01329350471496582,3.714247941970825,4814.381261545635,96.1640625
68,1.5164945125579834,0.34375,0.34375,1.0,0.001,2.2146663665771484,0.014751195907592773,3.7645411491394043,4338.631281214139,96.1640625
69,1.4979969263076782,0.296875,0.296875,1.0,0.001,4.750245094299316,0.014677286148071289,3.816267251968384,4360.479134516983,96.1640625
70,1.467420220375061,0.40625,0.40625,1.0,0.001,1.6374729871749878,0.0194704532623291,3.8751113414764404,3287.0318496295845,96.1640625
71,1.489762544631958,0.34375,0.34375,1.0,0.001,4.0741705894470215,0.015179157257080078,3.9255499839782715,4216.307856626771,96.1640625
72,1.5355380773544312,0.234375,0.234375,1.0,0.001,2.292454957962036,0.019580841064453125,3.983139753341675,3268.501071498149,96.1640625
73,1.514618992805481,0.28125,0.28125,1.0,0.001,2.4514970779418945,0.015654325485229492,4.03455662727356,4088.326901110282,96.1640625
74,1.5890263319015503,0.234375,0.234375,1.0,0.001,4.067565441131592,0.018249034881591797,4.09023642539978,3507.034778291657,96.1640625
75,1.5417202711105347,0.296875,0.296875,1.0,0.001,5.6893510818481445,0.017969608306884766,4.146109104156494,3561.569006235903,96.1640625
76,1.4896994829177856,0.296875,0.296875,1.0,0.001,6.871636867523193,0.017212629318237305,4.202823877334595,3718.2000969596234,96.1640625
77,1.4682812690734863,0.28125,0.28125,1.0,0.001,3.625396490097046,0.014676332473754883,4.254809617996216,4360.762480302808,96.1640625
78,1.5034137964248657,0.28125,0.28125,1.0,0.001,2.185737371444702,0.013691186904907227,4.308884859085083,4674.539939050936,96.1640625
79,1.4981975555419922,0.234375,0.234375,1.0,0.001,5.790326118469238,0.01330876350402832,4.358933448791504,4808.861467906344,96.1640625
80,1.4741361141204834,0.3125,0.3125,1.0,0.001,2.2135684490203857,0.011925697326660156,4.406193494796753,5366.562495001999,96.1640625
81,1.4158356189727783,0.5,0.5,1.0,0.001,3.5375614166259766,0.014047384262084961,4.458963632583618,4556.008350447224,96.1640625
82,1.518829584121704,0.328125,0.328125,1.0,0.001,3.3198697566986084,0.01896977424621582,4.514814853668213,3373.78817319173,96.1640625
83,1.5250054597854614,0.359375,0.359375,1.0,0.001,2.8747856616973877,0.009299516677856445,4.562139511108398,6882.078092552237,96.1640625
84,1.5107996463775635,0.34375,0.34375,1.0,0.001,3.9573419094085693,0.009971857070922852,4.607773065567017,6418.062307232516,96.1640625
85,1.5122625827789307,0.3125,0.3125,1.0,0.001,5.880795955657959,0.014826059341430664,4.6579296588897705,4316.723582857602,96.1640625
86,1.4862005710601807,0.296875,0.296875,1.0,0.001,5.627593517303467,0.01470327377319336,4.7110350131988525,4352.7721096156965,96.1640625
87,1.495937705039978,0.25,0.25,1.0,0.001,3.2983453273773193,0.014714717864990234,4.763046503067017,4349.386823941151,96.1640625
88,1.4814707040786743,0.359375,0.359375,1.0,0.001,5.682253837585449,0.014651060104370117,4.815128326416016,4368.284584465672,96.1640625
89,1.4515795707702637,0.4375,0.4375,1.0,0.001,6.202854633331299,0.014650821685791016,4.867997646331787,4368.355671277462,96.1640625
90,1.510412573814392,0.28125,0.28125,1.0,0.001,9.381593704223633,0.015342235565185547,4.922767400741577,4171.491157731158,96.1640625
91,1.437422513961792,0.359375,0.359375,1.0,0.001,2.867462635040283,0.011753320693969727,4.970617294311523,5445.269610726819,96.1640625
92,1.424237847328186,0.453125,0.453125,1.0,0.001,2.6055498123168945,0.015346288681030273,5.019704103469849,4170.389423151615,96.1640625
93,1.4767228364944458,0.34375,0.34375,1.0,0.001,5.712774753570557,0.01544499397277832,5.071851491928101,4143.737453883083,96.1640625
94,1.4601008892059326,0.375,0.375,1.0,0.001,3.697161912918091,0.014187812805175781,5.1233742237091064,4510.913759494521,96.1640625
95,1.451691746711731,0.375,0.375,1.0,0.001,6.561911106109619,0.013542652130126953,5.175719261169434,4725.8099362698495,96.1640625
96,1.4649295806884766,0.359375,0.359375,1.0,0.001,4.09853982925415,0.014438867568969727,5.226111173629761,4432.480573306253,96.1640625
97,1.5134891271591187,0.375,0.375,1.0,0.001,5.877476215362549,0.014635086059570312,5.279647588729858,4373.052521829793,96.1640625
98,1.5181177854537964,0.25,0.25,1.0,0.001,6.643301486968994,0.014738798141479492,5.33181095123291,4342.280787460166,96.1640625
99,1.6489856243133545,0.1875,0.1875,1.0,0.001,6.77938175201416,0.015346050262451172,5.387165546417236,4170.454214958208,96.1640625
100,1.4438698291778564,0.421875,0.421875,1.0,0.001,4.313979148864746,0.011168241500854492,5.435894727706909,5730.535106632795,96.1640625
101,1.4592427015304565,0.28125,0.28125,1.0,0.001,3.602590799331665,0.013022184371948242,5.483743906021118,4914.69005291199,96.1640625
102,1.497443675994873,0.34375,0.34375,1.0,0.001,9.269427299499512,0.014633417129516602,5.535935401916504,4373.5512651318895,96.1640625
103,1.4366295337677002,0.28125,0.28125,1.0,0.001,5.412526607513428,0.015462398529052734,5.59243106842041,4139.073241434607,96.1640625
104,1.5169588327407837,0.40625,0.40625,1.0,0.001,4.2685394287109375,0.013191699981689453,5.644259691238403,4851.53544189409,96.1640625
105,1.5075563192367554,0.328125,0.328125,1.0,0.001,4.8248796463012695,0.014227151870727539,5.7000648975372314,4498.440768856937,96.1640625
106,1.4464988708496094,0.328125,0.328125,1.0,0.001,5.664733409881592,0.016355514526367188,5.756926536560059,3913.0532944606416,96.1640625
