step,train_loss,val_score,best_val_score,warmup_eta
1,1.0746616125106812,-1.031395435333252,-1.031395435333252,0.01
50,0.8341058492660522,-0.8456308841705322,-0.8456308841705322,0.5
100,0.6930004358291626,-0.8083199262619019,-0.8083199262619019,1.0
150,0.7944337129592896,-0.7639190554618835,-0.7639190554618835,1.0
200,0.680579423904419,-0.7353021502494812,-0.7353021502494812,1.0
250,0.6107497215270996,-0.722667396068573,-0.722667396068573,1.0
300,0.6580731868743896,-0.7175745964050293,-0.7175745964050293,1.0
350,0.6096281409263611,-0.7149960994720459,-0.7149960994720459,1.0
400,0.6351206302642822,-0.7103177905082703,-0.7103177905082703,1.0
450,0.8379404544830322,-0.7070944309234619,-0.7070944309234619,1.0
500,0.7105034589767456,-0.7037356495857239,-0.7037356495857239,1.0
550,0.6908264756202698,-0.6991336345672607,-0.6991336345672607,1.0
600,0.5962549448013306,-0.6940367221832275,-0.6940367221832275,1.0
650,0.5548920631408691,-0.6820569038391113,-0.6820569038391113,1.0
700,0.643868088722229,-0.6698285341262817,-0.6698285341262817,1.0
750,0.5728325843811035,-0.6617017984390259,-0.6617017984390259,1.0
800,0.6685997843742371,-0.6393349170684814,-0.6393349170684814,1.0
850,0.554920494556427,-0.6147282123565674,-0.6147282123565674,1.0
900,0.5263652205467224,-0.581423282623291,-0.581423282623291,1.0
950,0.5668857097625732,-0.5423445701599121,-0.5423445701599121,1.0
1000,0.458232581615448,-0.5073118209838867,-0.5073118209838867,1.0
1050,0.4466065466403961,-0.4696846008300781,-0.4696846008300781,1.0
1100,0.3509843051433563,-0.4355730414390564,-0.4355730414390564,1.0
1150,0.4459965229034424,-0.40482398867607117,-0.40482398867607117,1.0
1200,0.30073755979537964,-0.37514516711235046,-0.37514516711235046,1.0
1250,0.2579025626182556,-0.3509896397590637,-0.3509896397590637,1.0
1300,0.31336838006973267,-0.33044588565826416,-0.33044588565826416,1.0
1350,0.25610268115997314,-0.3129686117172241,-0.3129686117172241,1.0
1400,0.30447128415107727,-0.29720503091812134,-0.29720503091812134,1.0
1450,0.25192683935165405,-0.28701478242874146,-0.28701478242874146,1.0
1500,0.21352596580982208,-0.2746441662311554,-0.2746441662311554,1.0
1550,0.2537125051021576,-0.26656925678253174,-0.26656925678253174,1.0
1600,0.15247443318367004,-0.25543463230133057,-0.25543463230133057,1.0
1650,0.21417291462421417,-0.24910122156143188,-0.24910122156143188,1.0
1700,0.19997578859329224,-0.23677825927734375,-0.23677825927734375,1.0
1750,0.16997268795967102,-0.2332955002784729,-0.2332955002784729,1.0
1800,0.18678686022758484,-0.22521843016147614,-0.22521843016147614,1.0
1850,0.18484273552894592,-0.21649673581123352,-0.21649673581123352,1.0
1900,0.15273821353912354,-0.21005533635616302,-0.21005533635616302,1.0
1950,0.18203604221343994,-0.20190362632274628,-0.20190362632274628,1.0
2000,0.19931307435035706,-0.19887234270572662,-0.19887234270572662,1.0
2050,0.09142081439495087,-0.19023054838180542,-0.19023054838180542,1.0
2100,0.14180119335651398,-0.1858820617198944,-0.1858820617198944,1.0
2150,0.18812137842178345,-0.176120787858963,-0.176120787858963,1.0
2200,0.12404534220695496,-0.16699475049972534,-0.16699475049972534,1.0
2250,0.1524999439716339,-0.16080906987190247,-0.16080906987190247,1.0
2300,0.12312346696853638,-0.15249687433242798,-0.15249687433242798,1.0
2350,0.12046009302139282,-0.1484449803829193,-0.1484449803829193,1.0
2400,0.12658828496932983,-0.1456364393234253,-0.1456364393234253,1.0
2450,0.07788927853107452,-0.1347443163394928,-0.1347443163394928,1.0
2500,0.08143757283687592,-0.132362499833107,-0.132362499833107,1.0
2550,0.05637184530496597,-0.12873804569244385,-0.12873804569244385,1.0
2600,0.16150769591331482,-0.1258130520582199,-0.1258130520582199,1.0
2650,0.10583848506212234,-0.12487638741731644,-0.1258130520582199,1.0
2700,0.06338458508253098,-0.11653071641921997,-0.11653071641921997,1.0
2750,0.0965421050786972,-0.11676768958568573,-0.11653071641921997,1.0
2800,0.06952743232250214,-0.11174722760915756,-0.11174722760915756,1.0
2850,0.06972348690032959,-0.11059848964214325,-0.11059848964214325,1.0
2900,0.08562864363193512,-0.10968285799026489,-0.11059848964214325,1.0
2950,0.08074179291725159,-0.10641361027956009,-0.10641361027956009,1.0
3000,0.09264791011810303,-0.10766905546188354,-0.10641361027956009,1.0
3050,0.07754305750131607,-0.10549717396497726,-0.10641361027956009,1.0
3100,0.11498761177062988,-0.10455597937107086,-0.10455597937107086,1.0
3150,0.0618012472987175,-0.10071863234043121,-0.10071863234043121,1.0
3200,0.07888643443584442,-0.10104325413703918,-0.10071863234043121,1.0
3250,0.09134779870510101,-0.09811335057020187,-0.09811335057020187,1.0
3300,0.05152621492743492,-0.09803152829408646,-0.09811335057020187,1.0
3350,0.1753954440355301,-0.09755629301071167,-0.09811335057020187,1.0
3400,0.0656716376543045,-0.09690380096435547,-0.09690380096435547,1.0
3450,0.07048289477825165,-0.0939311757683754,-0.0939311757683754,1.0
3500,0.08127602934837341,-0.09369798004627228,-0.0939311757683754,1.0
3550,0.08881468325853348,-0.09152523428201675,-0.09152523428201675,1.0
3600,0.1190955862402916,-0.09408213198184967,-0.09152523428201675,1.0
3650,0.03317668288946152,-0.09060359746217728,-0.09152523428201675,1.0
3700,0.05565395578742027,-0.09138267487287521,-0.09152523428201675,1.0
3750,0.06687837839126587,-0.09025250375270844,-0.09025250375270844,1.0
3800,0.05678952857851982,-0.09486795961856842,-0.09025250375270844,1.0
