step,train_loss,train_accuracy,ce_loss,pairwise_loss,learning_rate,wall_clock_time_sec,val_loss,val_accuracy,val_nll,val_ece,val_brier,val_positive_logit_mean,val_hard_negative_logit_mean,val_margin_mean,val_positive_drive_mean,val_positive_resistance_mean,val_hard_negative_drive_mean,val_hard_negative_resistance_mean,val_sample_uncertainty_mean,val_ambiguity_mean,val_class_resistance_mean,val_resistance_noise_corr,val_resistance_occlusion_corr
1,2.304835319519043,0.03125,2.304835319519043,0.009751415811479092,0.001,0.02423262596130371,,,,,,,,,,,,,,,,,
2,2.2819390296936035,0.140625,2.2819390296936035,0.00962710939347744,0.001,0.049898624420166016,,,,,,,,,,,,,,,,,
3,2.273829460144043,0.21875,2.273829460144043,0.009535158984363079,0.001,0.0735464096069336,,,,,,,,,,,,,,,,,
4,2.267820358276367,0.171875,2.267820358276367,0.009354944340884686,0.001,0.09850645065307617,,,,,,,,,,,,,,,,,
5,2.25339412689209,0.171875,2.25339412689209,0.009236129000782967,0.001,0.12335443496704102,,,,,,,,,,,,,,,,,
6,2.2624990940093994,0.171875,2.2624990940093994,0.00907696783542633,0.001,0.15315485000610352,,,,,,,,,,,,,,,,,
7,2.282949447631836,0.15625,2.282949447631836,0.00894288532435894,0.001,0.17974233627319336,,,,,,,,,,,,,,,,,
8,2.2502224445343018,0.28125,2.2502224445343018,0.008832104504108429,0.001,0.20572996139526367,,,,,,,,,,,,,,,,,
9,2.2447948455810547,0.1875,2.2447948455810547,0.008752599358558655,0.001,0.23208856582641602,,,,,,,,,,,,,,,,,
10,2.240959644317627,0.28125,2.240959644317627,0.008667666465044022,0.001,0.2571890354156494,,,,,,,,,,,,,,,,,
11,2.225313663482666,0.3125,2.225313663482666,0.008604765869677067,0.001,0.2822151184082031,,,,,,,,,,,,,,,,,
12,2.2385575771331787,0.234375,2.2385575771331787,0.00855796504765749,0.001,0.3076767921447754,,,,,,,,,,,,,,,,,
13,2.224485158920288,0.21875,2.224485158920288,0.008560363203287125,0.001,0.33431553840637207,,,,,,,,,,,,,,,,,
14,2.2365708351135254,0.125,2.2365708351135254,0.00860502663999796,0.001,0.358914852142334,,,,,,,,,,,,,,,,,
15,2.2114343643188477,0.3125,2.2114343643188477,0.008741776458919048,0.001,0.381852388381958,,,,,,,,,,,,,,,,,
16,2.184194326400757,0.265625,2.184194326400757,0.008935621939599514,0.001,0.40770745277404785,,,,,,,,,,,,,,,,,
17,2.179717779159546,0.328125,2.179717779159546,0.009173848666250706,0.001,0.4364633560180664,,,,,,,,,,,,,,,,,
