step,train_loss,train_accuracy,pairwise_loss,learning_rate,wall_clock_time_sec,val_loss,val_accuracy,val_nll,val_ece,val_brier,val_positive_logit_mean,val_hard_negative_logit_mean,val_margin_mean,val_positive_drive_mean,val_positive_resistance_mean,val_hard_negative_drive_mean,val_hard_negative_resistance_mean,val_sample_uncertainty_mean,val_ambiguity_mean,val_class_resistance_mean,val_resistance_noise_corr,val_resistance_occlusion_corr
1,2.3093831539154053,0.15625,0.012446453794836998,0.001,0.00764918327331543,,,,,,,,,,,,,,,,,
2,2.3143391609191895,0.125,0.012742091901600361,0.001,0.013441324234008789,,,,,,,,,,,,,,,,,
3,2.312808036804199,0.125,0.012985414825379848,0.001,0.02648138999938965,,,,,,,,,,,,,,,,,
4,2.3144876956939697,0.109375,0.013241391628980637,0.001,0.037363290786743164,,,,,,,,,,,,,,,,,
5,2.3109114170074463,0.125,0.013524580746889114,0.001,0.06780576705932617,,,,,,,,,,,,,,,,,
6,2.295146942138672,0.203125,0.01380773726850748,0.001,0.0980989933013916,,,,,,,,,,,,,,,,,
7,2.296534538269043,0.1875,0.014058852568268776,0.001,0.12977361679077148,,,,,,,,,,,,,,,,,
8,2.2892160415649414,0.25,0.014314204454421997,0.001,0.16510701179504395,,,,,,,,,,,,,,,,,
9,2.289233446121216,0.15625,0.014540055766701698,0.001,0.20069289207458496,,,,,,,,,,,,,,,,,
10,2.2832064628601074,0.265625,0.014764051884412766,0.001,0.2136690616607666,,,,,,,,,,,,,,,,,
11,2.2782816886901855,0.28125,0.01498489174991846,0.001,0.22013330459594727,,,,,,,,,,,,,,,,,
12,2.277928113937378,0.25,0.01521257869899273,0.001,0.22677898406982422,,,,,,,,,,,,,,,,,
13,2.267831325531006,0.296875,0.015436926856637001,0.001,0.23380351066589355,,,,,,,,,,,,,,,,,
14,2.270200729370117,0.21875,0.01565639115869999,0.001,0.24095940589904785,,,,,,,,,,,,,,,,,
15,2.2715342044830322,0.171875,0.015866519883275032,0.001,0.2482151985168457,,,,,,,,,,,,,,,,,
16,2.2475833892822266,0.328125,0.016093779355287552,0.001,0.25562000274658203,,,,,,,,,,,,,,,,,
17,2.242682933807373,0.34375,0.016319705173373222,0.001,0.2627744674682617,,,,,,,,,,,,,,,,,
18,2.2381904125213623,0.28125,0.016542375087738037,0.001,0.2699902057647705,,,,,,,,,,,,,,,,,
19,2.242982864379883,0.328125,0.016777506098151207,0.001,0.2777106761932373,,,,,,,,,,,,,,,,,
20,2.2298896312713623,0.359375,0.01700015552341938,0.001,0.28598523139953613,,,,,,,,,,,,,,,,,
21,2.226094961166382,0.296875,0.017215855419635773,0.001,0.2941884994506836,,,,,,,,,,,,,,,,,
22,2.1973764896392822,0.4375,0.01742389239370823,0.001,0.3013155460357666,,,,,,,,,,,,,,,,,
23,2.210641622543335,0.296875,0.017623325809836388,0.001,0.31063199043273926,,,,,,,,,,,,,,,,,
24,2.189610481262207,0.328125,0.017817359417676926,0.001,0.3193857669830322,,,,,,,,,,,,,,,,,
25,2.1727848052978516,0.453125,0.018002161756157875,0.001,0.3267381191253662,,,,,,,,,,,,,,,,,
26,2.1835947036743164,0.34375,0.01817668415606022,0.001,0.3358023166656494,,,,,,,,,,,,,,,,,
27,2.1448261737823486,0.46875,0.018348652869462967,0.001,0.34470200538635254,,,,,,,,,,,,,,,,,
28,2.1621696949005127,0.328125,0.018520448356866837,0.001,0.3521997928619385,,,,,,,,,,,,,,,,,
29,2.1605679988861084,0.4375,0.018707197159528732,0.001,0.3611478805541992,,,,,,,,,,,,,,,,,
30,2.1470980644226074,0.40625,0.018899478018283844,0.001,0.3710336685180664,,,,,,,,,,,,,,,,,
31,2.121126413345337,0.34375,0.019066302105784416,0.001,0.37929391860961914,,,,,,,,,,,,,,,,,
32,2.1255598068237305,0.34375,0.019228342920541763,0.001,0.38797831535339355,,,,,,,,,,,,,,,,,
33,2.096435546875,0.453125,0.01941101998090744,0.001,0.3975076675415039,,,,,,,,,,,,,,,,,
34,2.0762858390808105,0.46875,0.01957806386053562,0.001,0.4074826240539551,,,,,,,,,,,,,,,,,
35,2.076812267303467,0.421875,0.019719962030649185,0.001,0.4173414707183838,,,,,,,,,,,,,,,,,
36,2.0325629711151123,0.484375,0.01985914260149002,0.001,0.42691659927368164,,,,,,,,,,,,,,,,,
37,2.0453484058380127,0.421875,0.019989123567938805,0.001,0.43550825119018555,,,,,,,,,,,,,,,,,
38,2.022322654724121,0.5625,0.020126821473240852,0.001,0.44530510902404785,,,,,,,,,,,,,,,,,
39,1.987367868423462,0.53125,0.020262327045202255,0.001,0.455385684967041,,,,,,,,,,,,,,,,,
40,1.998764157295227,0.5,0.020385384559631348,0.001,0.4646456241607666,,,,,,,,,,,,,,,,,
41,1.9976961612701416,0.421875,0.020508412271738052,0.001,0.4735431671142578,,,,,,,,,,,,,,,,,
42,1.9379481077194214,0.578125,0.020634736865758896,0.001,0.4828917980194092,,,,,,,,,,,,,,,,,
43,1.9503549337387085,0.34375,0.02076733112335205,0.001,0.4927101135253906,,,,,,,,,,,,,,,,,
44,1.9569953680038452,0.421875,0.02089090086519718,0.001,0.5027453899383545,,,,,,,,,,,,,,,,,
45,1.9166746139526367,0.609375,0.02099759317934513,0.001,0.5127930641174316,,,,,,,,,,,,,,,,,
46,1.933626651763916,0.453125,0.021085238084197044,0.001,0.5221266746520996,,,,,,,,,,,,,,,,,
47,1.919838786125183,0.453125,0.021177424117922783,0.001,0.5317983627319336,,,,,,,,,,,,,,,,,
48,1.920652151107788,0.53125,0.02124657668173313,0.001,0.5418174266815186,,,,,,,,,,,,,,,,,
49,1.8913605213165283,0.46875,0.02130083739757538,0.001,0.5507457256317139,,,,,,,,,,,,,,,,,
50,1.8857014179229736,0.546875,0.021340740844607353,0.001,0.5612905025482178,,,,,,,,,,,,,,,,,
51,1.8764352798461914,0.484375,0.021383780986070633,0.001,0.5706942081451416,,,,,,,,,,,,,,,,,
52,1.894953966140747,0.5,0.021412726491689682,0.001,0.5806229114532471,,,,,,,,,,,,,,,,,
53,1.8181670904159546,0.5,0.02142246440052986,0.001,0.5910520553588867,,,,,,,,,,,,,,,,,
54,1.8684453964233398,0.453125,0.021422769874334335,0.001,0.6012790203094482,,,,,,,,,,,,,,,,,
55,1.855149269104004,0.4375,0.02143561653792858,0.001,0.6113049983978271,,,,,,,,,,,,,,,,,
56,1.7920916080474854,0.640625,0.021450035274028778,0.001,0.6216065883636475,,,,,,,,,,,,,,,,,
57,1.8772125244140625,0.4375,0.021459156647324562,0.001,0.6316916942596436,,,,,,,,,,,,,,,,,
58,1.7797678709030151,0.5625,0.021462930366396904,0.001,0.6421196460723877,,,,,,,,,,,,,,,,,
59,1.8432992696762085,0.53125,0.02146308310329914,0.001,0.653085470199585,,,,,,,,,,,,,,,,,
60,1.8205208778381348,0.453125,0.021451298147439957,0.001,0.6634833812713623,,,,,,,,,,,,,,,,,
61,1.8042751550674438,0.5,0.021434394642710686,0.001,0.6736516952514648,,,,,,,,,,,,,,,,,
62,1.7889528274536133,0.453125,0.021411795169115067,0.001,0.684117317199707,,,,,,,,,,,,,,,,,
63,1.8047572374343872,0.5,0.021392852067947388,0.001,0.694979190826416,,,,,,,,,,,,,,,,,
64,1.77801513671875,0.515625,0.02136549912393093,0.001,0.7051904201507568,,,,,,,,,,,,,,,,,
65,1.730190396308899,0.609375,0.021331125870347023,0.001,0.7158584594726562,,,,,,,,,,,,,,,,,
66,1.7041733264923096,0.578125,0.021303346380591393,0.001,0.7265393733978271,,,,,,,,,,,,,,,,,
67,1.7075486183166504,0.5625,0.021281098946928978,0.001,0.7373461723327637,,,,,,,,,,,,,,,,,
68,1.72976815700531,0.515625,0.021251829341053963,0.001,0.748192548751831,,,,,,,,,,,,,,,,,
69,1.7460745573043823,0.515625,0.02121533453464508,0.001,0.759117603302002,,,,,,,,,,,,,,,,,
70,1.798311710357666,0.40625,0.021200763061642647,0.001,0.7700917720794678,,,,,,,,,,,,,,,,,
71,1.763681411743164,0.453125,0.02120778150856495,0.001,0.781200647354126,,,,,,,,,,,,,,,,,
72,1.6910918951034546,0.5625,0.021217741072177887,0.001,0.7921867370605469,,,,,,,,,,,,,,,,,
73,1.7639503479003906,0.4375,0.02124289982020855,0.001,0.8037874698638916,,,,,,,,,,,,,,,,,
74,1.684993028640747,0.5625,0.021255364641547203,0.001,0.8153939247131348,,,,,,,,,,,,,,,,,
75,1.7345190048217773,0.53125,0.02126545086503029,0.001,0.826744556427002,,,,,,,,,,,,,,,,,
76,1.6932165622711182,0.4375,0.02128104865550995,0.001,0.8386318683624268,,,,,,,,,,,,,,,,,
77,1.6944661140441895,0.625,0.021285783499479294,0.001,0.8500661849975586,,,,,,,,,,,,,,,,,
78,1.689111351966858,0.65625,0.021303309127688408,0.001,0.8615570068359375,,,,,,,,,,,,,,,,,
79,1.797339677810669,0.46875,0.021310025826096535,0.001,0.873126745223999,,,,,,,,,,,,,,,,,
80,1.6014461517333984,0.625,0.021327124908566475,0.001,0.8847842216491699,,,,,,,,,,,,,,,,,
81,1.63800048828125,0.65625,0.021343465894460678,0.001,0.8968758583068848,,,,,,,,,,,,,,,,,
82,1.6190643310546875,0.625,0.021353771910071373,0.001,0.9090955257415771,,,,,,,,,,,,,,,,,
83,1.733492136001587,0.453125,0.02134152315557003,0.001,0.9212808609008789,,,,,,,,,,,,,,,,,
84,1.6539419889450073,0.546875,0.021339962258934975,0.001,0.936150074005127,,,,,,,,,,,,,,,,,
85,1.7429245710372925,0.53125,0.021340928971767426,0.001,0.952648401260376,,,,,,,,,,,,,,,,,
