step,next_token_loss,train_loss,token_accuracy,char_accuracy,perplexity,bits_per_char,learning_rate,grad_norm,step_time_sec,wall_clock_time_sec,tokens_per_sec,peak_memory_mb,corruption_resistance_corr,warmup_eta,responsibility_temperature,ambiguity_weight,null_threshold,attractor_entropy_weight,precision_update_threshold
1,4.422796249389648,4.422796249389648,0.031674209982156754,0.031674209982156754,83.32896846394247,6.380746215856753,0.001,3.628608465194702,0.044484853744506836,0.061173200607299805,4967.9830638375415,0.0,0.006358151789754629,0.02,nan,nan,nan,nan,nan
2,4.3928914070129395,4.3928914070129395,0.06521739065647125,0.06521739065647125,80.87392066497019,6.337602648061309,0.001,2.6605422496795654,0.044219970703125,0.11577701568603516,5201.269841269841,0.0,0.03227143734693527,0.04,nan,nan,nan,nan,nan
3,4.363012313842773,4.363012313842773,0.11442785710096359,0.11442785710096359,78.49322488315882,6.294496228518451,0.001,2.2247345447540283,0.03899192810058594,0.16547918319702148,5154.913075380326,0.0,0.09159756451845169,0.06,nan,nan,nan,nan,nan
4,4.349532127380371,4.349532127380371,0.1315789520740509,0.1315789520740509,77.44222135272805,6.2750484303588845,0.001,1.4458341598510742,0.035195350646972656,0.2115471363067627,5398.440319739872,0.0,-0.05189356952905655,0.08,nan,nan,nan,nan,nan
5,4.33561897277832,4.33561897277832,0.12857143580913544,0.12857143580913544,76.37221658573176,6.254975991211385,0.001,1.814727544784546,0.034323930740356445,0.25783586502075195,8157.573854756364,0.0,0.060347072780132294,0.1,nan,nan,nan,nan,nan
6,4.309638500213623,4.309638500213623,0.15175096690654755,0.15175096690654755,74.4135835829292,6.217494092282344,0.001,1.1965299844741821,0.033705949783325195,0.30239200592041016,7624.766596167585,0.0,0.027329640462994576,0.12,nan,nan,nan,nan,nan
7,4.323149681091309,4.323149681091309,0.1029900312423706,0.1029900312423706,75.4258218387608,6.2369866059311345,0.001,1.1414037942886353,0.030888795852661133,0.344041109085083,9744.633667034586,0.0,-0.06468718498945236,0.14,nan,nan,nan,nan,nan
8,4.285365581512451,4.285365581512451,0.1428571492433548,0.1428571492433548,72.62909372084275,6.182475672844262,0.001,1.2639905214309692,0.03630208969116211,0.3914680480957031,5784.790952437246,0.0,0.025411322712898254,0.16,nan,nan,nan,nan,nan
9,4.277191638946533,4.277191638946533,0.1589958220720291,0.1589958220720291,72.03784737889934,6.170683166439901,0.001,1.4333083629608154,0.047059059143066406,0.4530599117279053,5078.724571891782,0.0,0.0853644534945488,0.18,nan,nan,nan,nan,nan
10,4.281604290008545,4.281604290008545,0.11801242083311081,0.11801242083311081,72.35642763746318,6.177049276244239,0.001,1.3988596200942993,0.04008793830871582,0.5040569305419922,4016.1706187069185,0.0,0.007266375236213207,0.2,nan,nan,nan,nan,nan
11,4.288873672485352,4.288873672485352,0.12195122241973877,0.12195122241973877,72.88433062427288,6.187536778293853,0.001,1.0590835809707642,0.041790008544921875,0.5583689212799072,4905.4787768142405,0.0,-0.08900750428438187,0.22,nan,nan,nan,nan,nan
12,4.249392509460449,4.249392509460449,0.2063492089509964,0.2063492089509964,70.06283690531421,6.130577500189298,0.001,1.1094695329666138,0.03986406326293945,0.6113529205322266,4741.112283345893,0.0,0.020804764702916145,0.24,nan,nan,nan,nan,nan
13,4.248904228210449,4.248904228210449,0.20467835664749146,0.20467835664749146,70.02863488651333,6.129873059251364,0.001,1.0816456079483032,0.038884878158569336,0.6636672019958496,4397.596394739262,0.0,-0.0060861906968057156,0.26,nan,nan,nan,nan,nan
14,4.242982864379883,4.242982864379883,0.21052631735801697,0.21052631735801697,69.61519513241568,6.121330337017707,0.001,0.9569182991981506,0.03165006637573242,0.706787109375,7203.776361581921,0.0,-0.005450855474919081,0.28,nan,nan,nan,nan,nan
15,4.243825435638428,4.243825435638428,0.20392157137393951,0.20392157137393951,69.67387561276378,6.122545910394004,0.001,1.1064873933792114,0.031800031661987305,0.7518739700317383,8018.859940470389,0.0,-0.00499190017580986,0.3,nan,nan,nan,nan,nan
16,4.224440574645996,4.224440574645996,0.26499998569488525,0.26499998569488525,68.33626381484119,6.094579467571902,0.001,1.009030818939209,0.04922008514404297,0.8129489421844482,4063.381837205247,0.0,-0.0025412794202566147,0.32,nan,nan,nan,nan,nan
17,4.223476886749268,4.223476886749268,0.2409638613462448,0.2409638613462448,68.27044070605595,6.093189159822327,0.001,0.7348666787147522,0.03941512107849121,0.8642189502716064,6317.372449627689,0.0,-0.06678009778261185,0.34,nan,nan,nan,nan,nan
18,4.1902618408203125,4.1902618408203125,0.3585858643054962,0.3585858643054962,66.04008068563346,6.045269977777724,0.001,1.0674101114273071,0.03224611282348633,0.9083600044250488,6140.274987060998,0.0,-0.013456344604492188,0.36,nan,nan,nan,nan,nan
19,4.198765277862549,4.198765277862549,0.23553718626499176,0.23553718626499176,66.60404276375655,6.05753784422907,0.001,0.8401710987091064,0.03375506401062012,0.9534299373626709,7169.294655280797,0.0,0.03309042006731033,0.38,nan,nan,nan,nan,nan
20,4.206379413604736,4.206379413604736,0.27346938848495483,0.27346938848495483,67.11311058264154,6.068522720104979,0.001,0.9878732562065125,0.02873706817626953,0.9943358898162842,8525.57395546411,0.0,-0.11742758005857468,0.4,nan,nan,nan,nan,nan
21,4.183367729187012,4.183367729187012,0.24899598956108093,0.24899598956108093,65.58635879885252,6.035323877113026,0.001,1.148433804512024,0.031368255615234375,1.0367789268493652,7937.961327982488,0.0,-0.05665416643023491,0.42,nan,nan,nan,nan,nan
22,4.201467514038086,4.201467514038086,0.23076923191547394,0.23076923191547394,66.78426601077165,6.061436346958828,0.001,0.8594961166381836,0.027487993240356445,1.0770721435546875,7566.940161154624,0.0,0.10240024328231812,0.44,nan,nan,nan,nan,nan
23,4.153567790985107,4.153567790985107,0.3707317113876343,0.3707317113876343,63.66072376300396,5.992331654050341,0.001,0.8110278248786926,0.04939413070678711,1.1371569633483887,4150.290673540116,0.0,-0.030106522142887115,0.46,nan,nan,nan,nan,nan
24,4.236017227172852,4.236017227172852,0.20666666328907013,0.20666666328907013,69.13196589267194,6.111281046762491,0.001,0.994353711605072,0.03741621971130371,1.1860320568084717,4008.956574377927,0.0,0.01931312307715416,0.48,nan,nan,nan,nan,nan
25,4.159252166748047,4.159252166748047,0.3273542523384094,0.3273542523384094,64.02362569651386,6.000532474774083,0.001,0.757896363735199,0.03734993934631348,1.2350828647613525,5970.558557868464,0.0,-0.0802808552980423,0.5,nan,nan,nan,nan,nan
26,4.111982822418213,4.111982822418213,0.4247787594795227,0.4247787594795227,61.067683975353845,5.932337226123359,0.001,1.0869616270065308,0.03458523750305176,1.2820141315460205,6534.579962912154,0.0,0.12104596942663193,0.52,nan,nan,nan,nan,nan
27,4.138828277587891,4.138828277587891,0.3115941882133484,0.3115941882133484,62.729277070978355,5.97106703116706,0.001,1.0675320625305176,0.03382611274719238,1.3275840282440186,4079.688406154627,0.0,0.07743123173713684,0.54,nan,nan,nan,nan,nan
28,4.146666049957275,4.146666049957275,0.36301368474960327,0.36301368474960327,63.22286666018623,5.982374546495988,0.001,0.7709199786186218,0.03276681900024414,1.3718781471252441,4455.726996230918,0.0,0.06323190033435822,0.56,nan,nan,nan,nan,nan
29,4.1320881843566895,4.1320881843566895,0.3450980484485626,0.3450980484485626,62.30789755902351,5.9613431320872765,0.001,0.6360310912132263,0.029574155807495117,1.4144680500030518,8622.393202357247,0.0,0.04455689340829849,0.58,nan,nan,nan,nan,nan
30,4.125476837158203,4.125476837158203,0.4099099040031433,0.4099099040031433,61.89731715538876,5.951804974270425,0.001,0.7118346691131592,0.04400801658630371,1.4699501991271973,5044.535455594502,0.0,0.010172180831432343,0.6,nan,nan,nan,nan,nan
31,4.111790657043457,4.111790657043457,0.37062937021255493,0.37062937021255493,61.055950008444434,5.932059990090168,0.001,0.9832356572151184,0.03673505783081055,1.5183830261230469,7785.478420021028,0.0,0.02258639968931675,0.62,nan,nan,nan,nan,nan
