drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std
0.00449335714802146,0.17671994864940643,0.24991416931152344,0.27554652094841003,-0.007132254540920258,0.019807111471891403
0.0029203935991972685,0.16981588304042816,0.2504173815250397,0.2696000039577484,-0.007302641868591309,0.019070453941822052
0.004138469696044922,0.1720353364944458,0.2507525384426117,0.2764787971973419,-0.007143847644329071,0.0190898384898901
0.0026003343518823385,0.17090246081352234,0.25091758370399475,0.27266377210617065,-0.007292938884347677,0.018813032656908035
0.0016879182076081634,0.17057961225509644,0.25109782814979553,0.32358410954475403,-0.007352070417255163,0.019231459125876427
0.0011231251992285252,0.17094972729682922,0.25115111470222473,0.3426729440689087,-0.007347365841269493,0.019455909729003906
0.0010938714258372784,0.17130714654922485,0.25122278928756714,0.325197696685791,-0.007313973736017942,0.01937180384993553
0.0006616102764382958,0.17145778238773346,0.2512607276439667,0.3081749677658081,-0.007331937085837126,0.019321752712130547
0.00030035001691430807,0.17148087918758392,0.251336008310318,0.30263298749923706,-0.007326571270823479,0.019370978698134422
0.00047923054080456495,0.17178338766098022,0.25144094228744507,0.2921225130558014,-0.007270055823028088,0.019431838765740395
0.0002354687894694507,0.17230293154716492,0.25155219435691833,0.2784770429134369,-0.007257961668074131,0.019577939063310623
0.00028639999800361693,0.1725766360759735,0.25164899230003357,0.2691590487957001,-0.007219971623271704,0.01970364898443222
0.00031806560582481325,0.17313100397586823,0.2517484724521637,0.2626267671585083,-0.007184973452240229,0.019848931580781937
0.0006127861561253667,0.1738576591014862,0.2518101632595062,0.2577906548976898,-0.0071173436008393764,0.01990485191345215
0.0009422099101357162,0.17462779581546783,0.25190025568008423,0.25590625405311584,-0.007043908350169659,0.019983932375907898
0.0010100580984726548,0.17495737969875336,0.2519803047180176,0.25754645466804504,-0.006999306846410036,0.020058857277035713
0.0008514609071426094,0.17490877211093903,0.2520189583301544,0.2607932686805725,-0.00696611637249589,0.020114673301577568
0.0008528067846782506,0.1749083548784256,0.2520466148853302,0.26233676075935364,-0.006919053848832846,0.020123498514294624
0.0006355922087095678,0.1748024970293045,0.25207701325416565,0.26655152440071106,-0.006893218029290438,0.020202141255140305
0.0004252204962540418,0.17464874684810638,0.25211280584335327,0.26924750208854675,-0.0068746632896363735,0.02027026191353798
0.00033393947524018586,0.17456448078155518,0.25211405754089355,0.2704625427722931,-0.006840420421212912,0.02027411200106144
0.0007865580846555531,0.1750323623418808,0.2521451711654663,0.2682231068611145,-0.006751432549208403,0.020225709304213524
0.0006491300882771611,0.1749420315027237,0.2521810233592987,0.2691073417663574,-0.006731878034770489,0.02027599886059761
0.0008267116500064731,0.1751435101032257,0.25221237540245056,0.26763519644737244,-0.006673731841146946,0.020286496728658676
0.0010557478526607156,0.17528493702411652,0.2522599399089813,0.2677318751811981,-0.0066116261295974255,0.020308705046772957
0.0009932930115610361,0.17508742213249207,0.2522624135017395,0.269193172454834,-0.006570085417479277,0.02030126005411148
0.0010718938428908587,0.1748928725719452,0.25225740671157837,0.2707009017467499,-0.0065127150155603886,0.020254328846931458
0.0009804406436160207,0.17477230727672577,0.25226348638534546,0.2703837454319,-0.006479866802692413,0.020243534818291664
0.0012567427475005388,0.1748461276292801,0.25234392285346985,0.27405160665512085,-0.006413191091269255,0.02027137018740177
0.0014736170414835215,0.17477619647979736,0.2524140775203705,0.2800971269607544,-0.00634872866794467,0.020303817465901375
0.0017697566654533148,0.17471431195735931,0.25253310799598694,0.2883962094783783,-0.006279743276536465,0.020402027294039726
0.0021419411059468985,0.1746279001235962,0.25265973806381226,0.2999471127986908,-0.006200539413839579,0.02050238661468029
0.0025606383569538593,0.17457395792007446,0.2528311610221863,0.3087046146392822,-0.006126368418335915,0.02064230665564537
0.0033005152363330126,0.1745731085538864,0.2530417740345001,0.32657551765441895,-0.006016828119754791,0.020853519439697266
