drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std,gate_mean,gate_std,ambiguity_mean,ambiguity_std,ambiguity_weight_mean,ambiguity_weight_std,sample_uncertainty_mean,sample_uncertainty_std,gate_activation_rate
0.01379368081688881,0.22873848676681519,0.12974296510219574,0.3276953399181366,-0.8668696284294128,0.3375888466835022,0.2689414620399475,4.284092938178219e-05,0.2571946978569031,0.18946528434753418,0.25,0.0,0.6932687759399414,0.0002335453755222261,0.2689414620399475
0.021658824756741524,0.25449037551879883,0.145559623837471,0.36874130368232727,-0.8656350374221802,0.3416835367679596,0.26890134811401367,0.00016866308578755707,0.3603918254375458,0.19135358929634094,0.5,0.0,0.6939665675163269,0.00025330408243462443,0.26890134811401367
0.021226534619927406,0.25863736867904663,0.15827184915542603,0.40529781579971313,-0.8650087118148804,0.34394001960754395,0.26889050006866455,0.0002688271924853325,0.36476078629493713,0.25533583760261536,0.75,0.0,0.6944915652275085,0.00013427567319013178,0.26889050006866455
0.024366039782762527,0.2906891107559204,0.18047185242176056,0.4645475745201111,-0.8633516430854797,0.34919503331184387,0.2688747048377991,0.00036044817534275353,0.4385599195957184,0.24919827282428741,1.0,0.0,0.694132387638092,7.157349318731576e-05,0.2688747048377991
