drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std,ambiguity_mean,ambiguity_std,ambiguity_weight_mean,ambiguity_weight_std,sample_uncertainty_mean,sample_uncertainty_std,prototype_diversity_penalty_mean,prototype_diversity_penalty_std
-0.08184367418289185,0.45141151547431946,0.8931471705436707,0.0,-0.03579742833971977,0.044040482491254807,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.01610911451280117,0.0
-0.08536487072706223,0.4623531103134155,0.8931484222412109,0.0001812898990465328,-0.03605605289340019,0.04515169560909271,0.0,0.0,0.0,0.0,0.6931456327438354,4.415058356244117e-06,0.016128966584801674,0.0
-0.13027699291706085,0.4134086072444916,0.8934564590454102,0.00031981998472474515,-0.04033903405070305,0.040549032390117645,0.0,0.0,0.0,0.0,0.6934633851051331,0.00020824212697334588,0.016243452206254005,0.0
-0.1287359744310379,0.4504389464855194,0.8935909271240234,0.0006411506328731775,-0.04001998528838158,0.04421236366033554,0.0,0.0,0.0,0.0,0.6936199069023132,0.0005632101674564183,0.01636715792119503,0.0
-0.12593424320220947,0.4746525287628174,0.8937158584594727,0.0009828899055719376,-0.039497654885053635,0.046611033380031586,0.0,0.0,0.0,0.0,0.6937640905380249,0.0009107346995733678,0.016449876129627228,0.0
-0.12271104007959366,0.44216522574424744,0.8942581415176392,0.0012526164064183831,-0.03915562853217125,0.0432031974196434,0.0,0.0,0.0,0.0,0.6943192481994629,0.0011753981234505773,0.01654154621064663,0.0
-0.1475038379430771,0.4436008930206299,0.8945637941360474,0.0015711182495579123,-0.04143441468477249,0.04345719888806343,0.0,0.0,0.0,0.0,0.6946297883987427,0.0014991294592618942,0.016625171527266502,0.0
-0.16249127686023712,0.43757763504981995,0.89498370885849,0.001888906816020608,-0.042808569967746735,0.042782194912433624,0.0,0.0,0.0,0.0,0.6950507760047913,0.0018284465186297894,0.01673111319541931,0.0
-0.12876789271831512,0.4560699760913849,0.8957492709159851,0.0019065738888457417,-0.039505477994680405,0.04442422091960907,0.0,0.0,0.0,0.0,0.6958136558532715,0.0018501868471503258,0.016834337264299393,0.0
-0.15562231838703156,0.4594484567642212,0.8961089253425598,0.0024668844416737556,-0.042092785239219666,0.04485803470015526,0.0,0.0,0.0,0.0,0.6961665153503418,0.0024279647041112185,0.01695551909506321,0.0
