accuracy,nll,brier,ece,group0_accuracy,group1_accuracy,worst_group_accuracy,group_accuracy_gap,group0_nll,group1_nll,worst_group_nll,group_nll_gap,group0_positive_rate,group1_positive_rate,positive_rate_gap,uncertainty_error_auc
0.51513671875,0.6930330991744995,0.49988847970962524,0.014617218635976315,0.5224775075912476,0.5081184506416321,0.5081184506416321,0.014359056949615479,0.6922615766525269,0.693770706653595,0.693770706653595,0.0015091300010681152,0.20679320394992828,0.37249284982681274,0.16569964587688446,0.5063100457191467
0.4482421875,1.9904069900512695,0.906417965888977,0.422716349363327,0.44955044984817505,0.4469914138317108,0.4469914138317108,0.0025590360164642334,1.9820576906204224,1.9983891248703003,1.9983891248703003,0.01633143424987793,0.4815184772014618,0.4851957857608795,0.0036773085594177246,0.47049665451049805
0.4541015625,1.778996467590332,0.875044047832489,0.40419071912765503,0.4455544352531433,0.46227315068244934,0.4455544352531433,0.01671871542930603,1.7323418855667114,1.8236010074615479,1.8236010074615479,0.09125912189483643,0.48351648449897766,0.47564470767974854,0.007871776819229126,0.48027679324150085
0.462890625,1.7749463319778442,0.8580105304718018,0.39817410707473755,0.4585414528846741,0.467048704624176,0.4585414528846741,0.008507251739501953,1.698319435119629,1.8482064008712769,1.8482064008712769,0.14988696575164795,0.42457541823387146,0.44412606954574585,0.01955065131187439,0.497455894947052
0.4599609375,1.735672116279602,0.8556446433067322,0.39701926708221436,0.45454543828964233,0.4651384949684143,0.45454543828964233,0.010593056678771973,1.6494851112365723,1.8180725574493408,1.8180725574493408,0.16858744621276855,0.46653345227241516,0.47086915373802185,0.0043357014656066895,0.4968700110912323
0.46044921875,1.7787606716156006,0.8609403967857361,0.4006185829639435,0.4625374376773834,0.4584527313709259,0.4584527313709259,0.0040847063064575195,1.6978260278701782,1.8561394214630127,1.8561394214630127,0.15831339359283447,0.46853145956993103,0.46609359979629517,0.0024378597736358643,0.4936560392379761
0.482421875,1.728886604309082,0.8353195786476135,0.379916250705719,0.48551446199417114,0.479465126991272,0.479465126991272,0.00604933500289917,1.6464731693267822,1.8076794147491455,1.8076794147491455,0.16120624542236328,0.4235764145851135,0.49283668398857117,0.06926026940345764,0.49634671211242676
0.4873046875,1.7541476488113403,0.8268284201622009,0.3802809417247772,0.4825174808502197,0.4918815791606903,0.4825174808502197,0.009364098310470581,1.6989768743515015,1.8068944215774536,1.8068944215774536,0.10791754722595215,0.46053946018218994,0.44603627920150757,0.014503180980682373,0.5108330845832825
0.48095703125,1.6821227073669434,0.8258827924728394,0.38008710741996765,0.4895104765892029,0.47277936339378357,0.47277936339378357,0.01673111319541931,1.5907468795776367,1.7694839239120483,1.7694839239120483,0.17873704433441162,0.45154842734336853,0.49761223793029785,0.04606381058692932,0.5132356882095337
0.49462890625,1.6859345436096191,0.8067605495452881,0.3700333833694458,0.4905094802379608,0.4985673427581787,0.4905094802379608,0.008057862520217896,1.593227505683899,1.7745684385299683,1.7745684385299683,0.18134093284606934,0.4505494236946106,0.4087870121002197,0.04176241159439087,0.519774317741394
0.46728515625,1.888798713684082,0.8651888966560364,0.40488284826278687,0.46853145956993103,0.46609359979629517,0.46609359979629517,0.0024378597736358643,1.792021632194519,1.9813238382339478,1.9813238382339478,0.1893022060394287,0.47452545166015625,0.4966571033000946,0.022131651639938354,0.502237856388092
0.4716796875,1.7156227827072144,0.837943434715271,0.3893897533416748,0.4755244553089142,0.4680038094520569,0.4680038094520569,0.0075206458568573,1.6149489879608154,1.8118733167648315,1.8118733167648315,0.1969243288040161,0.47152847051620483,0.469914048910141,0.0016144216060638428,0.5079113245010376
0.48388671875,1.750467300415039,0.8347264528274536,0.37998029589653015,0.4845154583454132,0.4832855761051178,0.4832855761051178,0.0012298822402954102,1.6784493923187256,1.8193210363388062,1.8193210363388062,0.14087164402008057,0.4825174808502197,0.4317096471786499,0.050807833671569824,0.49364814162254333
